Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0010468~regulation of gene expression	84	17.42738589211618	0.024946364944227695	THRB, FOXK1, GDF6, PPARG, TERF2IP, RORA, CBX7, WNT1, PCGF3, FOXF1, ZNF879, HSF4, TWIST1, PITX2, SCRT2, PRKCA, NLRP5, ZBTB20, EGR3, ZNF283, TBX15, BRF1, RXRA, ZFY, HMGA2, HMGA1, HES1, EYA4, CCR6, HOXD8, ZNF783, ZNF714, SPDEF, FOXC2, CUX1, HMX3, DEAF1, SCML4, EIF4E3, HMGB2, FOXM1, SOX9, GRAMD4, T, SLC11A1, TAL1, SRY, AHRR, NKX3-2, ZNF71, MYCBP, BCOR, RUNX3, NAT14, NR1H4, NFATC1, SIM2, RFX8, DAZ3, DNMT3A, DAZ4, DAZ1, DAZ2, LMX1B, GSX2, TBX5, HCLS1, NR4A2, KLF16, ARID3A, SKI, PPP1R13L, POU5F1B, ZNF628, TP73, SHOX2, HDAC4, HOXB4, SP1, DLX5, ZNF862, NFIC, ZNF117, ZFHX3, RERE, NCOR2, ZNF573	337	2856	14116	1.2319776575318555	1.0	0.469072292799529	35.280242654596464
GOTERM_BP_ALL	GO:0030238~male sex determination	3	0.6224066390041494	0.026958234048129297	SRY, PTGDR, SOX9	337	11	14116	11.423792824386297	1.0	0.4916277821611488	37.54210377360947
GOTERM_BP_ALL	GO:0065007~biological regulation	197	40.871369294605806	0.02713361137952136	ADCY3, SYT1, LTBP4, GDF6, RORA, ITSN1, MAP3K5, FOXF1, TWIST1, PITX2, CRTAM, TNIK, KIAA1804, RXRA, RPTOR, HES1, CD36, CCR6, ZNF783, DEAF1, PALM, ERBB4, HLA-DRB1, ASAP1, AKAP13, T, SLC11A1, TAL1, AHRR, CDC42EP1, ZNF71, SKA2, BCOR, NR1H4, NAT14, SPP1, DNMT3A, ABR, KLF16, SKI, ZNF628, RGS9BP, SHOX2, LAMA4, OR12D3, CNIH3, DLX5, RGS5, TNK1, ZNF117, ZFHX3, NCOR2, RERE, PLCZ1, GPR84, TOLLIP, PPARG, TERF2IP, PLEKHG4B, SPINK5, STAC2, ANKRD11, SNPH, ZNF879, HSF4, AGAP1, GPR173, ZBTB20, ZNF283, TBX15, BRF1, RPH3AL, CLIC1, GPR98, CCND1, DOK5, PTGDR, RIN2, FOXC2, GNAS, SEMA4D, GADD45A, ALOX12, RIN3, SCML4, STARD13, CCL26, DGKG, RASA3, SIM2, DAZ3, DAZ4, DAZ1, DAZ2, LMX1B, TBX5, HCLS1, NXNL1, FZD5, TP73, CPT1A, RASSF3, ACSM3, CD19, RPS6KA2, ZNF862, RAB38, LRP5, ZNF573, CASR, THRB, SRCIN1, GABRB1, MMP7, OSGIN1, TLR6, VIPR2, CBX7, WNT1, GALR1, SPRED2, SCRT2, IRS2, STMN2, CDKL2, TNKS2, RALGAPA2, TRIM35, HOXD8, ARRB2, CPE, TNFAIP8, SPDEF, HMX3, FXYD1, EIF4E3, HMGB2, TBC1D3H, ITGB2, SOX9, SRY, NKX3-2, PLXND1, RAB6C, RUNX3, ARHGDIB, RFX8, HCN2, GSX2, TNFRSF13B, ARID3A, NR4A2, HOXB4, FLJ32810, HDAC4, CASS4, NXN, SPTBN1, SYNGAP1, CACNA1C, MAD1L1, FOXK1, PREX1, CXCR2, SKAP2, MKLN1, KCNQ4, PCGF3, CNTNAP2, OR8G1, PRKCA, EGR3, NLRP5, ZFY, HMGA2, HMGA1, EYA4, ZNF714, FAIM3, MCC, CUX1, ADAMTS13, FOXM1, MGMT, CYTH4, GRAMD4, RGMA, SMOC2, MYCBP, NFATC1, TNXB, TNXA, RCAN3, PPP1R13L, POU5F1B, CLPTM1, SP1, GPR110, GPR111, NFIC, SH3BP2	337	7484	14116	1.1025903728151212	1.0	0.48972162547744713	37.735703962565466
GOTERM_BP_ALL	GO:0048729~tissue morphogenesis	10	2.0746887966804977	0.028481622234607564	RGMA, T, HOXB4, TBX5, FOXF1, RXRA, FOXC2, COL11A1, RUNX3, TWIST1	337	180	14116	2.327068908671283	1.0	0.5025688339359788	39.205023396834825
GOTERM_MF_ALL	GO:0003690~double-stranded DNA binding	7	1.4522821576763485	0.028771735069472573	DEAF1, HMGB2, SP1, THRB, RXRA, NR1H4, RBMS1	363	97	15143	3.0104512794297236	0.9999999543920924	0.7275349632990882	34.88837545284926
GOTERM_MF_ALL	GO:0005085~guanyl-nucleotide exchange factor activity	9	1.8672199170124482	0.029751918083690584	ANKRD27, ABR, PREX1, RIN2, CYTH4, AKAP13, PLEKHG4B, ITSN1, DOCK6	363	152	15143	2.47004132231405	0.9999999745822523	0.7132457982415858	35.84751176603185
GOTERM_MF_ALL	GO:0030234~enzyme regulator activity	30	6.224066390041494	0.030054352351230048	TBC1D3H, PREX1, CABP1, CYTH4, ASAP1, AKAP13, PLEKHG4B, ITSN1, SPINK5, STARD13, MAP3K5, SERPINA9, RASA3, AGAP1, PI16, ARHGDIB, TWIST1, TNIK, ABR, RPH3AL, DOCK6, ANKRD27, FLJ32810, RALGAPA2, CCND1, RGS5, TNFAIP8, RIN2, SYNGAP1, RIN3	363	839	15143	1.4916419586481349	0.9999999787800774	0.6920717128009193	36.14078339763758
GOTERM_BP_ALL	GO:0022008~neurogenesis	23	4.771784232365145	0.03030460055728309	PRKCA, GSX2, LMX1B, STMN2, RXRA, MDGA2, PPARG, NR4A2, NFASC, RORA, GPR98, TP73, SLIT3, HES1, WNT1, DGKG, DLX5, CNTNAP2, SEMA4D, CUX1, RUNX3, TWIST1, SPP1	337	601	14116	1.6030058705322978	1.0	0.5204649479984321	41.14016099020723
GOTERM_BP_ALL	GO:0030324~lung development	7	1.4522821576763485	0.030781854422909524	HES1, SP1, TBX5, FOXF1, CUX1, ADAMTS2, SIM2	337	99	14116	2.961724065581632	1.0	0.5219370334075737	41.63710964060636
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	6	1.2448132780082988	0.031209815650844106	LAMA4, CD36, TNXB, COL4A1, TNXA, COL11A1, SPP1	108	84	5085	3.363095238095238	0.983264636000687	0.7442130475360256	30.83935984116447
GOTERM_BP_ALL	GO:0032501~multicellular organismal process	119	24.688796680497926	0.03145838329264022	ADCY3, SYT1, CASR, LTBP4, MMP7, OSGIN1, RORA, WNT1, GALR1, FOXF1, SPRED2, COL12A1, PITX2, TWIST1, IRS2, CRTAM, STMN2, RXRA, MDGA2, BSN, HERC2P2, HES1, CD36, HOXD8, ARRB2, SPDEF, ADAMTS2, HMX3, DEAF1, FXYD1, HMGB2, ERBB4, SOX9, TAGLN3, T, SLC11A1, TAL1, SRY, NKX3-2, BCOR, PLXND1, RUNX3, NR1H4, SPP1, ARHGDIB, DNMT3A, HCN2, GSX2, NR4A2, SKI, RGS9BP, SHOX2, HDAC4, HOXB4, LAMA4, OR12D3, NXN, DLX5, CACNA1C, RERE, PLCZ1, PCDHA2, FOXK1, PCDHA3, ANO1, PPARG, PCDHA1, CDSN, SPINK5, CCHCR1, KCNQ4, SNPH, ANKRD11, CNTNAP2, HSF4, OR8G1, COL11A1, OCA2, KDM5D, PRKCA, NLRP5, EGR3, TBX15, HMGA2, GPR98, SLIT3, EYA4, CCND1, CHRDL1, DOK5, OTOF, PTGDR, RPS4Y1, FOXC2, GNAS, SEMA4D, CUX1, ADAMTS13, RGMA, AMELY, DGKG, MYCBP, PAPSS1, NFATC1, SIM2, DAZ3, DAZ4, DAZ1, TNXB, DAZ2, TNXA, LMX1B, HCLS1, TBX5, NFASC, FZD5, TP73, CLPTM1, ACSM3, RBMY1F, SP1, KCNN3, LRP5	337	4280	14116	1.1646218697135249	1.0	0.5256560677969773	42.3347886233828
GOTERM_CC_ALL	GO:0016020~membrane	191	39.62655601659751	0.031555157541580385	ADCY3, SYT1, CASR, PEAR1, SRCIN1, SLC44A4, PNKD, GABRB1, TSPAN9, SIDT1, ITSN1, TLR6, VIPR2, IL17RA, TSNARE1, TAPBP, ST3GAL1, ATP2B4, GALR1, ELOVL2, PRRT1, SPRED2, PI16, ISLR2, IRS2, OSBP2, CRTAM, HLA-L, STMN2, MDGA2, TANC1, BSN, CYP2E1, HLA-B, HERC2P2, HCST, TNKS2, TMEM134, LHFPL2, CD36, CCR6, ARRB2, CPE, FNBP1L, ATP9A, ROR1, BTN3A2, FAM171A1, FXYD1, ABCA7, PALM, MGAT5B, ERBB4, HLA-DRB1, AKAP13, ASAP1, NKAIN4, ITGB2, SFXN5, FXYD7, CSMD1, SLC11A1, AHRR, CDC42EP1, DDX3Y, GRID2IP, HLA-DRB5, NDRG1, KIAA0247, PLXND1, RAB6C, LOC619207, NAT14, HCN2, SLC6A12, UST, TNFRSF13B, SLC6A18, SLCO2B1, RGS9BP, C3ORF20, ABCG2, OR12D3, CASS4, NLGN4Y, CNIH3, WSCD2, KIAA0922, SPTBN1, PON2, TNK1, ANTXR1, SCARA3, CACNA1C, MAD1L1, KCNK16, GPR84, GJA9, SEC24B, PCDHA2, TOLLIP, PCDHA3, LRRC8C, PREX1, ANO1, CXCR2, PCDHA1, SKAP2, SLC26A1, CDSN, SPINK5, KCNQ4, GALNTL5, SLC23A2, SNPH, SMAGP, CNTNAP2, STRA6, ABHD12, GPC1, OR8G1, GPIHBP1, GOLGA3, OCA2, ANO10, NIPAL4, GPR173, PARVG, TM9SF1, PRKCA, SGK1, PCDHB7, PCDH11Y, C10ORF58, MMEL1, SDK1, RPH3AL, CLIC1, RFTN1, NDUFA10, GPR98, CLECL1, DEF6, OTOF, FRMD4A, PTGDR, SLC41A1, FAIM3, GNAS, SEMA4D, ADAM12, CUX1, GALNT9, CR1L, ALOX12, CYP2U1, HLA-DQB1, SLC39A14, FAM69B, CABP1, LMF1, GRAMD4, PKD1L2, STARD13, SLC47A2, PGBD5, RGMA, MARVELD3, FAT1, DGKG, B4GALNT3, RASA3, AFAP1, EHD2, SHMT2, HCLS1, NXNL1, NFASC, FZD5, CPT1A, CLPTM1, C19ORF59, CD19, GPR110, KCNN3, MGC87042, CMTM7, GPR111, RAB38, NCLN, LRP5	377	7266	15908	1.1092059890146395	0.9999682173817837	0.968324032380084	35.16291369729723
GOTERM_BP_ALL	GO:0009893~positive regulation of metabolic process	32	6.639004149377594	0.03212317511386485	HMGB2, FOXK1, THRB, GDF6, PPARG, RORA, TLR6, SOX9, T, SLC11A1, WNT1, FOXF1, HSF4, NR1H4, DAZ3, PRKCA, DAZ4, IRS2, DAZ1, BRF1, DAZ2, LMX1B, TBX5, RXRA, HCLS1, NR4A2, HMGA1, TP73, TNKS2, HES1, HDAC4, CCND1, SP1, FOXC2, NFIC	337	921	14116	1.4553655715468607	1.0	0.5291362211625279	43.01270517151361
BIOCARTA	h_calcineurinPathway:Effects of calcineurin in Keratinocyte Differentiation	3	0.6224066390041494	0.03235154851182205	PRKCA, SP1, NFATC1	43	10	1437	10.025581395348837	0.9885818850727232	0.9885818850727232	32.02658850537385
GOTERM_MF_ALL	GO:0005083~small GTPase regulator activity	13	2.6970954356846475	0.032410589009427414	TNIK, ABR, TBC1D3H, PREX1, CYTH4, RPH3AL, ASAP1, AKAP13, PLEKHG4B, ITSN1, RIN2, AGAP1, ARHGDIB	363	274	15143	1.9792383020651105	0.9999999948101965	0.6964732778339973	38.383215028307596
GOTERM_CC_ALL	GO:0044459~plasma membrane part	66	13.692946058091287	0.03304527193931499	ADCY3, SYT1, GJA9, CASR, SRCIN1, PCDHA2, TOLLIP, PCDHA3, GABRB1, CXCR2, PCDHA1, TSPAN9, ITSN1, TLR6, VIPR2, CDSN, IL17RA, KCNQ4, ATP2B4, SLC23A2, SNPH, SPRED2, GPIHBP1, GPC1, PARVG, STMN2, HLA-L, TANC1, BSN, HLA-B, CCR6, CD36, FNBP1L, OTOF, ROR1, FAIM3, GNAS, HLA-DQB1, FXYD1, ABCA7, PALM, HLA-DRB1, ERBB4, CABP1, ITGB2, STARD13, SLC11A1, FAT1, HLA-DRB5, GRID2IP, RASA3, EHD2, AFAP1, HCN2, SLC6A12, TNFRSF13B, FZD5, SLC6A18, CLPTM1, CASS4, CD19, KCNN3, SPTBN1, RAB38, ANTXR1, CACNA1C	377	2203	15908	1.2641647331646861	0.9999806721460283	0.9336950565597836	36.498151474133245
GOTERM_BP_ALL	GO:0030323~respiratory tube development	7	1.4522821576763485	0.03490199020617689	HES1, SP1, TBX5, FOXF1, CUX1, ADAMTS2, SIM2	337	102	14116	2.874614534240996	1.0	0.5552768954439451	45.76594748223849
GOTERM_CC_ALL	GO:0031012~extracellular matrix	15	3.112033195020747	0.035229837238640496	MATN2, ADAMTS17, COL4A1, TNXB, TNXA, ADAMTS13, LTBP4, MMP7, SMOC2, WNT1, LAMA4, AMELY, COL12A1, GPC1, ADAMTS2, COL11A1	377	345	15908	1.83462115096298	0.9999906908942024	0.901421638983124	38.40968981979381
GOTERM_MF_ALL	GO:0042826~histone deacetylase binding	4	0.8298755186721992	0.03715843054373795	HDAC4, TAL1, SP1, BCOR	363	31	15143	5.382742379809828	0.9999999996992208	0.7246424878289441	42.68058745790619
GOTERM_BP_ALL	GO:0031323~regulation of cellular metabolic process	98	20.33195020746888	0.037432987678919144	ADCY3, THRB, GDF6, RORA, TLR6, CBX7, WNT1, MAP3K5, GALR1, FOXF1, SPRED2, PITX2, TWIST1, SCRT2, IRS2, KIAA1804, RXRA, TNKS2, HES1, HOXD8, CCR6, ZNF783, SPDEF, HMX3, DEAF1, PALM, EIF4E3, HMGB2, ITGB2, SOX9, T, SRY, TAL1, SLC11A1, AHRR, NKX3-2, ZNF71, BCOR, NAT14, NR1H4, RUNX3, RFX8, DNMT3A, GSX2, NR4A2, KLF16, ARID3A, SKI, ZNF628, SHOX2, HOXB4, HDAC4, DLX5, ZNF117, ZFHX3, RERE, NCOR2, FOXK1, PPARG, TERF2IP, PCGF3, ZNF879, HSF4, PRKCA, EGR3, ZNF283, ZBTB20, NLRP5, TBX15, BRF1, ZFY, HMGA2, HMGA1, EYA4, CCND1, ZNF714, FOXC2, GNAS, CUX1, GADD45A, SCML4, FOXM1, GRAMD4, DGKG, MYCBP, NFATC1, SIM2, DAZ3, DAZ4, DAZ1, DAZ2, LMX1B, TBX5, HCLS1, PPP1R13L, POU5F1B, TP73, SP1, ZNF862, NFIC, ZNF573	337	3464	14116	1.1850316267021197	1.0	0.5770622839193504	48.164171369898256
GOTERM_MF_ALL	GO:0043167~ion binding	118	24.481327800829874	0.03800252978019513	ADCY3, SYT1, THRB, GABRB1, LTBP4, PNKD, PDLIM4, MMP7, RORA, ITSN1, MAP3K5, ATP2B4, MATN2, SCRT2, NMNAT2, RXRA, BSN, CYP2E1, HERC2P2, TRIM35, CPE, TRIM31, ATP9A, ADAMTS2, DEAF1, FXYD1, MGAT5B, ASAP1, AKAP13, CXXC5, SFXN5, SLC11A1, AHRR, ZNF71, STK19, NR1H4, DNMT3A, HCN2, ANKMY1, NR4A2, SMYD3, KLF16, SKI, ZNF628, HDAC4, CARS2, ANTXR1, CACNA1C, ZNF117, ZFHX3, RERE, PLCZ1, KCNK16, SEC24B, PCDHA2, PCDHA3, UTY, ANO1, PPARG, PCDHA1, KCNQ4, PCGF3, STAC2, GALNTL5, SLC23A2, ZNF879, AGAP1, ANO10, KDM5D, PRKCA, EGR3, ZNF283, ZBTB20, PCDHB7, BRF1, MMEL1, PCDH11Y, ZFY, PFKP, RPH3AL, PADI2, CLIC1, GMPR, GPR98, SLIT3, EYA4, ZNF714, OTOF, SLC41A1, ADAM12, GALNT9, ALOX12, CYP2U1, ADAMTS17, SLC39A14, ADAMTS13, MGMT, CABP1, PKD1L2, SMOC2, SORBS2, FAT1, DGKG, ZNF608, RASA3, EHD2, ADARB2, LMX1B, MAP1D, PM20D1, TP73, ACSM3, ITPA, SP1, RPS6KA2, ZNF862, MGC87042, ZNF573	363	4241	15143	1.1606974549248026	0.9999999998189888	0.7124181892040607	43.414712396601786
GOTERM_BP_ALL	GO:0051056~regulation of small GTPase mediated signal transduction	12	2.4896265560165975	0.039017216585789063	RALGAPA2, ABR, TBC1D3H, PREX1, CYTH4, AKAP13, ASAP1, PLEKHG4B, SYNGAP1, ITSN1, RASA3, AGAP1	337	252	14116	1.9946304931468137	1.0	0.5884476543914662	49.61407806225503
KEGG_PATHWAY	hsa05330:Allograft rejection	4	0.8298755186721992	0.03913841796209491	HLA-DQB1, HLA-DRB1, HLA-DRB5, HLA-B	108	36	5085	5.231481481481481	0.9942024167464795	0.7240618498875337	37.1428668993981
GOTERM_CC_ALL	GO:0034707~chloride channel complex	5	1.0373443983402488	0.04077432288003997	FXYD1, GABRB1, ANO1, CLIC1, ANO10	377	55	15908	3.8360260429225947	0.9999985531716487	0.8936503246710568	43.024615580439416
GOTERM_BP_ALL	GO:0035265~organ growth	3	0.6224066390041494	0.042566241777021986	LMX1B, RXRA, FOXC2	337	14	14116	8.975837219160661	1.0	0.6170340533240668	52.72474114599146
GOTERM_MF_ALL	GO:0046872~metal ion binding	115	23.858921161825727	0.0428315408276889	ADCY3, SYT1, THRB, LTBP4, PNKD, PDLIM4, MMP7, RORA, ITSN1, MAP3K5, ATP2B4, MATN2, SCRT2, NMNAT2, RXRA, BSN, CYP2E1, HERC2P2, TRIM35, CPE, ATP9A, TRIM31, ADAMTS2, DEAF1, MGAT5B, ASAP1, AKAP13, CXXC5, SFXN5, SLC11A1, AHRR, ZNF71, STK19, NR1H4, DNMT3A, HCN2, ANKMY1, NR4A2, SMYD3, KLF16, SKI, ZNF628, HDAC4, CARS2, ANTXR1, CACNA1C, ZNF117, ZFHX3, RERE, PLCZ1, KCNK16, SEC24B, PCDHA2, PCDHA3, UTY, ANO1, PPARG, PCDHA1, KCNQ4, PCGF3, STAC2, GALNTL5, SLC23A2, ZNF879, AGAP1, ANO10, KDM5D, PRKCA, EGR3, ZNF283, ZBTB20, PCDHB7, BRF1, MMEL1, PCDH11Y, ZFY, RPH3AL, PFKP, PADI2, GMPR, GPR98, SLIT3, EYA4, ZNF714, OTOF, SLC41A1, ADAM12, GALNT9, ALOX12, CYP2U1, ADAMTS17, SLC39A14, ADAMTS13, MGMT, CABP1, PKD1L2, SMOC2, SORBS2, FAT1, DGKG, ZNF608, RASA3, EHD2, ADARB2, LMX1B, MAP1D, PM20D1, TP73, ACSM3, ITPA, SP1, RPS6KA2, ZNF862, MGC87042, ZNF573	363	4140	15143	1.1587848178757267	0.9999999999901764	0.7365817430485642	47.4488765697743
GOTERM_MF_ALL	GO:0005488~binding	313	64.93775933609959	0.0435044219958003	ADCY3, SYT1, PNMA2, PNKD, LTBP4, GDF6, PDLIM4, RORA, HSD17B7P2, ITSN1, INTS9, MAP3K5, ATP2B4, FOXF1, EIF1AY, LSM5, COL12A1, TWIST1, ISLR2, PITX2, MATN2, CRTAM, TNIK, KIAA1804, RXRA, TANC1, BSN, CYP2E1, DHRS7C, HERC2P2, RPTOR, HES1, CCR6, CD36, ZNF783, ROR1, ADAMTS2, C6ORF145, DEAF1, PALM, MGAT5B, ERBB4, DNAH17, AKAP13, ASAP1, SFXN5, T, TAL1, SLC11A1, AHRR, CDC42EP1, SKA2, ZNF71, BCOR, NAT14, NR1H4, SPP1, DNMT3A, OSBPL5, ABR, ANKMY1, KLF16, SMYD3, LGALS8, SKI, MYOZ3, SEPT10, ZNF628, ABCG2, SHOX2, LAMA4, NLGN4Y, DLX5, PON2, TMOD3, TNK1, ZNF117, ZFHX3, RERE, NCOR2, PLCZ1, KCNK16, PCDHA2, PCDHA3, TOLLIP, PPARG, PCDHA1, TERF2IP, CDSN, STAC2, DIP2C, SLC23A2, SNPH, ZNF879, HSF4, AGAP1, GFOD1, GPIHBP1, COL11A1, GOLGA3, LRRC20, PARVG, MRI1, ZBTB20, FMNL3, PCDHB7, ZNF283, SH3PXD2A, TBX15, BRF1, ANP32B, PCDH11Y, SDK1, RPH3AL, CLIC1, GMPR, NDUFA10, GPR98, SLIT3, ANKRD27, CCND1, DOK5, HIST2H2BF, RPS4Y2, OTOF, RIN2, RPS4Y1, FOXC2, GNAS, SEMA4D, ADAM12, GADD45A, RIN3, ALOX12, SCML4, SLC39A14, CCL26, STARD13, SORBS2, DGKG, FAT1, WIPF1, RASA3, PAPSS1, AFAP1, SIM2, DAZ3, DAZ4, SHMT2, DAZ1, DAZ2, LMX1B, TBX5, HCLS1, SPATA5L1, FZD5, TP73, RASSF3, ACSM3, PAPOLB, CD19, RPS6KA2, ZNF862, SLFN12, CMTM7, RAB38, NCLN, ZNF573, SRCIN1, THRB, GABRB1, MMP7, OSGIN1, TLR6, CBX7, MTHFD1L, TSNARE1, IL17RA, TAPBP, WNT1, GALR1, SPRED2, MTUS2, RBMS1, SCRT2, NMNAT2, IRS2, DARS, STMN2, BEND7, HLA-B, CDKL2, HCST, TRIM35, HOXD8, CPE, ARRB2, FNBP1L, TRIM31, ATP9A, TNFAIP8, SPDEF, HMX3, FXYD1, ABCA7, EIF4E3, HMGB2, STK10, ITGB2, CXXC5, SOX9, SRY, DDX3Y, NKX3-2, GRID2IP, NDRG1, PLXND1, STK19, RAB6C, RUNX3, ARHGDIB, RFX8, HCN2, GSX2, TNFRSF13B, NR4A2, ARID3A, DOCK6, AIM1, HDAC4, HOXB4, CASS4, HEATR2, SPTBN1, CARS2, ANTXR1, SYNGAP1, CACNA1C, MAD1L1, HECW1, SEC24B, FOXK1, UTY, PREX1, LRRC8C, ANO1, CXCR2, SKAP2, CCHCR1, KCNQ4, MKLN1, PCGF3, TSKS, DCAF11, GALNTL5, CNTNAP2, FIGNL2, LRWD1, GPC1, KDM5D, ANO10, PRKCA, NLRP5, SGK1, EGR3, MMEL1, ZFY, PFKP, PADI2, ERAL1, HMGA2, HMGA1, EYA4, CLECL1, ZNF714, DEF6, TBCD, FRMD4A, KLHL14, CDK2AP1, SLC41A1, MCC, CUX1, GALNT9, CYP2U1, ADAMTS17, ADAMTS13, FKBP5, FOXM1, CABP1, MGMT, GRAMD4, PKD1L2, SMOC2, MYCBP, ZNF608, EHD2, NFATC1, COL4A1, TNXB, ADARB2, TNXA, MAP1D, PM20D1, NFASC, RCAN3, PPP1R13L, RBMY1D, POU5F1B, ITPA, RBMY1F, SP1, KCNN3, MGC87042, NFIC, SNX31, SH3BP2	363	12531	15143	1.0419908489205725	0.9999999999934621	0.7240871785637409	47.989229487090036
GOTERM_BP_ALL	GO:0042472~inner ear morphogenesis	5	1.0373443983402488	0.04402254064473739	WNT1, KCNQ4, DLX5, COL11A1, HMX3	337	56	14116	3.7399321746502756	1.0	0.6257065769483909	53.94805231667375
GOTERM_CC_ALL	GO:0044425~membrane part	173	35.892116182572614	0.04519020183633189	ADCY3, SYT1, CASR, PEAR1, SRCIN1, SLC44A4, PNKD, GABRB1, TSPAN9, SIDT1, ITSN1, TLR6, VIPR2, IL17RA, TSNARE1, TAPBP, ST3GAL1, ATP2B4, GALR1, ELOVL2, PRRT1, SPRED2, PI16, ISLR2, OSBP2, CRTAM, HLA-L, STMN2, MDGA2, TANC1, BSN, CYP2E1, HLA-B, HCST, TNKS2, TMEM134, LHFPL2, CD36, CCR6, FNBP1L, ATP9A, ROR1, BTN3A2, FAM171A1, FXYD1, ABCA7, PALM, MGAT5B, ERBB4, HLA-DRB1, NKAIN4, ITGB2, SFXN5, FXYD7, CSMD1, SLC11A1, AHRR, CDC42EP1, HLA-DRB5, GRID2IP, KIAA0247, PLXND1, RAB6C, NAT14, HCN2, SLC6A12, UST, TNFRSF13B, SLC6A18, SLCO2B1, RGS9BP, C3ORF20, ABCG2, CASS4, OR12D3, NLGN4Y, CNIH3, WSCD2, KIAA0922, SPTBN1, PON2, TNK1, ANTXR1, SCARA3, CACNA1C, MAD1L1, KCNK16, GPR84, GJA9, SEC24B, PCDHA2, TOLLIP, PCDHA3, LRRC8C, ANO1, CXCR2, PCDHA1, SLC26A1, CDSN, SPINK5, KCNQ4, GALNTL5, SLC23A2, SNPH, SMAGP, CNTNAP2, STRA6, ABHD12, GPC1, OR8G1, GPIHBP1, GOLGA3, OCA2, ANO10, NIPAL4, GPR173, PARVG, TM9SF1, PRKCA, PCDHB7, PCDH11Y, MMEL1, C10ORF58, SDK1, CLIC1, RFTN1, NDUFA10, GPR98, CLECL1, OTOF, FRMD4A, PTGDR, SLC41A1, FAIM3, GNAS, SEMA4D, ADAM12, CUX1, GALNT9, HLA-DQB1, CYP2U1, SLC39A14, FAM69B, CABP1, LMF1, GRAMD4, PKD1L2, STARD13, SLC47A2, PGBD5, RGMA, MARVELD3, FAT1, B4GALNT3, RASA3, AFAP1, EHD2, HCLS1, NXNL1, NFASC, FZD5, CPT1A, CLPTM1, C19ORF59, CD19, GPR110, KCNN3, MGC87042, CMTM7, GPR111, RAB38, NCLN, LRP5	377	6578	15908	1.1097533535545299	0.999999674052199	0.8816122231942314	46.46876785394528
GOTERM_CC_ALL	GO:0042611~MHC protein complex	5	1.0373443983402488	0.04554838958853461	HLA-DQB1, HLA-DRB1, HLA-L, HLA-DRB5, HLA-B	377	57	15908	3.701428637907767	0.9999997112549386	0.8477475392287683	46.73950560342179
GOTERM_BP_ALL	GO:0051093~negative regulation of developmental process	12	2.4896265560165975	0.04598725194338175	HES1, HDAC4, CCND1, TBX5, PPARG, SKI, SOX9, ZFHX3, SPINK5, GPR98, SPP1, TWIST1	337	259	14116	1.9407215608996025	1.0	0.638209424925549	55.551244342345996
GOTERM_BP_ALL	GO:0048704~embryonic skeletal system morphogenesis	5	1.0373443983402488	0.04649253616892068	HOXB4, TBX15, FOXC2, GNAS, COL11A1	337	57	14116	3.674319329480973	1.0	0.6384331563816381	55.95497118588876
GOTERM_BP_ALL	GO:0010552~positive regulation of specific transcription from RNA polymerase II promoter	5	1.0373443983402488	0.04649253616892068	HES1, HDAC4, HMGB2, TBX5, PPARG	337	57	14116	3.674319329480973	1.0	0.6384331563816381	55.95497118588876
GOTERM_BP_ALL	GO:0048523~negative regulation of cellular process	51	10.58091286307054	0.04661355911111799	THRB, FOXK1, SRCIN1, PPARG, OSGIN1, TERF2IP, SKAP2, ITSN1, KCNQ4, HSF4, TWIST1, PRKCA, RXRA, RPH3AL, HMGA1, GPR98, HES1, CCND1, TRIM35, HOXD8, TNFAIP8, FAIM3, FOXC2, SEMA4D, CUX1, ALOX12, PALM, HMGB2, SOX9, NKX3-2, BCOR, NR1H4, RUNX3, ARHGDIB, SIM2, SPP1, DNMT3A, TBX5, TNFRSF13B, NR4A2, SKI, TP73, RGS9BP, HOXB4, HDAC4, RGS5, SPTBN1, TNK1, NFIC, ZFHX3, NCOR2	337	1660	14116	1.2868971434700225	1.0	0.6355607723668569	56.051155600805515
