peak	MA0102.5	MA0113.4	MA0148.5	MA0466.4	MA0480.3	MA2323.1	MA2327.1
chr3:116080545-116081045	0	0	0	0	0	0	0
chr3:116104708-116105208	0	0	0	0	0	0	0
chr3:116114248-116114748	0	0	0	0	0	0	0
chr3:116129091-116129591	0	0	0	0	0	0	0
chr3:116180271-116180771	0	0	0	0	0	0	0
chr3:116184747-116185247	0	0	0	0	0	0	0
chr3:116190559-116191059	0	0	0	0	0	0	0
chr3:116205711-116206211	0	0	0	0	0	0	0
chr3:116209274-116209774	0	0	0	0	0	0	0
chr3:116211070-116211570	0	0	0	0	0	0	0
chr3:116221807-116222307	0	0	0	0	0	0	0
chr3:116252939-116253439	0	0	0	0	0	0	0
chr3:116263302-116263802	0	0	0	0	0	0	0
chr3:116269666-116270166	0	0	0	0	0	0	0
chr3:116278889-116279389	0	0	0	0	0	0	0
chr3:116288757-116289257	0	0	0	0	0	0	0
chr3:116327029-116327529	0	0	0	0	0	0	0
chr3:116329288-116329788	0	0	0	0	0	0	0
chr3:116394738-116395238	0	0	0	0	0	0	0
chr3:116424201-116424701	0	0	0	0	0	0	0
chr3:116508087-116508587	0	0	0	0	0	0	0
chr3:116513367-116513867	0	0	0	0	0	0	0
chr3:116515829-116516329	0	0	0	0	0	0	0
chr3:116521611-116522111	0	0	0	0	0	0	0
chr3:116536257-116536757	0	0	0	0	0	0	0
chr3:116540933-116541433	0	0	0	0	0	0	0
chr3:116546132-116546632	0	0	0	0	0	0	0
chr3:116562987-116563487	0	0	0	0	0	0	0
chr3:116594595-116595095	0	0	0	0	0	0	0
chr3:116648951-116649451	0	0	0	0	0	0	0
chr3:116661344-116661844	0	0	0	0	0	0	0
chr3:116662678-116663178	0	0	0	0	0	0	0
chr3:116711299-116711799	0	0	0	0	0	0	0
chr3:116712446-116712946	0	0	0	0	0	0	0
chr3:116737281-116737781	0	0	0	0	0	0	0
chr3:116798853-116799353	0	0	0	0	0	0	0
chr3:116808014-116808514	0	0	0	0	0	0	0
chr3:116861154-116861654	0	0	0	0	0	0	0
chr3:116915074-116915574	0	0	0	0	0	0	0
chr3:116921454-116921954	0	0	0	0	0	0	0
chr3:116928995-116929495	0	0	0	0	0	0	0
chr3:116941208-116941708	0	0	0	0	0	0	0
chr3:116943228-116943728	0	0	0	0	0	0	0
chr3:116951339-116951839	0	0	0	0	0	0	0
chr3:116957330-116957830	0	0	0	0	0	0	0
chr3:116960466-116960966	0	0	0	0	0	0	0
chr3:116966656-116967156	0	0	0	0	0	0	0
chr3:116968653-116969153	0	0	0	0	0	0	0
chr3:117061443-117061943	0	0	0	0	0	0	0
chr3:117120385-117120885	0	0	0	0	0	0	0
chr3:117308831-117309331	0	0	0	0	0	0	0
chr3:117402121-117402621	0	0	0	0	0	0	0
chr3:117406871-117407371	0	0	0	0	0	0	0
chr3:117438540-117439040	0	0	0	0	0	0	0
chr3:117788978-117789478	0	0	0	0	0	0	0
chr3:117868289-117868789	0	0	0	0	0	0	0
chr3:118051118-118051618	0	0	0	0	0	0	0
chr3:118063470-118063970	0	0	0	0	0	0	0
chr3:118070226-118070726	0	0	0	0	0	0	0
chr3:118167145-118167645	0	0	0	0	0	0	0
chr3:118324991-118325491	0	0	0	0	0	0	0
chr3:118340348-118340848	0	0	0	0	0	0	0
chr3:118361685-118362185	0	0	0	0	0	0	0
chr3:118428269-118428769	0	0	0	0	0	0	0
chr3:118485849-118486349	0	0	0	0	0	0	0
chr3:118494837-118495337	0	0	0	0	0	0	0
chr3:118507720-118508220	0	0	0	0	0	0	0
chr3:118562144-118562644	0	0	0	0	0	0	0
chr3:118608781-118609281	0	0	0	0	0	0	0
chr3:118664433-118664933	0	0	0	0	0	0	0
chr3:119280921-119281421	0	0	0	0	0	0	0
chr3:119771213-119771713	0	0	0	0	0	0	0
chr3:119783325-119783825	0	0	0	0	0	0	0
chr3:119894001-119894501	0	0	0	0	0	0	0
chr3:119933244-119933744	0	0	0	0	0	0	0
chr3:119948887-119949387	0	0	0	0	0	0	0
chr3:119976270-119976770	0	0	0	0	0	0	0
chr3:119995513-119996013	0	0	0	0	0	0	0
chr3:120000393-120000893	0	0	0	0	0	0	0
chr3:120008259-120008759	0	0	0	0	0	0	0
chr3:120065165-120065665	0	0	0	0	0	0	0
chr3:120192635-120193135	0	0	0	0	0	0	0
chr3:120473535-120474035	0	0	0	0	0	0	0
chr3:120761796-120762296	0	0	0	0	0	0	0
chr3:121104982-121105482	0	0	0	0	0	0	0
chr3:121163360-121163860	0	0	0	0	0	0	0
chr3:121171481-121171981	0	0	0	0	0	0	0
chr3:121174236-121174736	0	0	0	0	0	0	0
chr3:121185043-121185543	0	0	0	0	0	0	0
chr3:121291639-121292139	0	0	0	0	0	0	0
chr3:121307239-121307739	0	0	0	0	0	0	0
chr3:121330063-121330563	0	0	0	0	0	0	0
chr3:121338075-121338575	0	0	0	0	0	0	0
chr3:121344283-121344783	0	0	0	0	0	0	0
chr3:121427601-121428101	0	0	0	0	0	0	0
chr3:121435204-121435704	0	0	0	0	0	0	0
chr3:121500335-121500835	0	0	0	0	0	0	0
chr3:121509117-121509617	0	0	0	0	0	0	0
chr3:121520692-121521192	0	0	0	0	0	0	0
chr3:121531385-121531885	0	0	0	0	0	0	0
chr3:121540281-121540781	0	0	0	0	0	0	0
chr3:121577007-121577507	0	0	0	0	0	0	0
chr3:121602146-121602646	0	0	0	0	0	0	0
chr3:121636301-121636801	0	0	0	0	0	0	0
chr3:121643377-121643877	0	0	0	0	0	0	0
chr3:121645522-121646022	0	0	0	0	0	0	0
chr3:121650435-121650935	0	0	0	0	0	0	0
chr3:121671974-121672474	0	0	0	0	0	0	0
chr3:121682333-121682833	0	0	0	0	0	0	0
chr3:121693245-121693745	0	0	0	0	0	0	0
chr3:121703047-121703547	0	0	0	0	0	0	0
chr3:121706377-121706877	0	0	0	0	0	0	0
chr3:121716265-121716765	0	0	0	0	0	0	0
chr3:121719651-121720151	0	0	0	0	0	0	0
chr3:121722810-121723310	0	0	0	0	0	0	0
chr3:121736347-121736847	0	0	0	0	0	0	0
chr3:121762240-121762740	0	0	0	0	0	0	0
chr3:121778060-121778560	0	0	0	0	0	0	0
chr3:121814222-121814722	0	0	0	0	0	0	0
chr3:121815541-121816041	0	0	0	0	0	0	0
chr3:121869569-121870069	0	0	0	0	0	0	0
chr3:121874727-121875227	0	0	0	0	0	0	0
chr3:121885534-121886034	0	0	0	0	0	0	0
chr3:121903043-121903543	0	0	0	0	0	0	0
chr3:121914686-121915186	0	0	0	0	0	0	0
chr3:121920192-121920692	0	0	0	0	0	0	0
chr3:121927187-121927687	0	0	0	0	0	0	0
chr3:121936148-121936648	0	0	0	0	0	0	0
chr3:121939989-121940489	0	0	0	0	0	0	0
chr3:121946024-121946524	0	0	0	0	0	0	0
chr3:121954341-121954841	0	0	0	0	0	0	0
chr3:121968217-121968717	0	0	0	0	0	0	0
chr3:121986169-121986669	0	0	0	0	0	0	0
chr3:121995800-121996300	0	0	0	0	0	0	0
chr3:122019005-122019505	0	0	0	0	0	0	0
chr3:122019743-122020243	0	0	0	0	0	0	0
chr3:122047905-122048405	0	0	0	0	0	0	0
chr3:122064778-122065278	0	0	0	0	0	0	0
chr3:122104342-122104842	0	0	0	0	0	0	0
chr3:122122142-122122642	0	0	0	0	0	0	0
chr3:122140644-122141144	0	0	0	0	0	0	0
chr3:122169622-122170122	0	0	0	0	0	0	0
chr3:122199140-122199640	0	0	0	0	0	0	0
chr3:122206219-122206719	0	0	0	0	0	0	0
chr3:122244838-122245338	0	0	0	0	0	0	0
chr3:122246273-122246773	0	0	0	0	0	0	0
chr3:122247027-122247527	0	0	0	0	0	0	0
chr3:122274340-122274840	0	0	0	0	0	0	0
chr3:122291658-122292158	0	0	0	0	0	0	0
chr3:122333592-122334092	0	0	0	0	0	0	0
chr3:122340545-122341045	0	0	0	0	0	0	0
chr3:122343313-122343813	0	0	0	0	0	0	0
chr3:122365133-122365633	0	0	0	0	0	0	0
chr3:122371989-122372489	0	0	0	0	0	0	0
chr3:122377424-122377924	0	0	0	0	0	0	0
chr3:122393940-122394440	0	0	0	0	0	0	0
chr3:122414039-122414539	0	0	0	0	0	0	0
chr3:122420191-122420691	0	0	0	0	0	0	0
chr3:122430881-122431381	0	0	0	0	0	0	0
chr3:122432607-122433107	0	0	0	0	0	0	0
chr3:122461654-122462154	0	0	0	0	0	0	0
chr3:122483897-122484397	0	0	0	0	0	0	0
chr3:122540175-122540675	0	0	0	0	0	0	0
chr3:122586909-122587409	0	0	0	0	0	0	0
chr3:122620204-122620704	0	0	0	0	0	0	0
chr3:122638580-122639080	0	0	0	0	0	0	0
chr3:122729109-122729609	0	0	0	0	0	0	0
chr3:122921669-122922169	0	0	0	0	0	0	0
chr3:122924055-122924555	0	0	0	0	0	0	0
chr3:122948185-122948685	0	0	0	0	0	0	0
chr3:122985533-122986033	0	0	0	0	0	0	0
chr3:123000884-123001384	0	0	0	0	0	0	0
chr3:123080973-123081473	0	0	0	0	0	0	0
chr3:123084181-123084681	0	0	0	0	0	0	0
chr3:123085660-123086160	0	0	0	0	0	0	0
chr3:123092708-123093208	0	0	0	0	0	0	0
chr3:123103901-123104401	0	0	0	0	0	0	0
chr3:123107733-123108233	0	0	0	0	0	0	0
chr3:123116580-123117080	0	0	0	0	0	0	0
chr3:123122149-123122649	0	0	0	0	0	0	0
chr3:123128558-123129058	0	0	0	0	0	0	0
chr3:123131409-123131909	0	0	0	0	0	0	0
chr3:123138290-123138790	0	0	0	0	0	0	0
chr3:123153512-123154012	0	0	0	0	0	0	0
chr3:123159072-123159572	0	0	0	0	0	0	0
chr3:123168645-123169145	0	0	0	0	0	0	0
chr3:123188268-123188768	0	0	0	0	0	0	0
chr3:123234159-123234659	0	0	0	0	0	0	0
chr3:123264742-123265242	0	0	0	0	0	0	0
chr3:123267355-123267855	0	0	0	0	0	0	0
chr3:123321856-123322356	0	0	0	0	0	0	0
chr3:123329126-123329626	0	0	0	0	0	0	0
chr3:123335224-123335724	0	0	0	0	0	0	0
chr3:123368966-123369466	0	0	0	0	0	0	0
chr3:123372015-123372515	0	0	0	0	0	0	0
chr3:123385713-123386213	0	0	0	0	0	0	0
chr3:123446244-123446744	0	0	0	0	0	0	0
chr3:123460103-123460603	0	0	0	0	0	0	0
chr3:123508279-123508779	0	0	0	0	0	0	0
chr3:123689984-123690484	0	0	0	0	0	0	0
chr3:123796817-123797317	0	0	0	0	0	0	0
chr3:124274825-124275325	0	0	0	0	0	0	0
chr3:124643252-124643752	0	0	0	0	0	0	0
chr3:124722101-124722601	0	0	0	0	0	0	0
chr3:124724322-124724822	0	0	0	0	0	0	0
chr3:124935368-124935868	0	0	0	0	0	0	0
chr3:125807237-125807737	0	0	0	0	0	0	0
chr3:125819584-125820084	0	0	0	0	0	0	0
chr3:126046150-126046650	0	0	0	0	0	0	0
chr3:126058535-126059035	0	0	0	0	0	0	0
chr3:126104616-126105116	0	0	0	0	0	0	0
chr3:126326352-126326852	0	0	0	0	0	0	0
chr3:126363721-126364221	0	0	0	0	0	0	0
chr3:126385021-126385521	0	0	0	0	0	0	0
chr3:126402596-126403096	0	0	0	0	0	0	0
chr3:126453771-126454271	0	0	0	0	0	0	0
chr3:126462990-126463490	0	0	0	0	0	0	0
chr3:126565770-126566270	0	0	0	0	0	0	0
chr3:126578681-126579181	0	0	0	0	0	0	0
chr3:126596201-126596701	0	0	0	0	0	0	0
chr3:126597651-126598151	0	0	0	0	0	0	0
chr3:126612261-126612761	0	0	0	0	0	0	0
chr3:126620812-126621312	0	0	0	0	0	0	0
chr3:126622327-126622827	0	0	0	0	0	0	0
chr3:126629931-126630431	0	0	0	0	0	0	0
chr3:126643412-126643912	0	0	0	0	0	0	0
chr3:126652537-126653037	0	0	0	0	0	0	0
chr3:126658967-126659467	0	0	0	0	0	0	0
chr3:126663814-126664314	0	0	0	0	0	0	0
chr3:126668129-126668629	0	0	0	0	0	0	0
chr3:126682117-126682617	0	0	0	0	0	0	0
chr3:126693053-126693553	0	0	0	0	0	0	0
chr3:126695269-126695769	0	0	0	0	0	0	0
chr3:126735259-126735759	0	0	0	0	0	0	0
chr3:126771381-126771881	0	0	0	0	0	0	0
chr3:126919074-126919574	0	0	0	0	0	0	0
chr3:126956548-126957048	0	0	0	0	0	0	0
chr3:126986644-126987144	0	0	0	0	0	0	0
chr3:126998026-126998526	0	0	0	0	0	0	0
chr3:127052427-127052927	0	0	0	0	0	0	0
chr3:127118856-127119356	0	0	0	0	0	0	0
chr3:127123352-127123852	0	0	0	0	0	0	0
chr3:127162140-127162640	0	0	0	0	0	0	0
chr3:127173014-127173514	0	0	0	0	0	0	0
chr3:127183981-127184481	0	0	0	0	0	0	0
chr3:127212913-127213413	0	0	0	0	0	0	0
chr3:127225961-127226461	0	0	0	0	0	0	0
chr3:127257793-127258293	0	0	0	0	0	0	0
chr3:127288131-127288631	0	0	0	0	0	0	0
chr3:127375994-127376494	0	0	0	0	0	0	0
chr3:127408711-127409211	0	0	0	0	0	0	0
chr3:127460643-127461143	0	0	0	0	0	0	0
chr3:127498037-127498537	0	0	0	0	0	0	0
chr3:127515375-127515875	0	0	0	0	0	0	0
chr3:127525160-127525660	0	0	0	0	0	0	0
chr3:127527531-127528031	0	0	0	0	0	0	0
chr3:127553041-127553541	0	0	0	0	0	0	0
chr3:127572745-127573245	0	0	0	0	0	0	0
chr3:127634364-127634864	0	0	0	0	0	0	0
chr3:127742031-127742531	0	0	0	0	0	0	0
chr3:127780651-127781151	0	0	0	0	0	0	0
chr3:127790631-127791131	0	0	0	0	0	0	0
chr3:127802711-127803211	0	0	0	0	0	0	0
chr3:127826772-127827272	0	0	0	0	0	0	0
chr3:127837743-127838243	0	0	0	0	0	0	0
chr3:127848021-127848521	0	0	0	0	0	0	0
chr3:127853507-127854007	0	0	0	0	0	0	0
chr3:127863997-127864497	0	0	0	0	0	0	0
chr3:127874266-127874766	0	0	0	0	0	0	0
chr3:127882573-127883073	0	0	0	0	0	0	0
chr3:127894940-127895440	0	0	0	0	0	0	0
chr3:127896437-127896937	0	0	0	0	0	0	0
chr3:127897333-127897833	0	0	0	0	0	0	0
chr3:127913961-127914461	0	0	0	0	0	0	0
chr3:127930051-127930551	0	0	0	0	0	0	0
chr3:127948367-127948867	0	0	0	0	0	0	0
chr3:128186547-128187047	0	0	0	0	0	0	0
chr3:128212287-128212787	0	0	0	0	0	0	0
chr3:128337107-128337607	0	0	0	0	0	0	0
chr3:128349155-128349655	0	0	0	0	0	0	0
chr3:129254242-129254742	0	0	0	0	0	0	0
chr3:129256779-129257279	0	0	0	0	0	0	0
chr3:129274994-129275494	0	0	0	0	0	0	0
chr3:129284268-129284768	0	0	0	0	0	0	0
chr3:129296909-129297409	0	0	0	0	0	0	0
chr3:129308300-129308800	0	0	0	0	0	0	0
chr3:129312879-129313379	0	0	0	0	0	0	0
chr3:129331768-129332268	0	0	0	0	0	0	0
chr3:129336372-129336872	0	0	0	0	0	0	0
chr3:129364953-129365453	0	0	0	0	0	0	0
chr3:129388663-129389163	0	0	0	0	0	0	0
chr3:129391855-129392355	0	0	0	0	0	0	0
chr3:129421992-129422492	0	0	0	0	0	0	0
chr3:129429163-129429663	0	0	0	0	0	0	0
chr3:129437714-129438214	0	0	0	0	0	0	0
chr3:129445907-129446407	0	0	0	0	0	0	0
chr3:129446885-129447385	0	0	0	0	0	0	0
chr3:129450897-129451397	0	0	0	0	0	0	0
chr3:129454561-129455061	0	0	0	0	0	0	0
chr3:129532607-129533107	0	0	0	0	0	0	0
chr3:129536111-129536611	0	0	0	0	0	0	0
chr3:129551311-129551811	0	0	0	0	0	0	0
chr3:129558384-129558884	0	0	0	0	0	0	0
chr3:129573372-129573872	0	0	0	0	0	0	0
chr3:129591578-129592078	0	0	0	0	0	0	0
chr3:129612170-129612670	0	0	0	0	0	0	0
chr3:129645481-129645981	0	0	0	0	0	0	0
chr3:129650083-129650583	0	0	0	0	0	0	0
chr3:129680212-129680712	0	0	0	0	0	0	0
chr3:129687102-129687602	0	0	0	0	0	0	0
chr3:129708091-129708591	0	0	0	0	0	0	0
chr3:129713623-129714123	0	0	0	0	0	0	0
chr3:129719700-129720200	0	0	0	0	0	0	0
chr3:129724945-129725445	0	0	0	0	0	0	0
chr3:129730462-129730962	0	0	0	0	0	0	0
chr3:129823634-129824134	0	0	0	0	0	0	0
chr3:129831104-129831604	0	0	0	0	0	0	0
chr3:129879273-129879773	0	0	0	0	0	0	0
chr3:129881297-129881797	0	0	0	0	0	0	0
chr3:129892466-129892966	0	0	0	0	0	0	0
chr3:129901388-129901888	0	0	0	0	0	0	0
chr3:129918465-129918965	0	0	0	0	0	0	0
chr3:129930400-129930900	0	0	0	0	0	0	0
chr3:129937176-129937676	0	0	0	0	0	0	0
chr3:129970359-129970859	0	0	0	0	0	0	0
chr3:130004746-130005246	0	0	0	0	0	0	0
chr3:130011367-130011867	0	0	0	0	0	0	0
chr3:130037987-130038487	0	0	0	0	0	0	0
chr3:130053421-130053921	0	0	0	0	0	0	0
chr3:130059071-130059571	0	0	0	0	0	0	0
chr3:130061098-130061598	0	0	0	0	0	0	0
chr3:130072861-130073361	0	0	0	0	0	0	0
chr3:130079810-130080310	0	0	0	0	0	0	0
chr3:130095109-130095609	0	0	0	0	0	0	0
chr3:130166989-130167489	0	0	0	0	0	0	0
chr3:130607861-130608361	0	0	0	0	0	0	0
chr3:130611889-130612389	0	0	0	0	0	0	0
chr3:130630011-130630511	0	0	0	0	0	0	0
chr3:130634007-130634507	0	0	0	0	0	0	0
chr3:130649317-130649817	0	0	0	0	0	0	0
chr3:130671424-130671924	0	0	0	0	0	0	0
chr3:130691455-130691955	0	0	0	0	0	0	0
chr3:130708783-130709283	0	0	0	0	0	0	0
chr3:130714951-130715451	0	0	0	0	0	0	0
chr3:130730076-130730576	0	0	0	0	0	0	0
chr3:130818669-130819169	0	0	0	0	0	0	0
chr3:130820584-130821084	0	0	0	0	0	0	0
chr3:130827393-130827893	0	0	0	0	0	0	0
chr3:130879281-130879781	0	0	0	0	0	0	0
chr3:130880996-130881496	0	0	0	0	0	0	0
chr3:130884533-130885033	0	0	0	0	0	0	0
chr3:130923183-130923683	0	0	0	0	0	0	0
chr3:130940464-130940964	0	0	0	0	0	0	0
chr3:130946134-130946634	0	0	0	0	0	0	0
chr3:130955829-130956329	0	0	0	0	0	0	0
chr3:130972271-130972771	0	0	0	0	0	0	0
chr3:130980153-130980653	0	0	0	0	0	0	0
chr3:131000013-131000513	0	0	0	0	0	0	0
chr3:131017758-131018258	0	0	0	0	0	0	0
chr3:131037223-131037723	0	0	0	0	0	0	0
chr3:131040113-131040613	0	0	0	0	0	0	0
chr3:131067785-131068285	0	0	0	0	0	0	0
chr3:131084994-131085494	0	0	0	0	0	0	0
chr3:131111493-131111993	0	0	0	0	0	0	0
chr3:131202249-131202749	0	0	0	0	0	0	0
chr3:131238000-131238500	0	0	0	0	0	0	0
chr3:131246394-131246894	0	0	0	0	0	0	0
chr3:131252199-131252699	0	0	0	0	0	0	0
chr3:131265178-131265678	0	0	0	0	0	0	0
chr3:131271618-131272118	0	0	0	0	0	0	0
chr3:131295496-131295996	0	0	0	0	0	0	0
chr3:131302704-131303204	0	0	0	0	0	0	0
chr3:131320212-131320712	0	0	0	0	0	0	0
chr3:131334298-131334798	0	0	0	0	0	0	0
chr3:131370748-131371248	0	0	0	0	0	0	0
chr3:131465481-131465981	0	0	0	0	0	0	0
chr3:131474468-131474968	0	0	0	0	0	0	0
chr3:131489551-131490051	0	0	0	0	0	0	0
chr3:131490459-131490959	0	0	0	0	0	0	0
chr3:131524595-131525095	0	0	0	0	0	0	0
chr3:131552658-131553158	0	0	0	0	0	0	0
chr3:131564487-131564987	0	0	0	0	0	0	0
chr3:131601197-131601697	0	0	0	0	0	0	0
chr3:131607099-131607599	0	0	0	0	0	0	0
chr3:131631227-131631727	0	0	0	0	0	0	0
chr3:131638140-131638640	0	0	0	0	0	0	0
chr3:131654311-131654811	0	0	0	0	0	0	0
chr3:131891879-131892379	0	0	0	0	0	0	0
chr3:131961117-131961617	0	0	0	0	0	0	0
chr3:131962753-131963253	0	0	0	0	0	0	0
chr3:131975866-131976366	0	0	0	0	0	0	0
chr3:132087116-132087616	0	0	0	0	0	0	0
chr3:132103318-132103818	0	0	0	0	0	0	0
chr3:132168628-132169128	0	0	0	0	0	0	0
chr3:132207431-132207931	0	0	0	0	0	0	0
chr3:132250001-132250501	0	0	0	0	0	0	0
chr3:132274923-132275423	0	0	0	0	0	0	0
chr3:132277494-132277994	0	0	0	0	0	0	0
chr3:132441530-132442030	0	0	0	0	0	0	0
chr3:132565925-132566425	0	0	0	0	0	0	0
chr3:132588057-132588557	0	0	0	0	0	0	0
chr3:132644010-132644510	0	0	0	0	0	0	0
chr3:132651641-132652141	0	0	0	0	0	0	0
chr3:132683677-132684177	0	0	0	0	0	0	0
chr3:132700999-132701499	0	0	0	0	0	0	0
chr3:132747002-132747502	0	0	0	0	0	0	0
chr3:132800664-132801164	0	0	0	0	0	0	0
chr3:132819036-132819536	0	0	0	0	0	0	0
chr3:132834981-132835481	0	0	0	0	0	0	0
chr3:132852233-132852733	0	0	0	0	0	0	0
chr3:132863736-132864236	0	0	0	0	0	0	0
chr3:132876577-132877077	0	0	0	0	0	0	0
chr3:132911595-132912095	0	0	0	0	0	0	0
chr3:132938931-132939431	0	0	0	0	0	0	0
chr3:132949465-132949965	0	0	0	0	0	0	0
chr3:133091855-133092355	0	0	0	0	0	0	0
chr3:133310607-133311107	0	0	0	0	0	0	0
chr3:133341056-133341556	0	0	0	0	0	0	0
chr3:133342373-133342873	0	0	0	0	0	0	0
chr3:133347436-133347936	0	0	0	0	0	0	0
chr3:133509842-133510342	0	0	0	0	0	0	0
chr3:133516685-133517185	0	0	0	0	0	0	0
chr3:133531016-133531516	0	0	0	0	0	0	0
chr3:133543125-133543625	0	0	0	0	0	0	0
chr3:133600425-133600925	0	0	0	0	0	0	0
chr3:133672911-133673411	0	0	0	0	0	0	0
chr3:133726042-133726542	0	0	0	0	0	0	0
chr3:133876978-133877478	0	0	0	0	0	0	0
chr3:133968306-133968806	0	0	0	0	0	0	0
chr3:134240261-134240761	0	0	0	0	0	0	0
chr3:134303022-134303522	0	0	0	0	0	0	0
chr3:134390753-134391253	0	0	0	0	0	0	0
chr3:134629958-134630458	0	0	0	0	0	0	0
chr3:135015934-135016434	0	0	0	0	0	0	0
chr3:135100916-135101416	0	0	0	0	0	0	0
chr3:135180721-135181221	0	0	0	0	0	0	0
chr3:135206366-135206866	0	0	0	0	0	0	0
chr3:135212063-135212563	0	0	0	0	0	0	0
chr3:135272913-135273413	0	0	0	0	0	0	0
chr3:135280900-135281400	0	0	0	0	0	0	0
chr3:135293698-135294198	0	0	0	0	0	0	0
chr3:135304473-135304973	0	0	0	0	0	0	0
chr3:135307301-135307801	0	0	0	0	0	0	0
chr3:135396004-135396504	0	0	0	0	0	0	0
chr3:135402274-135402774	0	0	0	0	0	0	0
chr3:135422551-135423051	0	0	0	0	0	0	0
chr3:135423667-135424167	0	0	0	0	0	0	0
chr3:135437810-135438310	0	0	0	0	0	0	0
chr3:135439876-135440376	0	0	0	0	0	0	0
chr3:135446525-135447025	0	0	0	0	0	0	0
chr3:135452406-135452906	0	0	0	0	0	0	0
chr3:135470021-135470521	0	0	0	0	0	0	0
chr3:135485461-135485961	0	0	0	0	0	0	0
chr3:135505506-135506006	0	0	0	0	0	0	0
chr3:135556579-135557079	0	0	0	0	0	0	0
chr3:135562403-135562903	0	0	0	0	0	0	0
chr3:135567714-135568214	0	0	0	0	0	0	0
chr3:135573007-135573507	0	0	0	0	0	0	0
chr3:135580263-135580763	0	0	0	0	0	0	0
chr3:135582138-135582638	0	0	0	0	0	0	0
chr3:135586231-135586731	0	0	0	0	0	0	0
chr3:135690305-135690805	0	0	0	0	0	0	0
chr3:135691716-135692216	0	0	0	0	0	0	0
chr3:135729397-135729897	0	0	0	0	0	0	0
chr3:135731141-135731641	0	0	0	0	0	0	0
chr3:135825456-135825956	0	0	0	0	0	0	0
chr3:135862859-135863359	0	0	0	0	0	0	0
chr3:135873526-135874026	0	0	0	0	0	0	0
chr3:135878084-135878584	0	0	0	0	0	0	0
chr3:135886538-135887038	0	0	0	0	0	0	0
chr3:136078440-136078940	0	0	0	0	0	0	0
chr3:136369881-136370381	0	0	0	0	0	0	0
chr3:136422244-136422744	0	0	0	0	0	0	0
chr3:136479243-136479743	0	0	0	0	0	0	0
chr3:136669384-136669884	0	0	0	0	0	0	0
chr3:136691830-136692330	0	0	0	0	0	0	0
chr3:136708161-136708661	0	0	0	0	0	0	0
chr3:136725153-136725653	0	0	0	0	0	0	0
chr3:136774223-136774723	0	0	0	0	0	0	0
chr3:136794930-136795430	0	0	0	0	0	0	0
chr3:136830753-136831253	0	0	0	0	0	0	0
chr3:136861989-136862489	0	0	0	0	0	0	0
chr3:136933207-136933707	0	0	0	0	0	0	0
chr3:136969717-136970217	0	0	0	0	0	0	0
chr3:136994851-136995351	0	0	0	0	0	0	0
chr3:137547679-137548179	0	0	0	0	0	0	0
chr3:137623871-137624371	0	0	0	0	0	0	0
chr3:137752792-137753292	0	0	0	0	0	0	0
chr3:137863921-137864421	0	0	0	0	0	0	0
chr3:137865311-137865811	0	0	0	0	0	0	0
chr3:137887878-137888378	0	0	0	0	0	0	0
chr3:137900094-137900594	0	0	0	0	0	0	0
chr3:137918307-137918807	0	0	0	0	0	0	0
chr3:137938508-137939008	0	0	0	0	0	0	0
chr3:137972201-137972701	0	0	0	0	0	0	0
chr3:137981017-137981517	0	0	0	0	0	0	0
chr3:137991148-137991648	0	0	0	0	0	0	0
chr3:138064138-138064638	0	0	0	0	0	0	0
chr3:138095404-138095904	0	0	0	0	0	0	0
chr3:138143676-138144176	0	0	0	0	0	0	0
chr3:138192431-138192931	0	0	0	0	0	0	0
chr3:138197881-138198381	0	0	0	0	0	0	0
chr3:138222896-138223396	0	0	0	0	0	0	0
chr3:138236664-138237164	0	0	0	0	0	0	0
chr3:138248454-138248954	0	0	0	0	0	0	0
chr3:138255860-138256360	0	0	0	0	0	0	0
chr3:138262912-138263412	0	0	0	0	0	0	0
chr3:138270491-138270991	0	0	0	0	0	0	0
chr3:138277741-138278241	0	0	0	0	0	0	0
chr3:138287643-138288143	0	0	0	0	0	0	0
chr3:138305906-138306406	0	0	0	0	0	0	0
chr3:138359010-138359510	0	0	0	0	0	0	0
chr3:138366125-138366625	0	0	0	0	0	0	0
chr3:138373751-138374251	0	0	0	0	0	0	0
chr3:138375109-138375609	0	0	0	0	0	0	0
chr3:138405139-138405639	0	0	0	0	0	0	0
chr3:138442434-138442934	0	0	0	0	0	0	0
chr3:138481927-138482427	0	0	0	0	0	0	0
chr3:138488402-138488902	0	0	0	0	0	0	0
chr3:138489741-138490241	0	0	0	0	0	0	0
chr3:138495723-138496223	0	0	0	0	0	0	0
chr3:138509744-138510244	0	0	0	0	0	0	0
chr3:138515892-138516392	0	0	0	0	0	0	0
chr3:138526399-138526899	0	0	0	0	0	0	0
chr3:138552745-138553245	0	0	0	0	0	0	0
chr3:138564812-138565312	0	0	0	0	0	0	0
chr3:138598314-138598814	0	0	0	0	0	0	0
chr3:138644210-138644710	0	0	0	0	0	0	0
chr3:138727783-138728283	0	0	0	0	0	0	0
chr3:138741579-138742079	0	0	0	0	0	0	0
chr3:138742840-138743340	0	0	0	0	0	0	0
chr3:138744305-138744805	0	0	0	0	0	0	0
chr3:138747995-138748495	0	0	0	0	0	0	0
chr3:138753904-138754404	0	0	0	0	0	0	0
chr3:138760472-138760972	0	0	0	0	0	0	0
chr3:138769275-138769775	0	0	0	0	0	0	0
