"","category","numDEInCat","numInCat","padj","Term"
"9046","GO:0016814",0,29,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
"9047","GO:0016815",0,1,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles"
"9048","GO:0016817",2,781,1,"hydrolase activity, acting on acid anhydrides"
"9049","GO:0016818",2,777,1,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"9050","GO:0016820",1,98,1,"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
"9051","GO:0016822",0,3,1,"hydrolase activity, acting on acid carbon-carbon bonds"
"9052","GO:0016823",0,3,1,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances"
"9053","GO:0016826",0,1,1,"hydrolase activity, acting on acid sulfur-nitrogen bonds"
"9054","GO:0016829",0,149,1,"lyase activity"
"9055","GO:0016830",0,42,1,"carbon-carbon lyase activity"
"9056","GO:0016831",0,30,1,"carboxy-lyase activity"
"9057","GO:0016832",0,8,1,"aldehyde-lyase activity"
"9059","GO:0016833",0,5,1,"oxo-acid-lyase activity"
"9061","GO:0016835",0,57,1,"carbon-oxygen lyase activity"
"9062","GO:0016836",0,39,1,"hydro-lyase activity"
"9063","GO:0016838",0,4,1,"carbon-oxygen lyase activity, acting on phosphates"
"9064","GO:0016840",0,9,1,"carbon-nitrogen lyase activity"
"9065","GO:0016841",0,5,1,"ammonia-lyase activity"
"9066","GO:0016842",0,3,1,"amidine-lyase activity"
"9067","GO:0016843",0,1,1,"amine-lyase activity"
"9068","GO:0016844",0,1,1,"strictosidine synthase activity"
"9072","GO:0016846",0,9,1,"carbon-sulfur lyase activity"
"9073","GO:0016849",0,20,1,"phosphorus-oxygen lyase activity"
"9074","GO:0016853",0,140,1,"isomerase activity"
"9075","GO:0016854",0,13,1,"racemase and epimerase activity"
"9076","GO:0016855",0,1,1,"racemase and epimerase activity, acting on amino acids and derivatives"
"9077","GO:0016857",0,8,1,"racemase and epimerase activity, acting on carbohydrates and derivatives"
"9078","GO:0016859",0,40,1,"cis-trans isomerase activity"
"9079","GO:0016860",0,44,1,"intramolecular oxidoreductase activity"
"9081","GO:0016861",0,11,1,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"
"9082","GO:0016862",0,14,1,"intramolecular oxidoreductase activity, interconverting keto- and enol-groups"
"9083","GO:0016863",0,13,1,"intramolecular oxidoreductase activity, transposing C=C bonds"
"9084","GO:0016864",0,13,1,"intramolecular oxidoreductase activity, transposing S-S bonds"
"9085","GO:0016866",0,28,1,"intramolecular transferase activity"
"9087","GO:0016868",0,10,1,"intramolecular transferase activity, phosphotransferases"
"9090","GO:0016872",0,1,1,"intramolecular lyase activity"
"9091","GO:0016874",0,477,1,"ligase activity"
"9092","GO:0016875",0,44,1,"ligase activity, forming carbon-oxygen bonds"
"9093","GO:0016876",0,44,1,"ligase activity, forming aminoacyl-tRNA and related compounds"
"9094","GO:0016877",0,29,1,"ligase activity, forming carbon-sulfur bonds"
"9095","GO:0016878",0,20,1,"acid-thiol ligase activity"
"9096","GO:0016879",0,327,1,"ligase activity, forming carbon-nitrogen bonds"
"9097","GO:0016880",0,2,1,"acid-ammonia (or amide) ligase activity"
"9098","GO:0016881",0,292,1,"acid-amino acid ligase activity"
"9099","GO:0016882",0,5,1,"cyclo-ligase activity"
"9100","GO:0016884",0,12,1,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"
"9101","GO:0016885",0,7,1,"ligase activity, forming carbon-carbon bonds"
"9102","GO:0016886",0,6,1,"ligase activity, forming phosphoric ester bonds"
"9103","GO:0016887",1,344,1,"ATPase activity"
"9114","GO:0016888",0,14,1,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"
"9115","GO:0016889",0,7,1,"endodeoxyribonuclease activity, producing 3'-phosphomonoesters"
"9116","GO:0016890",0,2,1,"site-specific endodeoxyribonuclease activity, specific for altered base"
"9117","GO:0016891",0,24,1,"endoribonuclease activity, producing 5'-phosphomonoesters"
"9118","GO:0016892",0,11,1,"endoribonuclease activity, producing 3'-phosphomonoesters"
"9119","GO:0016893",0,37,1,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
"9121","GO:0016894",0,18,1,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"
"9123","GO:0016895",0,10,1,"exodeoxyribonuclease activity, producing 5'-phosphomonoesters"
"9126","GO:0016896",0,17,1,"exoribonuclease activity, producing 5'-phosphomonoesters"
"9127","GO:0016898",0,1,1,"oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor"
"9128","GO:0016899",0,2,1,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor"
"9129","GO:0016900",0,3,1,"oxidoreductase activity, acting on the CH-OH group of donors, disulfide as acceptor"
"9130","GO:0016901",0,5,1,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor"
"9131","GO:0016903",1,37,1,"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
"9132","GO:0016907",0,5,1,"G-protein coupled acetylcholine receptor activity"
"9137","GO:0016909",0,3,1,"SAP kinase activity"
"9140","GO:0016917",0,16,1,"GABA receptor activity"
"9146","GO:0016918",1,11,1,"retinal binding"
"9156","GO:0016922",0,18,1,"ligand-dependent nuclear receptor binding"
"9157","GO:0016929",0,4,1,"SUMO-specific protease activity"
"9159","GO:0016933",0,4,1,"extracellular-glycine-gated ion channel activity"
"9160","GO:0016934",0,4,1,"extracellular-glycine-gated chloride channel activity"
"9163","GO:0016936",0,4,1,"galactoside binding"
"9164","GO:0016941",0,3,1,"natriuretic peptide receptor activity"
"9165","GO:0016971",0,1,1,"flavin-linked sulfhydryl oxidase activity"
"9166","GO:0016972",0,3,1,"thiol oxidase activity"
"9168","GO:0016979",0,1,1,"lipoate-protein ligase activity"
"9172","GO:0016992",0,1,1,"lipoate synthase activity"
"9179","GO:0016997",0,3,1,"alpha-sialidase activity"
"9180","GO:0017002",1,7,1,"activin-activated receptor activity"
"9181","GO:0017005",0,1,1,"3'-tyrosyl-DNA phosphodiesterase activity"
"9182","GO:0017016",1,122,1,"Ras GTPase binding"
"9183","GO:0017017",0,12,1,"MAP kinase tyrosine/serine/threonine phosphatase activity"
"9184","GO:0017018",0,1,1,"myosin phosphatase activity"
"9187","GO:0017020",0,1,1,"myosin phosphatase regulator activity"
"9188","GO:0017022",0,29,1,"myosin binding"
"9189","GO:0017025",0,16,1,"TBP-class protein binding"
"9192","GO:0017034",0,2,1,"Rap guanyl-nucleotide exchange factor activity"
"9193","GO:0017040",0,5,1,"ceramidase activity"
"9196","GO:0017042",0,2,1,"glycosylceramidase activity"
"9204","GO:0017046",1,24,1,"peptide hormone binding"
"9205","GO:0017048",1,51,1,"Rho GTPase binding"
"9208","GO:0017049",0,8,1,"GTP-Rho binding"
"9209","GO:0017050",0,2,1,"D-erythro-sphingosine kinase activity"
"9210","GO:0017056",0,9,1,"structural constituent of nuclear pore"
"9211","GO:0017057",0,2,1,"6-phosphogluconolactonase activity"
"9214","GO:0017060",0,3,1,"3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity"
"9240","GO:0017061",0,1,1,"S-methyl-5-thioadenosine phosphorylase activity"
"9250","GO:0017064",0,1,1,"fatty acid amide hydrolase activity"
"9251","GO:0017065",0,1,1,"single-strand selective uracil DNA N-glycosylase activity"
"9252","GO:0017069",0,14,1,"snRNA binding"
"9253","GO:0017070",0,5,1,"U6 snRNA binding"
"9254","GO:0017075",0,13,1,"syntaxin-1 binding"
"9255","GO:0017076",6,1792,1,"purine nucleotide binding"
"9256","GO:0017077",0,1,1,"oxidative phosphorylation uncoupler activity"
"9259","GO:0017080",0,19,1,"sodium channel regulator activity"
"9260","GO:0017081",0,5,1,"chloride channel regulator activity"
"9261","GO:0017089",0,5,1,"glycolipid transporter activity"
"9262","GO:0017091",0,13,1,"AU-rich element binding"
"9265","GO:0017096",0,1,1,"acetylserotonin O-methyltransferase activity"
"9272","GO:0017098",0,1,1,"sulfonylurea receptor binding"
"9274","GO:0017099",0,1,1,"very-long-chain-acyl-CoA dehydrogenase activity"
"9275","GO:0017108",0,6,1,"5'-flap endonuclease activity"
"9276","GO:0017110",0,11,1,"nucleoside-diphosphatase activity"
"9289","GO:0017111",2,740,1,"nucleoside-triphosphatase activity"
"9297","GO:0017112",0,25,1,"Rab guanyl-nucleotide exchange factor activity"
"9298","GO:0017113",0,1,1,"dihydropyrimidine dehydrogenase (NADP+) activity"
"9309","GO:0017116",0,2,1,"single-stranded DNA-dependent ATP-dependent DNA helicase activity"
"9310","GO:0017123",0,3,1,"Ral GTPase activator activity"
"9311","GO:0017124",0,114,1,"SH3 domain binding"
"9312","GO:0017125",0,1,1,"deoxycytidyl transferase activity"
"9314","GO:0017127",0,11,1,"cholesterol transporter activity"
"9315","GO:0017128",0,4,1,"phospholipid scramblase activity"
"9316","GO:0017129",1,2,1,"triglyceride binding"
"9317","GO:0017134",0,19,1,"fibroblast growth factor binding"
"9336","GO:0017136",0,15,1,"NAD-dependent histone deacetylase activity"
"9337","GO:0017137",0,47,1,"Rab GTPase binding"
"9341","GO:0017147",0,28,1,"Wnt-protein binding"
"9342","GO:0017150",0,4,1,"tRNA dihydrouridine synthase activity"
"9343","GO:0017151",0,3,1,"DEAD/H-box RNA helicase binding"
"9344","GO:0017153",0,8,1,"sodium:dicarboxylate symporter activity"
"9345","GO:0017154",0,9,1,"semaphorin receptor activity"
"9346","GO:0017159",0,3,1,"pantetheine hydrolase activity"
"9350","GO:0017160",0,4,1,"Ral GTPase binding"
"9353","GO:0017162",0,3,1,"aryl hydrocarbon receptor binding"
"9354","GO:0017166",0,11,1,"vinculin binding"
"9355","GO:0017169",0,8,1,"CDP-alcohol phosphatidyltransferase activity"
"9356","GO:0017171",0,141,1,"serine hydrolase activity"
"9357","GO:0017172",0,1,1,"cysteine dioxygenase activity"
"9358","GO:0017174",0,1,1,"glycine N-methyltransferase activity"
"9362","GO:0017176",0,5,1,"phosphatidylinositol N-acetylglucosaminyltransferase activity"
"9366","GO:0017178",0,1,1,"diphthine-ammonia ligase activity"
"9369","GO:0017188",0,1,1,"aspartate N-acetyltransferase activity"
"9372","GO:0018024",0,39,1,"histone-lysine N-methyltransferase activity"
"9380","GO:0018025",0,1,1,"calmodulin-lysine N-methyltransferase activity"
"9383","GO:0018114",0,1,1,"threonine racemase activity"
"9384","GO:0018169",0,1,1,"ribosomal S6-glutamic acid ligase activity"
"9385","GO:0018271",0,1,1,"biotin-protein ligase activity"
"9387","GO:0018455",0,1,1,"alcohol dehydrogenase [NAD(P)+] activity"
"9389","GO:0018467",0,1,1,"formaldehyde dehydrogenase activity"
"9391","GO:0018478",0,1,1,"malonate-semialdehyde dehydrogenase (acetylating) activity"
"9393","GO:0018585",0,1,1,"fluorene oxygenase activity"
"9394","GO:0018636",0,3,1,"phenanthrene 9,10-monooxygenase activity"
"9395","GO:0018675",0,2,1,"(S)-limonene 6-monooxygenase activity"
"9400","GO:0018676",0,2,1,"(S)-limonene 7-monooxygenase activity"
"9406","GO:0018685",0,4,1,"alkane 1-monooxygenase activity"
"9416","GO:0018733",0,1,1,"3,4-dihydrocoumarin hydrolase activity"
"9417","GO:0018738",0,1,1,"S-formylglutathione hydrolase activity"
"9418","GO:0018773",0,1,1,"acetylpyruvate hydrolase activity"
"9419","GO:0019001",2,369,1,"guanyl nucleotide binding"
"9420","GO:0019002",0,2,1,"GMP binding"
"9421","GO:0019003",0,43,1,"GDP binding"
"9422","GO:0019103",0,4,1,"pyrimidine nucleotide binding"
"9423","GO:0019104",0,12,1,"DNA N-glycosylase activity"
"9426","GO:0019107",0,2,1,"myristoyltransferase activity"
"9427","GO:0019113",0,2,1,"limonene monooxygenase activity"
"9428","GO:0019115",0,1,1,"benzaldehyde dehydrogenase activity"
"9429","GO:0019118",0,1,1,"phenanthrene-epoxide hydrolase activity"
"9430","GO:0019119",0,1,1,"phenanthrene-9,10-epoxide hydrolase activity"
"9431","GO:0019135",0,1,1,"deoxyhypusine monooxygenase activity"
"9435","GO:0019136",0,4,1,"deoxynucleoside kinase activity"
"9443","GO:0019144",0,2,1,"ADP-sugar diphosphatase activity"
"9448","GO:0019145",0,1,1,"aminobutyraldehyde dehydrogenase activity"
"9453","GO:0019153",0,1,1,"protein-disulfide reductase (glutathione) activity"
"9468","GO:0019158",0,4,1,"mannokinase activity"
"9471","GO:0019166",0,3,1,"trans-2-enoyl-CoA reductase (NADPH) activity"
"9474","GO:0019171",0,1,1,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity"
"9476","GO:0019187",0,1,1,"beta-1,4-mannosyltransferase activity"
"9477","GO:0019198",0,18,1,"transmembrane receptor protein phosphatase activity"
"9478","GO:0019199",1,80,1,"transmembrane receptor protein kinase activity"
"9479","GO:0019200",0,19,1,"carbohydrate kinase activity"
"9480","GO:0019201",0,22,1,"nucleotide kinase activity"
"9481","GO:0019202",0,1,1,"amino acid kinase activity"
"9482","GO:0019203",0,10,1,"carbohydrate phosphatase activity"
"9483","GO:0019204",0,5,1,"nucleotide phosphatase activity"
"9484","GO:0019205",0,49,1,"nucleobase-containing compound kinase activity"
"9485","GO:0019206",0,11,1,"nucleoside kinase activity"
"9486","GO:0019207",2,124,1,"kinase regulator activity"
"9487","GO:0019208",1,71,1,"phosphatase regulator activity"
"9488","GO:0019209",0,42,1,"kinase activator activity"
"9489","GO:0019210",1,47,1,"kinase inhibitor activity"
"9490","GO:0019211",1,9,1,"phosphatase activator activity"
"9491","GO:0019212",0,34,1,"phosphatase inhibitor activity"
"9492","GO:0019213",0,33,1,"deacetylase activity"
"9493","GO:0019215",0,6,1,"intermediate filament binding"
"9494","GO:0019237",0,6,1,"centromeric DNA binding"
"9495","GO:0019238",0,5,1,"cyclohydrolase activity"
"9496","GO:0019239",0,25,1,"deaminase activity"
"9497","GO:0019531",0,3,1,"oxalate transmembrane transporter activity"
"9498","GO:0019534",0,8,1,"toxin transporter activity"
"9499","GO:0019706",0,2,1,"protein-cysteine S-palmitoleyltransferase activity"
"9500","GO:0019707",0,2,1,"protein-cysteine S-acyltransferase activity"
"9501","GO:0019763",0,4,1,"immunoglobulin receptor activity"
"9503","GO:0019767",0,2,1,"IgE receptor activity"
"9504","GO:0019770",0,1,1,"IgG receptor activity"
"9505","GO:0019776",0,1,1,"Atg8 ligase activity"
"9508","GO:0019777",0,2,1,"Atg12 ligase activity"
"9511","GO:0019778",0,1,1,"APG12 activating enzyme activity"
"9512","GO:0019780",0,1,1,"FAT10 activating enzyme activity"
"9513","GO:0019781",0,2,1,"NEDD8 activating enzyme activity"
"9515","GO:0019782",0,1,1,"ISG15 activating enzyme activity"
"9516","GO:0019783",0,51,1,"small conjugating protein-specific protease activity"
"9518","GO:0019784",0,2,1,"NEDD8-specific protease activity"
"9519","GO:0019787",0,262,1,"small conjugating protein ligase activity"
"9525","GO:0019788",0,4,1,"NEDD8 ligase activity"
"9531","GO:0019789",0,10,1,"SUMO ligase activity"
"9535","GO:0019797",0,3,1,"procollagen-proline 3-dioxygenase activity"
"9541","GO:0019798",0,7,1,"procollagen-proline dioxygenase activity"
"9542","GO:0019799",0,1,1,"tubulin N-acetyltransferase activity"
"9550","GO:0019807",0,1,1,"aspartoacylase activity"
"9555","GO:0019808",0,1,1,"polyamine binding"
"9556","GO:0019809",0,1,1,"spermidine binding"
"9557","GO:0019811",0,1,1,"cocaine binding"
"9558","GO:0019825",0,33,1,"oxygen binding"
"9560","GO:0019826",0,3,1,"oxygen sensor activity"
"9561","GO:0019829",1,42,1,"cation-transporting ATPase activity"
"9563","GO:0019834",0,3,1,"phospholipase A2 inhibitor activity"
"9564","GO:0019838",2,102,1,"growth factor binding"
"9565","GO:0019840",1,25,1,"isoprenoid binding"
"9566","GO:0019841",1,11,1,"retinol binding"
"9568","GO:0019842",2,71,1,"vitamin binding"
"9569","GO:0019843",0,30,1,"rRNA binding"
"9570","GO:0019855",0,5,1,"calcium channel inhibitor activity"
"9571","GO:0019862",0,2,1,"IgA binding"
"9572","GO:0019863",0,5,1,"IgE binding"
"9573","GO:0019864",0,9,1,"IgG binding"
"9574","GO:0019865",0,17,1,"immunoglobulin binding"
"9575","GO:0019869",0,1,1,"chloride channel inhibitor activity"
"9576","GO:0019870",0,2,1,"potassium channel inhibitor activity"
"9577","GO:0019871",0,4,1,"sodium channel inhibitor activity"
"9578","GO:0019887",2,108,1,"protein kinase regulator activity"
"9579","GO:0019888",1,62,1,"protein phosphatase regulator activity"
"9580","GO:0019894",0,22,1,"kinesin binding"
"9581","GO:0019899",8,1068,1,"enzyme binding"
"9582","GO:0019900",6,390,1,"kinase binding"
"9583","GO:0019901",6,349,1,"protein kinase binding"
"9584","GO:0019902",1,114,1,"phosphatase binding"
"9585","GO:0019903",1,73,1,"protein phosphatase binding"
"9586","GO:0019904",2,517,1,"protein domain specific binding"
"9587","GO:0019905",0,34,1,"syntaxin binding"
"9595","GO:0019911",0,5,1,"structural constituent of myelin sheath"
"9596","GO:0019912",0,1,1,"cyclin-dependent protein kinase activating kinase activity"
"9599","GO:0019948",0,2,1,"SUMO activating enzyme activity"
"9602","GO:0019955",0,55,1,"cytokine binding"
"9605","GO:0019956",0,11,1,"chemokine binding"
"9606","GO:0019957",0,6,1,"C-C chemokine binding"
"9607","GO:0019958",0,3,1,"C-X-C chemokine binding"
"9608","GO:0019959",0,3,1,"interleukin-8 binding"
"9609","GO:0019961",0,2,1,"interferon binding"
"9610","GO:0019962",0,1,1,"type I interferon binding"
"9620","GO:0019964",0,1,1,"interferon-gamma binding"
"9623","GO:0019966",0,3,1,"interleukin-1 binding"
"9624","GO:0019970",0,1,1,"interleukin-11 binding"
"9625","GO:0019972",0,1,1,"interleukin-12 binding"
"9626","GO:0019976",0,3,1,"interleukin-2 binding"
"9627","GO:0019981",0,2,1,"interleukin-6 binding"
"9628","GO:0019992",0,8,1,"diacylglycerol binding"
"9629","GO:0020037",1,122,1,"heme binding"
"9630","GO:0022803",1,347,1,"passive transmembrane transporter activity"
"9631","GO:0022804",2,280,1,"active transmembrane transporter activity"
"9635","GO:0022821",0,4,1,"potassium ion antiporter activity"
"9636","GO:0022824",0,4,1,"transmitter-gated ion channel activity"
"9637","GO:0022829",0,18,1,"wide pore channel activity"
"9639","GO:0022832",0,160,1,"voltage-gated channel activity"
"9640","GO:0022833",0,2,1,"mechanically gated channel activity"
"9641","GO:0022834",1,113,1,"ligand-gated channel activity"
"9642","GO:0022835",0,4,1,"transmitter-gated channel activity"
"9644","GO:0022836",1,265,1,"gated channel activity"
"9645","GO:0022838",1,333,1,"substrate-specific channel activity"
"9646","GO:0022839",1,265,1,"ion gated channel activity"
"9647","GO:0022840",0,1,1,"leak channel activity"
"9648","GO:0022842",0,1,1,"narrow pore channel activity"
"9649","GO:0022843",0,117,1,"voltage-gated cation channel activity"
"9650","GO:0022857",3,813,1,"transmembrane transporter activity"
"9652","GO:0022858",0,4,1,"alanine transmembrane transporter activity"
"9653","GO:0022865",0,1,1,"transmembrane electron transfer carrier"
"9654","GO:0022884",0,18,1,"macromolecule transmembrane transporter activity"
"9655","GO:0022889",0,4,1,"serine transmembrane transporter activity"
"9656","GO:0022890",2,419,1,"inorganic cation transmembrane transporter activity"
"9658","GO:0022891",3,739,1,"substrate-specific transmembrane transporter activity"
"9659","GO:0022892",5,862,1,"substrate-specific transporter activity"
"9660","GO:0022897",0,2,1,"proton-dependent peptide secondary active transmembrane transporter activity"
"9661","GO:0023029",0,1,1,"MHC class Ib protein binding"
"9662","GO:0030020",0,6,1,"extracellular matrix structural constituent conferring tensile strength"
"9663","GO:0030021",0,3,1,"extracellular matrix structural constituent conferring compression resistance"
"9664","GO:0030023",0,3,1,"extracellular matrix constituent conferring elasticity"
"9665","GO:0030060",0,2,1,"L-malate dehydrogenase activity"
"9678","GO:0030107",0,1,1,"HLA-A specific inhibitory MHC class I receptor activity"
"9679","GO:0030108",0,1,1,"HLA-A specific activating MHC class I receptor activity"
"9680","GO:0030109",0,1,1,"HLA-B specific inhibitory MHC class I receptor activity"
"9681","GO:0030110",0,1,1,"HLA-C specific inhibitory MHC class I receptor activity"
"9682","GO:0030144",0,2,1,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity"
"9692","GO:0030145",0,41,1,"manganese ion binding"
"9693","GO:0030151",0,4,1,"molybdenum ion binding"
"9694","GO:0030156",0,2,1,"benzodiazepine receptor binding"
"9696","GO:0030158",0,2,1,"protein xylosyltransferase activity"
"9704","GO:0030159",0,19,1,"receptor signaling complex scaffold activity"
"9706","GO:0030160",0,4,1,"GKAP/Homer scaffold activity"
"9708","GO:0030165",0,71,1,"PDZ domain binding"
"9710","GO:0030169",0,14,1,"low-density lipoprotein particle binding"
"9711","GO:0030170",1,52,1,"pyridoxal phosphate binding"
"9712","GO:0030171",0,2,1,"voltage-gated proton channel activity"
"9714","GO:0030172",0,3,1,"troponin C binding"
"9715","GO:0030184",0,1,1,"nitric oxide transmembrane transporter activity"
"9716","GO:0030197",0,2,1,"extracellular matrix constituent, lubricant activity"
"9717","GO:0030215",0,6,1,"semaphorin receptor binding"
"9720","GO:0030226",0,1,1,"apolipoprotein receptor activity"
"9721","GO:0030228",0,14,1,"lipoprotein particle receptor activity"
"9723","GO:0030229",0,3,1,"very-low-density lipoprotein particle receptor activity"
"9726","GO:0030233",0,1,1,"deoxynucleotide transmembrane transporter activity"
"9727","GO:0030234",8,908,1,"enzyme regulator activity"
"9729","GO:0030235",0,6,1,"nitric-oxide synthase regulator activity"
"9730","GO:0030246",1,199,1,"carbohydrate binding"
"9733","GO:0030247",0,15,1,"polysaccharide binding"
"9734","GO:0030249",0,3,1,"guanylate cyclase regulator activity"
"9735","GO:0030250",0,2,1,"guanylate cyclase activator activity"
"9736","GO:0030251",0,1,1,"guanylate cyclase inhibitor activity"
"9737","GO:0030267",0,1,1,"glyoxylate reductase (NADP) activity"
"9740","GO:0030272",0,4,1,"5-formyltetrahydrofolate cyclo-ligase activity"
"9747","GO:0030274",0,6,1,"LIM domain binding"
"9748","GO:0030275",0,14,1,"LRR domain binding"
"9749","GO:0030276",0,17,1,"clathrin binding"
"9750","GO:0030280",0,2,1,"structural constituent of epidermis"
"9751","GO:0030284",0,4,1,"estrogen receptor activity"
"9752","GO:0030290",0,1,1,"sphingolipid activator protein activity"
"9753","GO:0030291",1,22,1,"protein serine/threonine kinase inhibitor activity"
"9754","GO:0030292",0,4,1,"protein tyrosine kinase inhibitor activity"
"9755","GO:0030294",0,1,1,"receptor signaling protein tyrosine kinase inhibitor activity"
"9756","GO:0030295",0,36,1,"protein kinase activator activity"
"9757","GO:0030296",0,12,1,"protein tyrosine kinase activator activity"
"9758","GO:0030297",0,4,1,"transmembrane receptor protein tyrosine kinase activator activity"
"9759","GO:0030298",0,1,1,"receptor signaling protein tyrosine kinase activator activity"
"9760","GO:0030305",0,2,1,"heparanase activity"
"9761","GO:0030306",0,6,1,"ADP-ribosylation factor binding"
"9762","GO:0030331",0,22,1,"estrogen receptor binding"
"9763","GO:0030332",0,15,1,"cyclin binding"
"9764","GO:0030337",0,2,1,"DNA polymerase processivity factor activity"
"9766","GO:0030343",0,3,1,"vitamin D3 25-hydroxylase activity"
"9767","GO:0030345",0,3,1,"structural constituent of tooth enamel"
"9768","GO:0030346",0,5,1,"protein phosphatase 2B binding"
"9769","GO:0030348",0,1,1,"syntaxin-3 binding"
"9770","GO:0030350",0,3,1,"iron-responsive element binding"
"9771","GO:0030354",0,2,1,"melanin-concentrating hormone activity"
"9772","GO:0030362",0,2,1,"protein phosphatase type 4 regulator activity"
"9773","GO:0030366",0,1,1,"Mo-molybdopterin synthase activity"
"9774","GO:0030368",0,2,1,"interleukin-17 receptor activity"
"9776","GO:0030369",0,1,1,"ICAM-3 receptor activity"
"9777","GO:0030371",0,9,1,"translation repressor activity"
"9778","GO:0030372",0,1,1,"high molecular weight B cell growth factor receptor binding"
"9782","GO:0030374",0,42,1,"ligand-dependent nuclear receptor transcription coactivator activity"
"9783","GO:0030375",0,4,1,"thyroid hormone receptor coactivator activity"
"9784","GO:0030377",0,1,1,"U-plasminogen activator receptor activity"
"9786","GO:0030378",0,1,1,"serine racemase activity"
"9787","GO:0030379",0,1,1,"neurotensin receptor activity, non-G-protein coupled"
"9791","GO:0030387",0,1,1,"fructosamine-3-kinase activity"
"9792","GO:0030395",0,2,1,"lactose binding"
"9793","GO:0030407",0,1,1,"formimidoyltransferase activity"
"9794","GO:0030409",0,1,1,"glutamate formimidoyltransferase activity"
"9799","GO:0030412",0,1,1,"formimidoyltetrahydrofolate cyclodeaminase activity"
"9802","GO:0030414",1,126,1,"peptidase inhibitor activity"
"9803","GO:0030429",0,1,1,"kynureninase activity"
"9805","GO:0030492",0,4,1,"hemoglobin binding"
"9807","GO:0030504",0,1,1,"inorganic diphosphate transmembrane transporter activity"
"9808","GO:0030506",0,17,1,"ankyrin binding"
"9809","GO:0030507",0,10,1,"spectrin binding"
"9810","GO:0030515",0,14,1,"snoRNA binding"
"9811","GO:0030519",0,1,1,"snoRNP binding"
"9812","GO:0030523",0,1,1,"dihydrolipoamide S-acyltransferase activity"
"9813","GO:0030544",1,14,1,"Hsp70 protein binding"
"9814","GO:0030545",0,36,1,"receptor regulator activity"
"9815","GO:0030546",0,26,1,"receptor activator activity"
"9816","GO:0030547",0,9,1,"receptor inhibitor activity"
"9817","GO:0030548",0,2,1,"acetylcholine receptor regulator activity"
"9818","GO:0030549",0,1,1,"acetylcholine receptor activator activity"
"9819","GO:0030551",1,27,1,"cyclic nucleotide binding"
"9820","GO:0030552",1,16,1,"cAMP binding"
"9824","GO:0030553",1,11,1,"cGMP binding"
"9827","GO:0030554",5,1460,1,"adenyl nucleotide binding"
"9828","GO:0030572",0,1,1,"phosphatidyltransferase activity"
"9829","GO:0030580",0,1,1,"quinone cofactor methyltransferase activity"
"9830","GO:0030586",0,1,1,"[methionine synthase] reductase activity"
"9836","GO:0030594",0,54,1,"neurotransmitter receptor activity"
"9837","GO:0030611",0,2,1,"arsenate reductase activity"
"9838","GO:0030612",0,1,1,"arsenate reductase (thioredoxin) activity"
"9839","GO:0030613",0,3,1,"oxidoreductase activity, acting on phosphorus or arsenic in donors"
"9840","GO:0030614",0,3,1,"oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor"
"9841","GO:0030616",0,1,1,"transforming growth factor beta receptor, common-partner cytoplasmic mediator activity"
"9844","GO:0030617",0,2,1,"transforming growth factor beta receptor, inhibitory cytoplasmic mediator activity"
"9847","GO:0030618",0,5,1,"transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity"
"9850","GO:0030621",0,1,1,"U4 snRNA binding"
"9851","GO:0030628",0,2,1,"pre-mRNA 3'-splice site binding"
"9852","GO:0030674",0,122,1,"protein binding, bridging"
"9853","GO:0030675",0,14,1,"Rac GTPase activator activity"
"9854","GO:0030676",0,7,1,"Rac guanyl-nucleotide exchange factor activity"
"9855","GO:0030695",3,441,1,"GTPase regulator activity"
"9856","GO:0030696",0,1,1,"tRNA (m5U54) methyltransferase activity"
"9857","GO:0030697",0,1,1,"S-adenosylmethionine-dependent tRNA (m5U54) methyltransferase activity"
"9870","GO:0030729",0,1,1,"acetoacetate-CoA ligase activity"
"9872","GO:0030731",0,1,1,"guanidinoacetate N-methyltransferase activity"
"9878","GO:0030742",0,12,1,"GTP-dependent protein binding"
"9879","GO:0030748",0,1,1,"amine N-methyltransferase activity"
"9884","GO:0030791",0,1,1,"arsenite methyltransferase activity"
"9887","GO:0030792",0,1,1,"methylarsonite methyltransferase activity"
