"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"4198","ENSG00000179832","8",145286959,145287485,527,"+","7603",145274907,145388707,"inside",12052,12052,"NearestStart","HEATR7A",145274907,145388707
"4199","ENSG00000179832","8",145308498,145309224,727,"+","7604",145274907,145388707,"inside",33591,33591,"NearestStart","HEATR7A",145274907,145388707
"4200","ENSG00000179846","19",50348272,50349939,1668,"-","3845",50347036,50348868,"overlapStart",596,596,"NearestStart","NKPD1",50347036,50348868
"4201","ENSG00000179862","1",41104684,41104999,316,"-","0184",41099310,41100625,"upstream",-4059,4059,"NearestStart","CITED4",41099310,41100625
"4202","ENSG00000179862","1",41106576,41106942,367,"-","0185",41099310,41100625,"upstream",-5951,5951,"NearestStart","CITED4",41099310,41100625
"4203","ENSG00000179862","1",41113937,41114350,414,"-","0186",41099310,41100625,"upstream",-13312,13312,"NearestStart","CITED4",41099310,41100625
"4204","ENSG00000179889","16",14982584,14982937,354,"+","2698",14976487,15140696,"inside",6097,6097,"NearestStart","PDXDC1",14976487,15140696
"4205","ENSG00000179889","16",14983921,14984354,434,"+","2699",14976487,15140696,"inside",7434,7434,"NearestStart","PDXDC1",14976487,15140696
"4206","ENSG00000179979","4",1514325,1514688,364,"+","5595",1378152,1379776,"downstream",136173,134549,"NearestStart","CRIPAK",1378152,1379776
"4207","ENSG00000180066","10",134145733,134146059,327,"+","1090",134108683,134112902,"downstream",37050,32831,"NearestStart","C10orf91",134108683,134112902
"4208","ENSG00000180150","22",42356817,42357195,379,"+","5116",42529445,42529990,"upstream",-172628,172250,"NearestStart","",42529445,42529990
"4209","ENSG00000180176","11",2170976,2171484,509,"-","1109",2131627,2149611,"upstream",-21365,21365,"NearestStart","TH",2131627,2149611
"4210","ENSG00000180210","11",46696214,46696805,592,"+","1244",46697331,46717631,"upstream",-1117,526,"NearestStart","F2",46697331,46717631
"4211","ENSG00000180230","8",102423071,102423487,417,"+","7442",102450297,102450999,"upstream",-27226,26810,"NearestStart","NACAP1",102450297,102450999
"4212","ENSG00000180230","8",102442153,102442849,697,"+","7443",102450297,102450999,"upstream",-8144,7448,"NearestStart","NACAP1",102450297,102450999
"4213","ENSG00000180230","8",102457242,102457810,569,"+","7444",102450297,102450999,"downstream",6945,6243,"NearestStart","NACAP1",102450297,102450999
"4214","ENSG00000180263","12",94090422,94090789,368,"-","1744",93994656,94135371,"inside",44949,44582,"NearestStart","FGD6",93994656,94135371
"4215","ENSG00000180263","12",94119027,94119691,665,"-","1745",93994656,94135371,"inside",16344,15680,"NearestStart","FGD6",93994656,94135371
"4216","ENSG00000180284","X",102800170,102800473,304,"-","8128",102793317,102793690,"upstream",-6480,6480,"NearestStart","",102793317,102793690
"4217","ENSG00000180340","17",39985164,39985714,551,"+","3188",39990451,39992433,"upstream",-5287,4737,"NearestStart","FZD2",39990451,39992433
"4218","ENSG00000180346","4",90259379,90259727,349,"+","5733",90252991,90255073,"downstream",6388,4306,"NearestStart","TIGD2",90252991,90255073
"4219","ENSG00000180398","2",47035512,47036064,553,"-","4088",46982517,47022498,"upstream",-13014,13014,"NearestStart","MCFD2",46982517,47022498
"4220","ENSG00000180398","2",47047848,47048202,355,"-","4089",46982517,47022498,"upstream",-25350,25350,"NearestStart","MCFD2",46982517,47022498
"4221","ENSG00000180398","2",47051005,47051815,811,"-","4090",46982517,47022498,"upstream",-28507,28507,"NearestStart","MCFD2",46982517,47022498
"4222","ENSG00000180398","2",47123934,47124687,754,"-","4091",46982517,47022498,"upstream",-101436,101436,"NearestStart","MCFD2",46982517,47022498
"4223","ENSG00000180509","21",34820906,34821347,442,"-","4918",34740858,34806443,"upstream",-14463,14463,"NearestStart","KCNE1",34740858,34806443
"4224","ENSG00000180525","10",692956,693351,396,"+","0682",685888,699940,"inside",7068,6589,"NearestStart","C10orf108",685888,699940
"4225","ENSG00000180530","21",15486407,15486748,342,"-","4903",15255427,15359192,"upstream",-127215,127215,"NearestStart","NRIP1",15255427,15359192
"4226","ENSG00000180530","21",15504352,15504840,489,"-","4904",15255427,15359192,"upstream",-145160,145160,"NearestStart","NRIP1",15255427,15359192
"4227","ENSG00000180530","21",15505717,15506165,449,"-","4905",15255427,15359192,"upstream",-146525,146525,"NearestStart","NRIP1",15255427,15359192
"4228","ENSG00000180530","21",15516108,15516632,525,"-","4906",15255427,15359192,"upstream",-156916,156916,"NearestStart","NRIP1",15255427,15359192
"4229","ENSG00000180611","3",194052327,194052705,379,"-","5577",193997301,194118644,"inside",66317,55026,"NearestStart","C3orf59",193997301,194118644
"4230","ENSG00000180611","3",194087419,194087969,551,"-","5578",193997301,194118644,"inside",31225,30675,"NearestStart","C3orf59",193997301,194118644
"4231","ENSG00000180628","10",92912226,92914179,1954,"+","0964",92912755,93034000,"overlapStart",-529,529,"NearestStart","PCGF5",92912755,93034000
"4232","ENSG00000180632","12",72997137,72997708,572,"+","1684",73221167,73221414,"upstream",-224030,223459,"NearestStart","",73221167,73221414
"4233","ENSG00000180638","17",19573490,19574148,659,"-","3043",19522220,19560635,"upstream",-12855,12855,"NearestStart","SLC47A2",19522220,19560635
"4234","ENSG00000180672","2",206307362,206307911,550,"+","4442",206351029,206351417,"upstream",-43667,43118,"NearestStart","",206351029,206351417
"4235","ENSG00000180672","2",206321621,206322088,468,"+","4443",206351029,206351417,"upstream",-29408,28941,"NearestStart","",206351029,206351417
"4236","ENSG00000180672","2",206341789,206342132,344,"+","4444",206351029,206351417,"upstream",-9240,8897,"NearestStart","",206351029,206351417
"4237","ENSG00000180694","8",91782319,91782979,661,"-","7423",91704778,91727309,"upstream",-55010,55010,"NearestStart","TMEM64",91704778,91727309
"4238","ENSG00000180712","4",185506970,185507354,385,"-","5855",185499925,185512023,"inside",5053,4669,"NearestStart","",185499925,185512023
"4239","ENSG00000180714","11",57427784,57428184,401,"-","1266",57441347,57442278,"downstream",14494,13163,"NearestStart","OR5AZ1P",57441347,57442278
"4240","ENSG00000180764","10",95704640,95704987,348,"-","0977",95707938,95711287,"downstream",6647,2951,"NearestStart","PIPSL",95707938,95711287
"4241","ENSG00000180817","10",71657741,71658067,327,"-","0880",71632592,71663196,"inside",5455,5129,"NearestStart","PPA1",71632592,71663196
"4242","ENSG00000180861","12",13391337,13391844,508,"-","1518",13415290,13420631,"downstream",29294,23446,"NearestStart","C12orf36",13415290,13420631
"4243","ENSG00000180891","17",53335339,53336023,685,"-","3272",53295336,53387683,"inside",52344,40003,"NearestStart","CUEDC1",53295336,53387683
"4244","ENSG00000180891","17",53361801,53362186,386,"-","3273",53295336,53387683,"inside",25882,25497,"NearestStart","CUEDC1",53295336,53387683
"4245","ENSG00000180891","17",53363856,53364301,446,"-","3274",53295336,53387683,"inside",23827,23382,"NearestStart","CUEDC1",53295336,53387683
"4246","ENSG00000180891","17",53380585,53381909,1325,"-","3275",53295336,53387683,"inside",7098,5774,"NearestStart","CUEDC1",53295336,53387683
"4247","ENSG00000180957","22",26592155,26592579,425,"-","5039",26577658,26645255,"inside",53100,14497,"NearestStart","PITPNB",26577658,26645255
"4248","ENSG00000181004","4",123884932,123885271,340,"+","5773",123873307,123885547,"inside",11625,276,"NearestStart","BBS12",123873307,123885547
"4249","ENSG00000181031","17",132342,132987,646,"-","2921",62297,202576,"inside",70234,69589,"NearestStart","RPH3AL",62297,202576
"4250","ENSG00000181031","17",159076,159692,617,"-","2922",62297,202576,"inside",43500,42884,"NearestStart","RPH3AL",62297,202576
"4251","ENSG00000181031","17",188631,189157,527,"-","2923",62297,202576,"inside",13945,13419,"NearestStart","RPH3AL",62297,202576
"4252","ENSG00000181031","17",198285,199260,976,"-","2924",62297,202576,"inside",4291,3316,"NearestStart","RPH3AL",62297,202576
"4253","ENSG00000181031","17",200400,201118,719,"-","2925",62297,202576,"inside",2176,1458,"NearestStart","RPH3AL",62297,202576
"4254","ENSG00000181031","17",201835,203292,1458,"-","2926",62297,202576,"overlapStart",741,716,"NearestStart","RPH3AL",62297,202576
"4255","ENSG00000181090","9",139703047,139703437,391,"+","7996",139711440,139850397,"upstream",-8393,8003,"NearestStart","EHMT1",139711440,139850397
"4256","ENSG00000181090","9",139734870,139735126,257,"+","7997",139711440,139850397,"inside",23430,23430,"NearestStart","EHMT1",139711440,139850397
"4257","ENSG00000181104","5",76022531,76023418,888,"+","6058",76047542,76067054,"upstream",-25011,24124,"NearestStart","F2R",76047542,76067054
"4258","ENSG00000181104","5",76070311,76070916,606,"+","6059",76047542,76067054,"downstream",22769,3257,"NearestStart","F2R",76047542,76067054
"4259","ENSG00000181220","7",148875204,148875553,350,"-","7161",148800820,148825727,"upstream",-49477,49477,"NearestStart","ZNF746",148800820,148825727
"4260","ENSG00000181242","2",171094986,171095348,363,"-","4364",171166409,171166984,"downstream",71998,71061,"NearestStart","HMGB1L4",171166409,171166984
"4261","ENSG00000181273","11",56607581,56608076,496,"+","1260",56512965,56513894,"downstream",94616,93687,"NearestStart","OR5AK2",56512965,56513894
"4262","ENSG00000181274","10",99086589,99087078,490,"-","0997",99082244,99084456,"upstream",-2133,2133,"NearestStart","FRAT2",99082244,99084456
"4263","ENSG00000181355","6",10141261,10141876,616,"-","6384",9813644,10085787,"upstream",-55474,55474,"NearestStart","OFCC1",9813644,10085787
"4264","ENSG00000181358","18",18319737,18320097,361,"-","3540",18249507,18251772,"upstream",-67965,67965,"NearestStart","",18249507,18251772
"4265","ENSG00000181358","18",18322603,18322982,380,"-","3541",18249507,18251772,"upstream",-70831,70831,"NearestStart","",18249507,18251772
"4266","ENSG00000181368","5",150139991,150140340,350,"+","6244",150138514,150156489,"inside",1477,1477,"NearestStart","",150138514,150156489
"4267","ENSG00000181396","17",77977288,77977701,414,"-","3462",77943389,77969751,"upstream",-7537,7537,"NearestStart","C17orf101",77943389,77969751
"4268","ENSG00000181413","1",227272455,227272975,521,"+","0619",227244541,227244955,"downstream",27914,27500,"NearestStart","",227244541,227244955
"4269","ENSG00000181413","1",227300976,227301301,326,"+","0620",227244541,227244955,"downstream",56435,56021,"NearestStart","",227244541,227244955
"4270","ENSG00000181495","5",32803793,32804400,608,"+","5936",32824702,32827576,"upstream",-20909,20302,"NearestStart","C5orf23",32824702,32827576
"4271","ENSG00000181495","5",32821407,32821768,362,"+","5937",32824702,32827576,"upstream",-3295,2934,"NearestStart","C5orf23",32824702,32827576
"4272","ENSG00000181495","5",32888273,32888686,414,"+","5938",32824702,32827576,"downstream",63571,60697,"NearestStart","C5orf23",32824702,32827576
"4273","ENSG00000181508","8",19372110,19372455,346,"-","7223",19500730,19501992,"downstream",129882,128275,"NearestStart","",19500730,19501992
"4274","ENSG00000181508","8",19454424,19454823,400,"-","7224",19500730,19501992,"downstream",47568,45907,"NearestStart","",19500730,19501992
"4275","ENSG00000181508","8",19465479,19465946,468,"-","7225",19500730,19501992,"downstream",36513,34784,"NearestStart","",19500730,19501992
"4276","ENSG00000181508","8",19479758,19480403,646,"-","7226",19500730,19501992,"downstream",22234,20327,"NearestStart","",19500730,19501992
"4277","ENSG00000181508","8",19529598,19529987,390,"-","7227",19500730,19501992,"upstream",-27606,27606,"NearestStart","",19500730,19501992
"4278","ENSG00000181577","6",43986443,43986785,343,"+","6511",44076317,44080864,"upstream",-89874,89532,"NearestStart","C6orf223",44076317,44080864
"4279","ENSG00000181577","6",44066635,44066959,325,"+","6512",44076317,44080864,"upstream",-9682,9358,"NearestStart","C6orf223",44076317,44080864
"4280","ENSG00000181577","6",44076652,44077412,761,"+","6513",44076317,44080864,"inside",335,335,"NearestStart","C6orf223",44076317,44080864
"4281","ENSG00000181577","6",44087733,44088250,518,"+","6514",44076317,44080864,"downstream",11416,6869,"NearestStart","C6orf223",44076317,44080864
"4282","ENSG00000181610","17",53286056,53286536,481,"-","3269",53271847,53282407,"upstream",-3649,3649,"NearestStart","MRPS23",53271847,53282407
"4283","ENSG00000181610","17",53300266,53301083,818,"-","3270",53271847,53282407,"upstream",-17859,17859,"NearestStart","MRPS23",53271847,53282407
"4284","ENSG00000181610","17",53311331,53312078,748,"-","3271",53271847,53282407,"upstream",-28924,28924,"NearestStart","MRPS23",53271847,53282407
"4285","ENSG00000181704","X",67625206,67625619,414,"+","8109",67635611,67669025,"upstream",-10405,9992,"NearestStart","YIPF6",67635611,67669025
"4286","ENSG00000181705","6",81294021,81294491,471,"-","6556",81265632,81265828,"upstream",-28193,28193,"NearestStart","",81265632,81265828
"4287","ENSG00000181751","5",102669439,102669748,310,"+","6117",102622341,102642260,"downstream",47098,27179,"NearestStart","C5orf30",102622341,102642260
"4288","ENSG00000181826","4",37322917,37323385,469,"-","5646",37268817,37364394,"inside",41477,41009,"NearestStart","RELL1",37268817,37364394
"4289","ENSG00000181826","4",37326041,37326558,518,"-","5647",37268817,37364394,"inside",38353,37836,"NearestStart","RELL1",37268817,37364394
"4290","ENSG00000181877","4",1185627,1186133,507,"-","5594",1179609,1185204,"upstream",-423,423,"NearestStart","",1179609,1185204
"4291","ENSG00000181885","17",7103091,7103532,442,"-","2961",7103953,7106520,"downstream",3429,421,"NearestStart","CLDN7",7103953,7106520
"4292","ENSG00000181977","17",23584098,23584486,389,"+","3093",23578461,23578647,"downstream",5637,5451,"NearestStart","PYY2",23578461,23578647
"4293","ENSG00000181997","9",42835602,42836219,618,"+","7695",42848068,42865419,"upstream",-12466,11849,"NearestStart","AQP7P3",42848068,42865419
"4294","ENSG00000181997","9",42839388,42839929,542,"+","7696",42848068,42865419,"upstream",-8680,8139,"NearestStart","AQP7P3",42848068,42865419
"4295","ENSG00000181997","9",42843976,42844656,681,"+","7697",42848068,42865419,"upstream",-4092,3412,"NearestStart","AQP7P3",42848068,42865419
"4296","ENSG00000182057","22",41056099,41056477,379,"+","5100",40995703,41000811,"downstream",60396,55288,"NearestStart","",40995703,41000811
"4297","ENSG00000182087","19",967589,968129,541,"-","3669",960650,972141,"inside",4552,4012,"NearestStart","C19orf6",960650,972141
"4298","ENSG00000182095","7",5458212,5458972,761,"-","6761",5312952,5431571,"upstream",-26641,26641,"NearestStart","TNRC18B",5312952,5431571
"4299","ENSG00000182118","1",229251758,229252301,544,"-","0635",229221558,229242608,"upstream",-9150,9150,"NearestStart","FAM89A",229221558,229242608
"4300","ENSG00000182158","7",137289002,137289680,679,"-","7137",137210265,137337386,"inside",48384,47706,"NearestStart","CREB3L2",137210265,137337386
"4301","ENSG00000182158","7",137335502,137335817,316,"-","7138",137210265,137337386,"inside",1884,1569,"NearestStart","CREB3L2",137210265,137337386
"4302","ENSG00000182162","X",1634362,1634795,434,"-","8000",1541468,1616000,"upstream",-18362,18362,"NearestStart","P2RY8",1541468,1616000
"4303","ENSG00000182168","4",96441614,96441971,358,"-","5747",96308712,96689031,"inside",247417,132902,"NearestStart","UNC5C",96308712,96689031
"4304","ENSG00000182170","11",3176894,3177588,695,"-","1115",3195750,3196619,"downstream",19725,18162,"NearestStart","MRGPRG",3195750,3196619
"4305","ENSG00000182175","15",91497182,91497535,354,"-","2604",91387641,91433437,"upstream",-63745,63745,"NearestStart","RGMA",91387641,91433437
"4306","ENSG00000182183","1",52875278,52875641,364,"+","0230",52871654,52907925,"inside",3624,3624,"NearestStart","FAM159A",52871654,52907925
"4307","ENSG00000182183","1",52897029,52897323,295,"+","0231",52871654,52907925,"inside",25375,10602,"NearestStart","FAM159A",52871654,52907925
"4308","ENSG00000182183","1",52900795,52901469,675,"+","0232",52871654,52907925,"inside",29141,6456,"NearestStart","FAM159A",52871654,52907925
"4309","ENSG00000182183","1",52903530,52904297,768,"+","0233",52871654,52907925,"inside",31876,3628,"NearestStart","FAM159A",52871654,52907925
"4310","ENSG00000182185","14",67500808,67501153,346,"+","2183",67356262,68187315,"inside",144546,144546,"NearestStart","RAD51L1",67356262,68187315
"4311","ENSG00000182196","12",122085308,122085743,436,"+","1869",122030833,122033413,"downstream",54475,51895,"NearestStart","ARL6IP4",122030833,122033413
"4312","ENSG00000182197","8",119009391,119009792,402,"-","7473",118875910,119193119,"inside",183728,133481,"NearestStart","EXT1",118875910,119193119
"4313","ENSG00000182197","8",119425334,119425822,489,"-","7474",118875910,119193119,"upstream",-232215,232215,"NearestStart","EXT1",118875910,119193119
"4314","ENSG00000182223","4",48299412,48299839,428,"+","5676",48187066,48191181,"downstream",112346,108231,"NearestStart","ZAR1",48187066,48191181
"4315","ENSG00000182247","3",23219020,23220321,1302,"+","5193",23219788,23608288,"overlapStart",-768,533,"NearestStart","UBE2E2",23219788,23608288
"4316","ENSG00000182257","22",44829651,44830107,457,"-","5128",44825003,44828688,"upstream",-963,963,"NearestStart","C22orf26",44825003,44828688
"4317","ENSG00000182263","2",164223970,164224270,301,"-","4348",164158152,164300768,"inside",76798,65818,"NearestStart","FIGN",164158152,164300768
"4318","ENSG00000182263","2",164232309,164232750,442,"-","4349",164158152,164300768,"inside",68459,68018,"NearestStart","FIGN",164158152,164300768
"4319","ENSG00000182310","19",56896442,56896776,335,"+","3885",56888409,56900254,"inside",8033,3478,"NearestStart","",56888409,56900254
"4320","ENSG00000182319","8",8241121,8241475,355,"-","7197",8212676,8276667,"inside",35546,28445,"NearestStart","",8212676,8276667
"4321","ENSG00000182356","22",17218511,17218884,374,"+","4992",17214324,17219322,"inside",4187,438,"NearestStart","",17214324,17219322
"4322","ENSG00000182367","2",8364010,8364458,449,"+","3903",8660663,8660940,"upstream",-296653,296205,"NearestStart","",8660663,8660940
"4323","ENSG00000182367","2",8472599,8472951,353,"+","3904",8660663,8660940,"upstream",-188064,187712,"NearestStart","",8660663,8660940
"4324","ENSG00000182367","2",8552242,8552706,465,"+","3905",8660663,8660940,"upstream",-108421,107957,"NearestStart","",8660663,8660940
"4325","ENSG00000182367","2",8557693,8558486,794,"+","3906",8660663,8660940,"upstream",-102970,102177,"NearestStart","",8660663,8660940
"4326","ENSG00000182367","2",8655794,8656145,352,"+","3907",8660663,8660940,"upstream",-4869,4518,"NearestStart","",8660663,8660940
"4327","ENSG00000182367","2",8663199,8663707,509,"+","3908",8660663,8660940,"downstream",2536,2259,"NearestStart","",8660663,8660940
"4328","ENSG00000182367","2",8685756,8686449,694,"+","3909",8660663,8660940,"downstream",25093,24816,"NearestStart","",8660663,8660940
"4329","ENSG00000182378","X",121564,121891,328,"+","7998",132989,160023,"upstream",-11425,11098,"NearestStart","PLCXD1",132989,160023
"4330","ENSG00000182404","6",5070514,5071031,518,"-","6356",5048887,5054467,"upstream",-16047,16047,"NearestStart","",5048887,5054467
"4331","ENSG00000182447","3",162845314,162845639,326,"+","5506",162697290,162704424,"downstream",148024,140890,"NearestStart","",162697290,162704424
"4332","ENSG00000182472","19",43913569,43914063,495,"-","3809",43912672,43926954,"inside",13385,897,"NearestStart","CAPN12",43912672,43926954
"4333","ENSG00000182482","22",29016847,29017412,566,"-","5052",29011106,29015616,"upstream",-1231,1231,"NearestStart","",29011106,29015616
"4334","ENSG00000182487","7",72265072,72265393,322,"+","6908",72272617,72287914,"upstream",-7545,7224,"NearestStart","NCF1B",72272617,72287914
"4335","ENSG00000182489","X",100066024,100066370,347,"-","8126",100055090,100070554,"inside",4530,4184,"NearestStart","XKRX",100055090,100070554
"4336","ENSG00000182518","X",55181489,55181721,233,"-","8100",55186260,55204468,"downstream",22979,4539,"NearestStart","FAM104B",55186260,55204468
"4337","ENSG00000182551","2",3506804,3507143,340,"-","3901",3480698,3502306,"upstream",-4498,4498,"NearestStart","ADI1",3480698,3502306
"4338","ENSG00000182575","17",44998396,44998846,451,"+","3235",45008219,45012718,"upstream",-9823,9373,"NearestStart","NXPH3",45008219,45012718
"4339","ENSG00000182575","17",45017943,45018301,359,"+","3236",45008219,45012718,"downstream",9724,5225,"NearestStart","NXPH3",45008219,45012718
"4340","ENSG00000182646","X",52980485,52981444,960,"-","8092",52993187,53004768,"downstream",24283,11743,"NearestStart","FAM156A",52993187,53004768
"4341","ENSG00000182646","X",53025583,53025805,223,"-","8093",52993187,53004768,"upstream",-20815,20815,"NearestStart","FAM156A",52993187,53004768
"4342","ENSG00000182704","11",76159178,76160478,1301,"+","1349",76171933,76186845,"upstream",-12755,11455,"NearestStart","TSKU",76171933,76186845
"4343","ENSG00000182704","11",76160967,76161864,898,"+","1350",76171933,76186845,"upstream",-10966,10069,"NearestStart","TSKU",76171933,76186845
"4344","ENSG00000182704","11",76182122,76182847,726,"+","1351",76171933,76186845,"inside",10189,3998,"NearestStart","TSKU",76171933,76186845
"4345","ENSG00000182718","15",58414843,58415188,346,"-","2433",58426625,58477477,"downstream",62634,11437,"NearestStart","ANXA2P1",58426625,58477477
"4346","ENSG00000182718","15",58414843,58415188,346,"-","2433",58426625,58477477,"downstream",62634,11437,"NearestStart","ANXA2",58426625,58477477
"4347","ENSG00000182718","15",58419715,58420291,577,"-","2434",58426625,58477477,"downstream",57762,6334,"NearestStart","ANXA2P1",58426625,58477477
"4348","ENSG00000182718","15",58419715,58420291,577,"-","2434",58426625,58477477,"downstream",57762,6334,"NearestStart","ANXA2",58426625,58477477
"4349","ENSG00000182718","15",58424464,58424915,452,"-","2435",58426625,58477477,"downstream",53013,1710,"NearestStart","ANXA2P1",58426625,58477477
"4350","ENSG00000182718","15",58424464,58424915,452,"-","2435",58426625,58477477,"downstream",53013,1710,"NearestStart","ANXA2",58426625,58477477
"4351","ENSG00000182718","15",58449907,58450395,489,"-","2436",58426625,58477477,"inside",27570,23282,"NearestStart","ANXA2P1",58426625,58477477
"4352","ENSG00000182718","15",58449907,58450395,489,"-","2436",58426625,58477477,"inside",27570,23282,"NearestStart","ANXA2",58426625,58477477
"4353","ENSG00000182718","15",58450615,58451311,697,"-","2437",58426625,58477477,"inside",26862,23990,"NearestStart","ANXA2P1",58426625,58477477
"4354","ENSG00000182718","15",58450615,58451311,697,"-","2437",58426625,58477477,"inside",26862,23990,"NearestStart","ANXA2",58426625,58477477
"4355","ENSG00000182718","15",58453995,58454625,631,"-","2438",58426625,58477477,"inside",23482,22852,"NearestStart","ANXA2P1",58426625,58477477
"4356","ENSG00000182718","15",58453995,58454625,631,"-","2438",58426625,58477477,"inside",23482,22852,"NearestStart","ANXA2",58426625,58477477
"4357","ENSG00000182718","15",58458907,58459767,861,"-","2439",58426625,58477477,"inside",18570,17710,"NearestStart","ANXA2P1",58426625,58477477
"4358","ENSG00000182718","15",58458907,58459767,861,"-","2439",58426625,58477477,"inside",18570,17710,"NearestStart","ANXA2",58426625,58477477
"4359","ENSG00000182718","15",58465674,58466015,342,"-","2440",58426625,58477477,"inside",11803,11462,"NearestStart","ANXA2P1",58426625,58477477
"4360","ENSG00000182718","15",58465674,58466015,342,"-","2440",58426625,58477477,"inside",11803,11462,"NearestStart","ANXA2",58426625,58477477
"4361","ENSG00000182718","15",58472410,58472996,587,"-","2441",58426625,58477477,"inside",5067,4481,"NearestStart","ANXA2P1",58426625,58477477
"4362","ENSG00000182718","15",58472410,58472996,587,"-","2441",58426625,58477477,"inside",5067,4481,"NearestStart","ANXA2",58426625,58477477
"4363","ENSG00000182718","15",58476541,58477834,1294,"-","2442",58426625,58477477,"overlapStart",936,357,"NearestStart","ANXA2P1",58426625,58477477
"4364","ENSG00000182718","15",58476541,58477834,1294,"-","2442",58426625,58477477,"overlapStart",936,357,"NearestStart","ANXA2",58426625,58477477
"4365","ENSG00000182718","15",58500967,58501320,354,"-","2443",58426625,58477477,"upstream",-23490,23490,"NearestStart","ANXA2P1",58426625,58477477
"4366","ENSG00000182718","15",58500967,58501320,354,"-","2443",58426625,58477477,"upstream",-23490,23490,"NearestStart","ANXA2",58426625,58477477
"4367","ENSG00000182718","15",58506463,58506934,472,"-","2444",58426625,58477477,"upstream",-28986,28986,"NearestStart","ANXA2P1",58426625,58477477
"4368","ENSG00000182718","15",58506463,58506934,472,"-","2444",58426625,58477477,"upstream",-28986,28986,"NearestStart","ANXA2",58426625,58477477
"4369","ENSG00000182752","9",117872669,117873030,362,"+","7881",117955892,118204420,"upstream",-83223,82862,"NearestStart","PAPPA",117955892,118204420
"4370","ENSG00000182752","9",117872669,117873030,362,"+","7881",117955892,118204420,"upstream",-83223,82862,"NearestStart","PAPPAS",117955892,118204420
"4371","ENSG00000182752","9",117892150,117892441,292,"+","7882",117955892,118204420,"upstream",-63742,63451,"NearestStart","PAPPA",117955892,118204420
"4372","ENSG00000182752","9",117892150,117892441,292,"+","7882",117955892,118204420,"upstream",-63742,63451,"NearestStart","PAPPAS",117955892,118204420
"4373","ENSG00000182752","9",117951216,117951526,311,"+","7883",117955892,118204420,"upstream",-4676,4366,"NearestStart","PAPPA",117955892,118204420
"4374","ENSG00000182752","9",117951216,117951526,311,"+","7883",117955892,118204420,"upstream",-4676,4366,"NearestStart","PAPPAS",117955892,118204420
"4375","ENSG00000182754","X",23769815,23770173,359,"-","8056",23764682,23765359,"upstream",-4456,4456,"NearestStart","RPL9P7",23764682,23765359
"4376","ENSG00000182759","8",144573878,144574340,463,"-","7596",144582658,144583719,"downstream",9841,8318,"NearestStart","MAFA",144582658,144583719
"4377","ENSG00000182771","10",88095644,88096008,365,"-","0943",87349292,88116129,"inside",20485,20121,"NearestStart","GRID1",87349292,88116129
"4378","ENSG00000182795","1",205260023,205260438,416,"-","0550",205258489,205272724,"inside",12701,1534,"NearestStart","C1orf116",205258489,205272724
"4379","ENSG00000182795","1",205265427,205265865,439,"-","0551",205258489,205272724,"inside",7297,6859,"NearestStart","C1orf116",205258489,205272724
"4380","ENSG00000182795","1",205267142,205267605,464,"-","0552",205258489,205272724,"inside",5582,5119,"NearestStart","C1orf116",205258489,205272724
"4381","ENSG00000182831","16",9125167,9125633,467,"+","2659",9093038,9121037,"downstream",32129,4130,"NearestStart","C16orf72",9093038,9121037
"4382","ENSG00000182836","5",41440640,41441031,392,"-","5960",41342805,41546487,"inside",105847,97835,"NearestStart","PLCXD3",41342805,41546487
"4383","ENSG00000182836","5",41446199,41446565,367,"-","5961",41342805,41546487,"inside",100288,99922,"NearestStart","PLCXD3",41342805,41546487
"4384","ENSG00000182836","5",41451054,41451393,340,"-","5962",41342805,41546487,"inside",95433,95094,"NearestStart","PLCXD3",41342805,41546487
"4385","ENSG00000182836","5",41468404,41469024,621,"-","5963",41342805,41546487,"inside",78083,77463,"NearestStart","PLCXD3",41342805,41546487
"4386","ENSG00000182851","8",144366039,144366510,472,"+","7594",144366443,144370418,"overlapStart",-404,67,"NearestStart","GPIHBP1",144366443,144370418
"4387","ENSG00000182851","8",144382940,144383420,481,"+","7595",144366443,144370418,"downstream",16497,12522,"NearestStart","GPIHBP1",144366443,144370418
"4388","ENSG00000182902","22",16430907,16431381,475,"+","4984",16423150,16453647,"inside",7757,7757,"NearestStart","SLC25A18",16423150,16453647
"4389","ENSG00000182919","11",93117555,93118347,793,"+","1380",93114441,93135868,"inside",3114,3114,"NearestStart","C11orf54",93114441,93135868
"4390","ENSG00000182957","13",23674385,23674646,262,"+","1910",23632887,23779204,"inside",41498,41498,"NearestStart","SPATA13",23632887,23779204
"4391","ENSG00000183032","14",36515421,36515855,435,"-","2124",36218830,36711306,"inside",195885,195451,"NearestStart","SLC25A21",36218830,36711306
"4392","ENSG00000183032","14",36535862,36536184,323,"-","2125",36218830,36711306,"inside",175444,175122,"NearestStart","SLC25A21",36218830,36711306
"4393","ENSG00000183049","10",12487268,12487557,290,"+","0738",12431738,12911741,"inside",55530,55530,"NearestStart","CAMK1D",12431738,12911741
"4394","ENSG00000183049","10",12613291,12613699,409,"+","0739",12431738,12911741,"inside",181553,181553,"NearestStart","CAMK1D",12431738,12911741
"4395","ENSG00000183055","5",60643990,60644347,358,"+","6026",60706670,60707445,"upstream",-62680,62323,"NearestStart","FAM133B",60706670,60707445
