"","category","numDEInCat","numInCat","padj","Term"
"8399","GO:0016295",0,1,1,"myristoyl-[acyl-carrier-protein] hydrolase activity"
"8403","GO:0016296",0,1,1,"palmitoyl-[acyl-carrier-protein] hydrolase activity"
"8405","GO:0016297",0,1,1,"acyl-[acyl-carrier-protein] hydrolase activity"
"8413","GO:0016298",0,73,1,"lipase activity"
"8414","GO:0016300",0,2,1,"tRNA (uracil) methyltransferase activity"
"8416","GO:0016301",3,695,1,"kinase activity"
"8417","GO:0016303",0,9,1,"1-phosphatidylinositol-3-kinase activity"
"8430","GO:0016307",0,10,1,"phosphatidylinositol phosphate kinase activity"
"8431","GO:0016308",0,6,1,"1-phosphatidylinositol-4-phosphate 5-kinase activity"
"8444","GO:0016309",0,3,1,"1-phosphatidylinositol-5-phosphate 4-kinase activity"
"8448","GO:0016312",0,3,1,"inositol bisphosphate phosphatase activity"
"8449","GO:0016314",0,1,1,"phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity"
"8452","GO:0016316",0,2,1,"phosphatidylinositol-3,4-bisphosphate 4-phosphatase activity"
"8455","GO:0016361",0,4,1,"activin receptor activity, type I"
"8456","GO:0016362",0,2,1,"activin receptor activity, type II"
"8457","GO:0016401",0,3,1,"palmitoyl-CoA oxidase activity"
"8458","GO:0016402",0,2,1,"pristanoyl-CoA oxidase activity"
"8459","GO:0016403",0,8,1,"dimethylargininase activity"
"8463","GO:0016404",0,2,1,"15-hydroxyprostaglandin dehydrogenase (NAD+) activity"
"8471","GO:0016405",0,8,1,"CoA-ligase activity"
"8472","GO:0016406",0,6,1,"carnitine O-acyltransferase activity"
"8473","GO:0016407",1,87,1,"acetyltransferase activity"
"8474","GO:0016408",0,15,1,"C-acyltransferase activity"
"8475","GO:0016409",0,19,1,"palmitoyltransferase activity"
"8476","GO:0016410",1,83,1,"N-acyltransferase activity"
"8477","GO:0016411",0,19,1,"acylglycerol O-acyltransferase activity"
"8478","GO:0016413",0,4,1,"O-acetyltransferase activity"
"8479","GO:0016414",0,1,1,"O-octanoyltransferase activity"
"8480","GO:0016415",0,1,1,"octanoyltransferase activity"
"8481","GO:0016416",0,4,1,"O-palmitoyltransferase activity"
"8482","GO:0016417",0,7,1,"S-acyltransferase activity"
"8483","GO:0016418",0,3,1,"S-acetyltransferase activity"
"8484","GO:0016419",0,2,1,"S-malonyltransferase activity"
"8485","GO:0016420",0,2,1,"malonyltransferase activity"
"8486","GO:0016421",0,7,1,"CoA carboxylase activity"
"8487","GO:0016422",0,2,1,"mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity"
"8490","GO:0016423",0,5,1,"tRNA (guanine) methyltransferase activity"
"8492","GO:0016426",0,2,1,"tRNA (adenine) methyltransferase activity"
"8493","GO:0016427",0,1,1,"tRNA (cytosine) methyltransferase activity"
"8494","GO:0016428",0,1,1,"tRNA (cytosine-5-)-methyltransferase activity"
"8497","GO:0016429",0,2,1,"tRNA (adenine-N1-)-methyltransferase activity"
"8503","GO:0016433",0,4,1,"rRNA (adenine) methyltransferase activity"
"8504","GO:0016436",0,1,1,"rRNA (uridine) methyltransferase activity"
"8505","GO:0016453",0,4,1,"C-acetyltransferase activity"
"8506","GO:0016454",0,4,1,"C-palmitoyltransferase activity"
"8507","GO:0016462",4,771,1,"pyrophosphatase activity"
"8508","GO:0016491",9,609,0.352045147438024,"oxidoreductase activity"
"8510","GO:0016493",0,9,1,"C-C chemokine receptor activity"
"8511","GO:0016494",0,5,1,"C-X-C chemokine receptor activity"
"8512","GO:0016496",0,1,1,"substance P receptor activity"
"8513","GO:0016499",0,1,1,"orexin receptor activity"
"8514","GO:0016500",0,4,1,"protein-hormone receptor activity"
"8515","GO:0016502",0,18,1,"nucleotide receptor activity"
"8516","GO:0016504",0,32,1,"peptidase activator activity"
"8517","GO:0016505",0,20,1,"apoptotic protease activator activity"
"8518","GO:0016508",1,3,0.924445519284983,"long-chain-enoyl-CoA hydratase activity"
"8520","GO:0016509",0,2,1,"long-chain-3-hydroxyacyl-CoA dehydrogenase activity"
"8524","GO:0016517",0,1,1,"interleukin-12 receptor activity"
"8526","GO:0016519",0,1,1,"gastric inhibitory peptide receptor activity"
"8527","GO:0016520",0,1,1,"growth hormone-releasing hormone receptor activity"
"8528","GO:0016524",0,2,1,"latrotoxin receptor activity"
"8529","GO:0016530",0,5,1,"metallochaperone activity"
"8530","GO:0016531",0,4,1,"copper chaperone activity"
"8531","GO:0016532",0,2,1,"superoxide dismutase copper chaperone activity"
"8532","GO:0016538",1,17,1,"cyclin-dependent protein kinase regulator activity"
"8539","GO:0016594",0,5,1,"glycine binding"
"8542","GO:0016595",0,5,1,"glutamate binding"
"8543","GO:0016597",0,74,1,"amino acid binding"
"8544","GO:0016603",0,2,1,"glutaminyl-peptide cyclotransferase activity"
"8548","GO:0016614",5,110,0.0563421308302855,"oxidoreductase activity, acting on CH-OH group of donors"
"8549","GO:0016615",0,6,1,"malate dehydrogenase activity"
"8550","GO:0016616",5,102,0.052079711605798,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
"8551","GO:0016618",0,1,1,"hydroxypyruvate reductase activity"
"8555","GO:0016619",0,3,1,"malate dehydrogenase (oxaloacetate-decarboxylating) activity"
"8561","GO:0016620",0,26,1,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"
"8562","GO:0016623",0,1,1,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor"
"8563","GO:0016624",0,6,1,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor"
"8564","GO:0016627",1,55,1,"oxidoreductase activity, acting on the CH-CH group of donors"
"8565","GO:0016628",1,23,1,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor"
"8566","GO:0016634",0,11,1,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"
"8567","GO:0016635",0,4,1,"oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor"
"8568","GO:0016638",0,14,1,"oxidoreductase activity, acting on the CH-NH2 group of donors"
"8569","GO:0016639",0,2,1,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
"8570","GO:0016641",0,12,1,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor"
"8571","GO:0016645",0,21,1,"oxidoreductase activity, acting on the CH-NH group of donors"
"8572","GO:0016646",0,14,1,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
"8573","GO:0016647",0,3,1,"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor"
"8574","GO:0016649",0,2,1,"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor"
"8575","GO:0016651",0,101,1,"oxidoreductase activity, acting on NAD(P)H"
"8578","GO:0016652",0,1,1,"oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor"
"8579","GO:0016653",0,10,1,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor"
"8581","GO:0016655",0,63,1,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"
"8582","GO:0016657",0,2,1,"oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor"
"8583","GO:0016661",0,2,1,"oxidoreductase activity, acting on other nitrogenous compounds as donors"
"8584","GO:0016667",0,47,1,"oxidoreductase activity, acting on a sulfur group of donors"
"8586","GO:0016668",0,8,1,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"
"8591","GO:0016670",0,6,1,"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor"
"8592","GO:0016671",0,7,1,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"
"8593","GO:0016672",0,2,1,"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor"
"8594","GO:0016675",0,27,1,"oxidoreductase activity, acting on a heme group of donors"
"8596","GO:0016676",0,25,1,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor"
"8597","GO:0016679",0,10,1,"oxidoreductase activity, acting on diphenols and related substances as donors"
"8598","GO:0016681",0,9,1,"oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor"
"8599","GO:0016684",0,34,1,"oxidoreductase activity, acting on peroxide as acceptor"
"8600","GO:0016701",1,69,1,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen"
"8602","GO:0016702",1,68,1,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"
"8603","GO:0016705",4,128,0.506088757400969,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
"8604","GO:0016706",1,46,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors"
"8607","GO:0016709",0,31,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"
"8608","GO:0016711",0,1,1,"flavonoid 3'-monooxygenase activity"
"8613","GO:0016712",0,13,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen"
"8627","GO:0016713",0,2,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen"
"8628","GO:0016714",0,4,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen"
"8629","GO:0016715",0,2,1,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen"
"8630","GO:0016717",3,6,0.00337901768883653,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water"
"8631","GO:0016721",0,5,1,"oxidoreductase activity, acting on superoxide radicals as acceptor"
"8632","GO:0016722",0,9,1,"oxidoreductase activity, oxidizing metal ions"
"8633","GO:0016723",0,5,1,"oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor"
"8634","GO:0016724",0,3,1,"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor"
"8635","GO:0016725",0,5,1,"oxidoreductase activity, acting on CH or CH2 groups"
"8636","GO:0016726",0,1,1,"oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor"
"8637","GO:0016728",0,3,1,"oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor"
"8638","GO:0016730",0,1,1,"oxidoreductase activity, acting on iron-sulfur proteins as donors"
"8639","GO:0016731",0,1,1,"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor"
"8640","GO:0016740",5,1542,1,"transferase activity"
"8641","GO:0016741",1,188,1,"transferase activity, transferring one-carbon groups"
"8642","GO:0016742",0,8,1,"hydroxymethyl-, formyl- and related transferase activity"
"8643","GO:0016743",0,1,1,"carboxyl- or carbamoyltransferase activity"
"8644","GO:0016744",0,2,1,"transferase activity, transferring aldehyde or ketonic groups"
"8646","GO:0016746",1,205,1,"transferase activity, transferring acyl groups"
"8648","GO:0016747",1,162,1,"transferase activity, transferring acyl groups other than amino-acyl groups"
"8649","GO:0016748",0,2,1,"succinyltransferase activity"
"8650","GO:0016749",0,1,1,"N-succinyltransferase activity"
"8651","GO:0016751",0,1,1,"S-succinyltransferase activity"
"8652","GO:0016755",0,14,1,"transferase activity, transferring amino-acyl groups"
"8653","GO:0016757",0,207,1,"transferase activity, transferring glycosyl groups"
"8658","GO:0016758",0,148,1,"transferase activity, transferring hexosyl groups"
"8659","GO:0016763",0,42,1,"transferase activity, transferring pentosyl groups"
"8660","GO:0016765",0,47,1,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
"8662","GO:0016768",0,1,1,"spermine synthase activity"
"8665","GO:0016769",1,19,1,"transferase activity, transferring nitrogenous groups"
"8666","GO:0016772",3,821,1,"transferase activity, transferring phosphorus-containing groups"
"8667","GO:0016773",3,648,1,"phosphotransferase activity, alcohol group as acceptor"
"8668","GO:0016774",0,2,1,"phosphotransferase activity, carboxyl group as acceptor"
"8669","GO:0016775",0,6,1,"phosphotransferase activity, nitrogenous group as acceptor"
"8670","GO:0016776",0,37,1,"phosphotransferase activity, phosphate group as acceptor"
"8671","GO:0016778",0,5,1,"diphosphotransferase activity"
"8672","GO:0016779",1,120,1,"nucleotidyltransferase activity"
"8673","GO:0016780",0,14,1,"phosphotransferase activity, for other substituted phosphate groups"
"8674","GO:0016781",0,2,1,"phosphotransferase activity, paired acceptors"
"8675","GO:0016782",0,40,1,"transferase activity, transferring sulfur-containing groups"
"8676","GO:0016783",0,7,1,"sulfurtransferase activity"
"8678","GO:0016784",0,1,1,"3-mercaptopyruvate sulfurtransferase activity"
"8682","GO:0016785",0,1,1,"transferase activity, transferring selenium-containing groups"
"8684","GO:0016787",11,2041,1,"hydrolase activity"
"8685","GO:0016788",0,631,1,"hydrolase activity, acting on ester bonds"
"8686","GO:0016790",0,93,1,"thiolester hydrolase activity"
"8687","GO:0016791",0,213,1,"phosphatase activity"
"8690","GO:0016794",0,1,1,"diphosphoric monoester hydrolase activity"
"8691","GO:0016796",0,26,1,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
"8692","GO:0016798",0,102,1,"hydrolase activity, acting on glycosyl bonds"
"8695","GO:0016799",0,18,1,"hydrolase activity, hydrolyzing N-glycosyl compounds"
"8696","GO:0016801",0,10,1,"hydrolase activity, acting on ether bonds"
"8697","GO:0016802",0,3,1,"trialkylsulfonium hydrolase activity"
"8699","GO:0016803",0,7,1,"ether hydrolase activity"
"8700","GO:0016805",0,9,1,"dipeptidase activity"
"8701","GO:0016810",0,90,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
"8702","GO:0016811",0,48,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
"8703","GO:0016812",0,6,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"
"8704","GO:0016813",0,11,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"
"8705","GO:0016814",0,21,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
"8706","GO:0016815",0,1,1,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles"
"8707","GO:0016817",4,778,1,"hydrolase activity, acting on acid anhydrides"
"8708","GO:0016818",4,773,1,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
"8709","GO:0016820",2,104,1,"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
"8710","GO:0016822",0,3,1,"hydrolase activity, acting on acid carbon-carbon bonds"
"8711","GO:0016823",0,3,1,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances"
"8712","GO:0016826",0,1,1,"hydrolase activity, acting on acid sulfur-nitrogen bonds"
"8713","GO:0016829",1,132,1,"lyase activity"
"8714","GO:0016830",0,37,1,"carbon-carbon lyase activity"
"8715","GO:0016831",0,26,1,"carboxy-lyase activity"
"8716","GO:0016832",0,7,1,"aldehyde-lyase activity"
"8718","GO:0016833",0,5,1,"oxo-acid-lyase activity"
"8720","GO:0016835",1,50,1,"carbon-oxygen lyase activity"
"8721","GO:0016836",1,34,1,"hydro-lyase activity"
"8722","GO:0016838",0,3,1,"carbon-oxygen lyase activity, acting on phosphates"
"8723","GO:0016840",0,7,1,"carbon-nitrogen lyase activity"
"8724","GO:0016841",0,3,1,"ammonia-lyase activity"
"8725","GO:0016842",0,3,1,"amidine-lyase activity"
"8726","GO:0016843",0,1,1,"amine-lyase activity"
"8727","GO:0016844",0,1,1,"strictosidine synthase activity"
"8731","GO:0016846",0,9,1,"carbon-sulfur lyase activity"
"8732","GO:0016849",0,17,1,"phosphorus-oxygen lyase activity"
"8733","GO:0016853",1,135,1,"isomerase activity"
"8734","GO:0016854",0,13,1,"racemase and epimerase activity"
"8735","GO:0016855",0,1,1,"racemase and epimerase activity, acting on amino acids and derivatives"
"8736","GO:0016857",0,8,1,"racemase and epimerase activity, acting on carbohydrates and derivatives"
"8737","GO:0016859",0,42,1,"cis-trans isomerase activity"
"8738","GO:0016860",0,38,1,"intramolecular oxidoreductase activity"
"8740","GO:0016861",0,10,1,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses"
"8741","GO:0016862",0,13,1,"intramolecular oxidoreductase activity, interconverting keto- and enol-groups"
"8742","GO:0016863",0,9,1,"intramolecular oxidoreductase activity, transposing C=C bonds"
"8743","GO:0016864",0,12,1,"intramolecular oxidoreductase activity, transposing S-S bonds"
"8744","GO:0016866",0,28,1,"intramolecular transferase activity"
"8746","GO:0016868",0,10,1,"intramolecular transferase activity, phosphotransferases"
"8749","GO:0016872",0,1,1,"intramolecular lyase activity"
"8750","GO:0016874",2,489,1,"ligase activity"
"8751","GO:0016875",0,56,1,"ligase activity, forming carbon-oxygen bonds"
"8752","GO:0016876",0,56,1,"ligase activity, forming aminoacyl-tRNA and related compounds"
"8753","GO:0016877",0,25,1,"ligase activity, forming carbon-sulfur bonds"
"8754","GO:0016878",0,17,1,"acid-thiol ligase activity"
"8755","GO:0016879",1,329,1,"ligase activity, forming carbon-nitrogen bonds"
"8756","GO:0016880",0,1,1,"acid-ammonia (or amide) ligase activity"
"8757","GO:0016881",1,295,1,"acid-amino acid ligase activity"
"8758","GO:0016882",0,5,1,"cyclo-ligase activity"
"8759","GO:0016884",0,12,1,"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"
"8760","GO:0016885",0,8,1,"ligase activity, forming carbon-carbon bonds"
"8761","GO:0016886",0,6,1,"ligase activity, forming phosphoric ester bonds"
"8762","GO:0016887",4,368,1,"ATPase activity"
"8773","GO:0016888",0,13,1,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters"
"8774","GO:0016889",0,6,1,"endodeoxyribonuclease activity, producing 3'-phosphomonoesters"
"8775","GO:0016890",0,2,1,"site-specific endodeoxyribonuclease activity, specific for altered base"
"8776","GO:0016891",0,29,1,"endoribonuclease activity, producing 5'-phosphomonoesters"
"8777","GO:0016892",0,11,1,"endoribonuclease activity, producing 3'-phosphomonoesters"
"8778","GO:0016893",0,41,1,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
"8780","GO:0016894",0,17,1,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"
"8782","GO:0016895",0,9,1,"exodeoxyribonuclease activity, producing 5'-phosphomonoesters"
"8785","GO:0016896",0,18,1,"exoribonuclease activity, producing 5'-phosphomonoesters"
"8786","GO:0016898",0,1,1,"oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor"
"8787","GO:0016899",0,1,1,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor"
"8788","GO:0016900",0,2,1,"oxidoreductase activity, acting on the CH-OH group of donors, disulfide as acceptor"
"8789","GO:0016901",0,4,1,"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor"
"8790","GO:0016903",0,33,1,"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
"8791","GO:0016907",0,1,1,"G-protein coupled acetylcholine receptor activity"
"8796","GO:0016909",0,3,1,"SAP kinase activity"
"8799","GO:0016917",0,11,1,"GABA receptor activity"
"8805","GO:0016918",0,7,1,"retinal binding"
"8815","GO:0016922",0,17,1,"ligand-dependent nuclear receptor binding"
"8816","GO:0016929",0,4,1,"SUMO-specific protease activity"
"8818","GO:0016933",0,2,1,"extracellular-glycine-gated ion channel activity"
"8819","GO:0016934",0,2,1,"extracellular-glycine-gated chloride channel activity"
"8822","GO:0016936",0,3,1,"galactoside binding"
"8823","GO:0016941",0,3,1,"natriuretic peptide receptor activity"
"8824","GO:0016971",0,1,1,"flavin-linked sulfhydryl oxidase activity"
"8825","GO:0016972",0,3,1,"thiol oxidase activity"
"8827","GO:0016979",0,1,1,"lipoate-protein ligase activity"
"8831","GO:0016992",0,1,1,"lipoate synthase activity"
"8838","GO:0016997",0,9,1,"alpha-sialidase activity"
"8839","GO:0017002",0,7,1,"activin-activated receptor activity"
"8840","GO:0017005",0,1,1,"3'-tyrosyl-DNA phosphodiesterase activity"
"8841","GO:0017016",0,114,1,"Ras GTPase binding"
"8842","GO:0017017",0,10,1,"MAP kinase tyrosine/serine/threonine phosphatase activity"
"8843","GO:0017018",0,1,1,"myosin phosphatase activity"
"8846","GO:0017020",0,1,1,"myosin phosphatase regulator activity"
"8847","GO:0017022",0,20,1,"myosin binding"
"8848","GO:0017025",0,15,1,"TBP-class protein binding"
"8851","GO:0017034",0,2,1,"Rap guanyl-nucleotide exchange factor activity"
"8852","GO:0017040",0,5,1,"ceramidase activity"
"8855","GO:0017042",0,1,1,"glycosylceramidase activity"
"8863","GO:0017046",0,16,1,"peptide hormone binding"
"8864","GO:0017048",0,50,1,"Rho GTPase binding"
"8867","GO:0017049",0,11,1,"GTP-Rho binding"
"8868","GO:0017050",0,2,1,"D-erythro-sphingosine kinase activity"
"8869","GO:0017056",0,9,1,"structural constituent of nuclear pore"
"8870","GO:0017057",0,2,1,"6-phosphogluconolactonase activity"
"8873","GO:0017060",0,1,1,"3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase activity"
"8899","GO:0017061",0,1,1,"S-methyl-5-thioadenosine phosphorylase activity"
"8909","GO:0017064",0,1,1,"fatty acid amide hydrolase activity"
"8910","GO:0017065",0,1,1,"single-strand selective uracil DNA N-glycosylase activity"
"8911","GO:0017069",0,26,1,"snRNA binding"
"8912","GO:0017070",0,17,1,"U6 snRNA binding"
"8913","GO:0017075",0,12,1,"syntaxin-1 binding"
"8914","GO:0017076",7,1704,1,"purine nucleotide binding"
"8915","GO:0017080",0,15,1,"sodium channel regulator activity"
"8916","GO:0017081",0,5,1,"chloride channel regulator activity"
"8917","GO:0017089",0,4,1,"glycolipid transporter activity"
"8918","GO:0017091",0,13,1,"AU-rich element binding"
"8921","GO:0017098",0,1,1,"sulfonylurea receptor binding"
"8923","GO:0017099",0,1,1,"very-long-chain-acyl-CoA dehydrogenase activity"
"8924","GO:0017108",0,6,1,"5'-flap endonuclease activity"
"8925","GO:0017110",0,9,1,"nucleoside-diphosphatase activity"
"8938","GO:0017111",4,737,1,"nucleoside-triphosphatase activity"
"8946","GO:0017112",0,25,1,"Rab guanyl-nucleotide exchange factor activity"
"8947","GO:0017113",0,1,1,"dihydropyrimidine dehydrogenase (NADP+) activity"
"8958","GO:0017116",0,1,1,"single-stranded DNA-dependent ATP-dependent DNA helicase activity"
"8959","GO:0017123",0,3,1,"Ral GTPase activator activity"
"8960","GO:0017124",2,104,1,"SH3 domain binding"
"8961","GO:0017125",0,1,1,"deoxycytidyl transferase activity"
"8963","GO:0017127",0,6,1,"cholesterol transporter activity"
"8964","GO:0017128",0,3,1,"phospholipid scramblase activity"
"8965","GO:0017129",0,2,1,"triglyceride binding"
"8966","GO:0017134",1,16,1,"fibroblast growth factor binding"
"8985","GO:0017136",0,15,1,"NAD-dependent histone deacetylase activity"
"8986","GO:0017137",0,41,1,"Rab GTPase binding"
"8990","GO:0017147",1,23,1,"Wnt-protein binding"
"8991","GO:0017150",0,4,1,"tRNA dihydrouridine synthase activity"
"8992","GO:0017151",0,2,1,"DEAD/H-box RNA helicase binding"
"8993","GO:0017153",2,7,0.180232017146193,"sodium:dicarboxylate symporter activity"
"8994","GO:0017154",0,9,1,"semaphorin receptor activity"
"8995","GO:0017159",0,2,1,"pantetheine hydrolase activity"
"8999","GO:0017160",0,4,1,"Ral GTPase binding"
"9002","GO:0017162",0,3,1,"aryl hydrocarbon receptor binding"
"9003","GO:0017166",0,10,1,"vinculin binding"
"9004","GO:0017169",0,7,1,"CDP-alcohol phosphatidyltransferase activity"
"9005","GO:0017171",1,95,1,"serine hydrolase activity"
"9006","GO:0017172",0,1,1,"cysteine dioxygenase activity"
"9007","GO:0017176",0,5,1,"phosphatidylinositol N-acetylglucosaminyltransferase activity"
"9011","GO:0017178",0,1,1,"diphthine-ammonia ligase activity"
"9014","GO:0017188",0,1,1,"aspartate N-acetyltransferase activity"
"9017","GO:0018024",0,44,1,"histone-lysine N-methyltransferase activity"
"9025","GO:0018025",0,1,1,"calmodulin-lysine N-methyltransferase activity"
"9028","GO:0018114",0,1,1,"threonine racemase activity"
"9029","GO:0018169",0,1,1,"ribosomal S6-glutamic acid ligase activity"
"9030","GO:0018271",0,1,1,"biotin-protein ligase activity"
"9032","GO:0018455",0,1,1,"alcohol dehydrogenase [NAD(P)+] activity"
"9034","GO:0018467",0,1,1,"formaldehyde dehydrogenase activity"
"9036","GO:0018478",0,1,1,"malonate-semialdehyde dehydrogenase (acetylating) activity"
"9038","GO:0018585",0,1,1,"fluorene oxygenase activity"
"9039","GO:0018636",0,6,1,"phenanthrene 9,10-monooxygenase activity"
"9040","GO:0018685",0,1,1,"alkane 1-monooxygenase activity"
"9050","GO:0018733",0,1,1,"3,4-dihydrocoumarin hydrolase activity"
"9051","GO:0018738",0,1,1,"S-formylglutathione hydrolase activity"
"9052","GO:0018773",0,1,1,"acetylpyruvate hydrolase activity"
"9053","GO:0019001",0,343,1,"guanyl nucleotide binding"
"9054","GO:0019002",0,1,1,"GMP binding"
"9055","GO:0019003",0,40,1,"GDP binding"
"9056","GO:0019103",0,4,1,"pyrimidine nucleotide binding"
"9057","GO:0019104",0,10,1,"DNA N-glycosylase activity"
"9060","GO:0019107",0,2,1,"myristoyltransferase activity"
"9061","GO:0019115",0,1,1,"benzaldehyde dehydrogenase activity"
"9062","GO:0019118",0,1,1,"phenanthrene-epoxide hydrolase activity"
"9063","GO:0019119",0,1,1,"phenanthrene-9,10-epoxide hydrolase activity"
"9064","GO:0019135",0,1,1,"deoxyhypusine monooxygenase activity"
"9068","GO:0019136",0,3,1,"deoxynucleoside kinase activity"
"9076","GO:0019144",0,2,1,"ADP-sugar diphosphatase activity"
"9081","GO:0019145",0,1,1,"aminobutyraldehyde dehydrogenase activity"
"9086","GO:0019153",0,1,1,"protein-disulfide reductase (glutathione) activity"
"9101","GO:0019158",0,3,1,"mannokinase activity"
"9104","GO:0019166",0,3,1,"trans-2-enoyl-CoA reductase (NADPH) activity"
"9107","GO:0019171",0,1,1,"3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity"
"9109","GO:0019187",0,1,1,"beta-1,4-mannosyltransferase activity"
"9110","GO:0019198",0,15,1,"transmembrane receptor protein phosphatase activity"
"9111","GO:0019199",0,79,1,"transmembrane receptor protein kinase activity"
"9112","GO:0019200",0,17,1,"carbohydrate kinase activity"
"9113","GO:0019201",0,21,1,"nucleotide kinase activity"
"9114","GO:0019202",0,1,1,"amino acid kinase activity"
"9115","GO:0019203",0,8,1,"carbohydrate phosphatase activity"
"9116","GO:0019204",0,5,1,"nucleotide phosphatase activity"
"9117","GO:0019205",0,46,1,"nucleobase-containing compound kinase activity"
"9118","GO:0019206",0,9,1,"nucleoside kinase activity"
"9119","GO:0019207",1,114,1,"kinase regulator activity"
"9120","GO:0019208",0,77,1,"phosphatase regulator activity"
"9121","GO:0019209",0,35,1,"kinase activator activity"
"9122","GO:0019210",1,45,1,"kinase inhibitor activity"
"9123","GO:0019211",0,9,1,"phosphatase activator activity"
"9124","GO:0019212",0,43,1,"phosphatase inhibitor activity"
"9125","GO:0019213",0,30,1,"deacetylase activity"
"9126","GO:0019215",0,6,1,"intermediate filament binding"
"9127","GO:0019237",0,5,1,"centromeric DNA binding"
"9128","GO:0019238",0,5,1,"cyclohydrolase activity"
"9129","GO:0019239",0,16,1,"deaminase activity"
