"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"10234","ENSG00000201849","17",59812009,59812357,349,"-","06473",59817023,59817128,"downstream",5119,4666,"NearestStart","",59817023,59817128
"10235","ENSG00000201849","17",59812460,59812940,481,"-","06474",59817023,59817128,"downstream",4668,4083,"NearestStart","",59817023,59817128
"10236","ENSG00000201852","18",18048781,18048966,186,"-","06879",18014071,18014173,"upstream",-34608,34608,"NearestStart","",18014071,18014173
"10237","ENSG00000201861","10",292014,292527,514,"-","01313",317949,318061,"downstream",26047,25422,"NearestStart","",317949,318061
"10238","ENSG00000201861","10",300108,301422,1315,"-","01314",317949,318061,"downstream",17953,16527,"NearestStart","",317949,318061
"10239","ENSG00000201861","10",303017,303512,496,"-","01315",317949,318061,"downstream",15044,14437,"NearestStart","",317949,318061
"10240","ENSG00000201861","10",310586,310985,400,"-","01316",317949,318061,"downstream",7475,6964,"NearestStart","",317949,318061
"10241","ENSG00000201861","10",365286,365733,448,"-","01317",317949,318061,"upstream",-47225,47225,"NearestStart","",317949,318061
"10242","ENSG00000201861","10",374379,375115,737,"-","01318",317949,318061,"upstream",-56318,56318,"NearestStart","",317949,318061
"10243","ENSG00000201867","11",34184658,34185014,357,"+","02380",34167297,34167398,"downstream",17361,17260,"NearestStart","",34167297,34167398
"10244","ENSG00000201867","11",34198094,34198581,488,"+","02381",34167297,34167398,"downstream",30797,30696,"NearestStart","",34167297,34167398
"10245","ENSG00000201867","11",34220225,34220740,516,"+","02382",34167297,34167398,"downstream",52928,52827,"NearestStart","",34167297,34167398
"10246","ENSG00000201867","11",34221458,34222177,720,"+","02383",34167297,34167398,"downstream",54161,54060,"NearestStart","",34167297,34167398
"10247","ENSG00000201867","11",34239977,34240301,325,"+","02384",34167297,34167398,"downstream",72680,72579,"NearestStart","",34167297,34167398
"10248","ENSG00000201876","2",74064212,74064642,431,"-","08053",74048741,74048832,"upstream",-15380,15380,"NearestStart","",74048741,74048832
"10249","ENSG00000201885","7",76475136,76475634,499,"+","13473",76480836,76480937,"upstream",-5700,5202,"NearestStart","",76480836,76480937
"10250","ENSG00000201885","7",76477219,76477834,616,"+","13474",76480836,76480937,"upstream",-3617,3002,"NearestStart","",76480836,76480937
"10251","ENSG00000201890","9",15201160,15201711,552,"+","14772",15210864,15210982,"upstream",-9704,9153,"NearestStart","",15210864,15210982
"10252","ENSG00000201892","2",141117614,141118238,625,"+","08312",141466582,141466694,"upstream",-348968,348344,"NearestStart","",141466582,141466694
"10253","ENSG00000201892","2",141118726,141118907,182,"+","08313",141466582,141466694,"upstream",-347856,347675,"NearestStart","",141466582,141466694
"10254","ENSG00000201892","2",141122455,141122607,153,"+","08314",141466582,141466694,"upstream",-344127,343975,"NearestStart","",141466582,141466694
"10255","ENSG00000201892","2",141124859,141125281,423,"+","08315",141466582,141466694,"upstream",-341723,341301,"NearestStart","",141466582,141466694
"10256","ENSG00000201892","2",141131827,141132039,213,"+","08316",141466582,141466694,"upstream",-334755,334543,"NearestStart","",141466582,141466694
"10257","ENSG00000201892","2",141156334,141156589,256,"+","08317",141466582,141466694,"upstream",-310248,309993,"NearestStart","",141466582,141466694
"10258","ENSG00000201897","2",239257811,239258145,335,"+","08892",239376265,239376377,"upstream",-118454,118120,"NearestStart","",239376265,239376377
"10259","ENSG00000201897","2",239301444,239301676,233,"+","08893",239376265,239376377,"upstream",-74821,74589,"NearestStart","",239376265,239376377
"10260","ENSG00000201938","9",97875571,97875999,429,"-","15104",97905182,97905277,"downstream",29706,29183,"NearestStart","",97905182,97905277
"10261","ENSG00000201938","9",97882266,97882946,681,"-","15105",97905182,97905277,"downstream",23011,22236,"NearestStart","",97905182,97905277
"10262","ENSG00000201938","9",97918264,97919241,978,"-","15106",97905182,97905277,"upstream",-12987,12987,"NearestStart","",97905182,97905277
"10263","ENSG00000201945","12",119999185,119999630,446,"+","03681",120029229,120029360,"upstream",-30044,29599,"NearestStart","",120029229,120029360
"10264","ENSG00000201954","10",77766078,77766459,382,"-","01786",77690561,77690667,"upstream",-75411,75411,"NearestStart","",77690561,77690667
"10265","ENSG00000201984","21",29440355,29440575,221,"-","09445",29433475,29433576,"upstream",-6779,6779,"NearestStart","",29433475,29433576
"10266","ENSG00000201987","1",163016738,163017132,395,"+","00825",163090092,163090193,"upstream",-73354,72960,"NearestStart","",163090092,163090193
"10267","ENSG00000201987","1",163030267,163030575,309,"+","00826",163090092,163090193,"upstream",-59825,59517,"NearestStart","",163090092,163090193
"10268","ENSG00000202001","8",101858189,101858400,212,"-","14421",101836505,101836599,"upstream",-21590,21590,"NearestStart","",101836505,101836599
"10269","ENSG00000202027","1",153344790,153345154,365,"+","00773",153359590,153359698,"upstream",-14800,14436,"NearestStart","",153359590,153359698
"10270","ENSG00000202030","5",135421854,135422503,650,"-","12002",135444091,135444184,"downstream",22330,21588,"NearestStart","",135444091,135444184
"10271","ENSG00000202030","5",135444118,135444522,405,"-","12003",135444091,135444184,"overlapStart",66,27,"NearestStart","",135444091,135444184
"10272","ENSG00000202030","5",135458164,135458438,275,"-","12004",135444091,135444184,"upstream",-13980,13980,"NearestStart","",135444091,135444184
"10273","ENSG00000202034","12",61199048,61199435,388,"-","03305",61225629,61225726,"downstream",26678,26194,"NearestStart","",61225629,61225726
"10274","ENSG00000202034","12",61213520,61213757,238,"-","03306",61225629,61225726,"downstream",12206,11872,"NearestStart","",61225629,61225726
"10275","ENSG00000202041","1",238384041,238384307,267,"-","01284",238384574,238384695,"downstream",654,267,"NearestStart","",238384574,238384695
"10276","ENSG00000202046","2",120582061,120582401,341,"+","08235",120666291,120666403,"upstream",-84230,83890,"NearestStart","",120666291,120666403
"10277","ENSG00000202047","10",98360679,98361033,355,"+","01934",98369123,98369230,"upstream",-8444,8090,"NearestStart","",98369123,98369230
"10278","ENSG00000202070","11",69471943,69472674,732,"+","02595",69599117,69599223,"upstream",-127174,126443,"NearestStart","",69599117,69599223
"10279","ENSG00000202070","11",69473062,69473617,556,"+","02596",69599117,69599223,"upstream",-126055,125500,"NearestStart","",69599117,69599223
"10280","ENSG00000202070","11",69494539,69494902,364,"+","02597",69599117,69599223,"upstream",-104578,104215,"NearestStart","",69599117,69599223
"10281","ENSG00000202071","3",65960311,65960629,319,"-","10256",65964554,65964655,"downstream",4344,3925,"NearestStart","",65964554,65964655
"10282","ENSG00000202081","15",83887328,83887659,332,"-","05058",83995757,83995863,"downstream",108535,108098,"NearestStart","",83995757,83995863
"10283","ENSG00000202081","15",83900795,83901084,290,"-","05059",83995757,83995863,"downstream",95068,94673,"NearestStart","",83995757,83995863
"10284","ENSG00000202081","15",83907459,83907987,529,"-","05060",83995757,83995863,"downstream",88404,87770,"NearestStart","",83995757,83995863
"10285","ENSG00000202081","15",83910148,83910440,293,"-","05061",83995757,83995863,"downstream",85715,85317,"NearestStart","",83995757,83995863
"10286","ENSG00000202081","15",83923162,83925034,1873,"-","05062",83995757,83995863,"downstream",72701,70723,"NearestStart","",83995757,83995863
"10287","ENSG00000202081","15",83932151,83932771,621,"-","05063",83995757,83995863,"downstream",63712,62986,"NearestStart","",83995757,83995863
"10288","ENSG00000202081","15",83934167,83934510,344,"-","05064",83995757,83995863,"downstream",61696,61247,"NearestStart","",83995757,83995863
"10289","ENSG00000202081","15",83936313,83936728,416,"-","05065",83995757,83995863,"downstream",59550,59029,"NearestStart","",83995757,83995863
"10290","ENSG00000202081","15",83951706,83952104,399,"-","05066",83995757,83995863,"downstream",44157,43653,"NearestStart","",83995757,83995863
"10291","ENSG00000202081","15",83952140,83952443,304,"-","05067",83995757,83995863,"downstream",43723,43314,"NearestStart","",83995757,83995863
"10292","ENSG00000202081","15",83960035,83960421,387,"-","05068",83995757,83995863,"downstream",35828,35336,"NearestStart","",83995757,83995863
"10293","ENSG00000202081","15",83987917,83988315,399,"-","05069",83995757,83995863,"downstream",7946,7442,"NearestStart","",83995757,83995863
"10294","ENSG00000202081","15",84016998,84017347,350,"-","05070",83995757,83995863,"upstream",-21135,21135,"NearestStart","",83995757,83995863
"10295","ENSG00000202089","11",63386980,63387270,291,"-","02511",63406635,63406733,"downstream",19753,19365,"NearestStart","",63406635,63406733
"10296","ENSG00000202091","10",17579739,17579982,244,"-","01461",17564405,17564714,"upstream",-15025,15025,"NearestStart","",17564405,17564714
"10297","ENSG00000202092","5",118802773,118803146,374,"+","11914",118809310,118809427,"upstream",-6537,6164,"NearestStart","",118809310,118809427
"10298","ENSG00000202099","2",238991008,238991412,405,"+","08887",238986022,238986125,"downstream",4986,4883,"NearestStart","",238986022,238986125
"10299","ENSG00000202099","2",238991614,238991861,248,"+","08888",238986022,238986125,"downstream",5592,5489,"NearestStart","",238986022,238986125
"10300","ENSG00000202146","12",52792358,52792748,391,"-","03272",52779242,52779353,"upstream",-13005,13005,"NearestStart","",52779242,52779353
"10301","ENSG00000202159","18",53575417,53575706,290,"+","07001",53573624,53573730,"downstream",1793,1687,"NearestStart","",53573624,53573730
"10302","ENSG00000202160","2",15804709,15805071,363,"+","07635",15922510,15922626,"upstream",-117801,117439,"NearestStart","",15922510,15922626
"10303","ENSG00000202160","2",15838128,15838478,351,"+","07636",15922510,15922626,"upstream",-84382,84032,"NearestStart","",15922510,15922626
"10304","ENSG00000202160","2",15839509,15840403,895,"+","07637",15922510,15922626,"upstream",-83001,82107,"NearestStart","",15922510,15922626
"10305","ENSG00000202172","9",516996,517310,315,"+","14713",548826,548930,"upstream",-31830,31516,"NearestStart","",548826,548930
"10306","ENSG00000202172","9",561111,561480,370,"+","14714",548826,548930,"downstream",12285,12181,"NearestStart","",548826,548930
"10307","ENSG00000202172","9",581298,581749,452,"+","14715",548826,548930,"downstream",32472,32368,"NearestStart","",548826,548930
"10308","ENSG00000202175","3",33599770,33600076,307,"-","10120",33508479,33508594,"upstream",-91176,91176,"NearestStart","",33508479,33508594
"10309","ENSG00000202184","1",244508878,244509135,258,"-","01307",244418939,244419043,"upstream",-89835,89835,"NearestStart","",244418939,244419043
"10310","ENSG00000202189","9",20825458,20825902,445,"+","14796",20776926,20777054,"downstream",48532,48404,"NearestStart","",20776926,20777054
"10311","ENSG00000202190","10",61552974,61553368,395,"+","01671",61511505,61511618,"downstream",41469,41356,"NearestStart","",61511505,61511618
"10312","ENSG00000202190","10",61601218,61601425,208,"+","01672",61511505,61511618,"downstream",89713,89600,"NearestStart","",61511505,61511618
"10313","ENSG00000202206","2",195891906,195892467,562,"+","08536",196087005,196087111,"upstream",-195099,194538,"NearestStart","",196087005,196087111
"10314","ENSG00000202206","2",195895325,195895722,398,"+","08537",196087005,196087111,"upstream",-191680,191283,"NearestStart","",196087005,196087111
"10315","ENSG00000202206","2",195936209,195936832,624,"+","08538",196087005,196087111,"upstream",-150796,150173,"NearestStart","",196087005,196087111
"10316","ENSG00000202206","2",196093558,196094175,618,"+","08539",196087005,196087111,"downstream",6553,6447,"NearestStart","",196087005,196087111
"10317","ENSG00000202206","2",196117430,196117666,237,"+","08540",196087005,196087111,"downstream",30425,30319,"NearestStart","",196087005,196087111
"10318","ENSG00000202216","2",180527019,180527370,352,"-","08469",180507373,180507510,"upstream",-19509,19509,"NearestStart","",180507373,180507510
"10319","ENSG00000202217","9",76564905,76565424,520,"+","14963",76604631,76604964,"upstream",-39726,39207,"NearestStart","",76604631,76604964
"10320","ENSG00000202227","2",48564169,48564404,236,"-","07925",48582565,48582667,"downstream",18498,18161,"NearestStart","",48582565,48582667
"10321","ENSG00000202229","14",22684806,22685277,472,"-","04126",22695358,22695463,"downstream",10657,10081,"NearestStart","",22695358,22695463
"10322","ENSG00000202229","14",22693033,22693247,215,"-","04127",22695358,22695463,"downstream",2430,2111,"NearestStart","",22695358,22695463
"10323","ENSG00000202240","18",53111327,53111617,291,"-","07000",53102831,53102937,"upstream",-8390,8390,"NearestStart","",53102831,53102937
"10324","ENSG00000202245","10",124059734,124060560,827,"+","02107",124095195,124095298,"upstream",-35461,34635,"NearestStart","",124095195,124095298
"10325","ENSG00000202245","10",124065792,124066244,453,"+","02108",124095195,124095298,"upstream",-29403,28951,"NearestStart","",124095195,124095298
"10326","ENSG00000202245","10",124073796,124074100,305,"+","02109",124095195,124095298,"upstream",-21399,21095,"NearestStart","",124095195,124095298
"10327","ENSG00000202245","10",124081298,124081661,364,"+","02110",124095195,124095298,"upstream",-13897,13534,"NearestStart","",124095195,124095298
"10328","ENSG00000202248","2",11628748,11629119,372,"-","07628",11619238,11619356,"upstream",-9392,9392,"NearestStart","",11619238,11619356
"10329","ENSG00000202249","12",100377694,100378105,412,"+","03489",100384614,100384729,"upstream",-6920,6509,"NearestStart","",100384614,100384729
"10330","ENSG00000202251","17",7108462,7108987,526,"-","05777",7110098,7110209,"downstream",1747,1111,"NearestStart","",7110098,7110209
"10331","ENSG00000202251","17",7110739,7111125,387,"-","05778",7110098,7110209,"upstream",-530,530,"NearestStart","",7110098,7110209
"10332","ENSG00000202260","20",17516545,17516799,255,"-","09037",17504851,17505155,"upstream",-11390,11390,"NearestStart","",17504851,17505155
"10333","ENSG00000202264","1",225796652,225797193,542,"+","01188",225815505,225815624,"upstream",-18853,18312,"NearestStart","",225815505,225815624
"10334","ENSG00000202265","8",58626740,58627010,271,"+","14293",58364665,58364762,"downstream",262075,261978,"NearestStart","",58364665,58364762
"10335","ENSG00000202265","8",58636343,58636577,235,"+","14294",58364665,58364762,"downstream",271678,271581,"NearestStart","",58364665,58364762
"10336","ENSG00000202273","7",6229216,6229891,676,"-","13119",6218794,6218896,"upstream",-10320,10320,"NearestStart","",6218794,6218896
"10337","ENSG00000202273","7",6232337,6232602,266,"-","13120",6218794,6218896,"upstream",-13441,13441,"NearestStart","",6218794,6218896
"10338","ENSG00000202281","7",82504035,82504173,139,"+","13529",82485150,82485263,"downstream",18885,18772,"NearestStart","",82485150,82485263
"10339","ENSG00000202285","6",107293935,107294402,468,"-","12772",107293516,107293622,"upstream",-313,313,"NearestStart","",107293516,107293622
"10340","ENSG00000202285","6",107301211,107301569,359,"-","12773",107293516,107293622,"upstream",-7589,7589,"NearestStart","",107293516,107293622
"10341","ENSG00000202290","13",96794850,96795228,379,"-","04023",96813227,96813356,"downstream",18506,17999,"NearestStart","",96813227,96813356
"10342","ENSG00000202296","7",56405366,56405654,289,"-","13360",56375418,56375524,"upstream",-29842,29842,"NearestStart","",56375418,56375524
"10343","ENSG00000202297","10",94083081,94083466,386,"+","01894",94084200,94084301,"upstream",-1119,734,"NearestStart","",94084200,94084301
"10344","ENSG00000202300","1",201564524,201564890,367,"-","01016",201554747,201554850,"upstream",-9674,9674,"NearestStart","",201554747,201554850
"10345","ENSG00000202304","X",129255400,129255618,219,"-","15785",129271727,129271833,"downstream",16433,16109,"NearestStart","",129271727,129271833
"10346","ENSG00000202308","9",109509452,109509977,526,"-","15148",109465242,109465348,"upstream",-44104,44104,"NearestStart","",109465242,109465348
"10347","ENSG00000202308","9",109510062,109510350,289,"-","15149",109465242,109465348,"upstream",-44714,44714,"NearestStart","",109465242,109465348
"10348","ENSG00000202309","2",39219560,39219999,440,"-","07807",39209471,39209572,"upstream",-9988,9988,"NearestStart","",39209471,39209572
"10349","ENSG00000202313","6",11501268,11501566,299,"-","12392",11611728,11611890,"downstream",110622,110162,"NearestStart","",11611728,11611890
"10350","ENSG00000202313","6",11507229,11507540,312,"-","12393",11611728,11611890,"downstream",104661,104188,"NearestStart","",11611728,11611890
"10351","ENSG00000202313","6",11537121,11537555,435,"-","12394",11611728,11611890,"downstream",74769,74173,"NearestStart","",11611728,11611890
"10352","ENSG00000202313","6",11542947,11543513,567,"-","12395",11611728,11611890,"downstream",68943,68215,"NearestStart","",11611728,11611890
"10353","ENSG00000202318","12",6246487,6247160,674,"-","02944",6213772,6213882,"upstream",-32605,32605,"NearestStart","",6213772,6213882
"10354","ENSG00000202323","15",49986912,49987202,291,"+","04736",49986689,49986794,"downstream",223,118,"NearestStart","",49986689,49986794
"10355","ENSG00000202329","1",198252563,198252761,199,"-","00965",198250440,198250546,"upstream",-2017,2017,"NearestStart","",198250440,198250546
"10356","ENSG00000202332","17",70938066,70938310,245,"+","06622",70939666,70939763,"upstream",-1600,1356,"NearestStart","",70939666,70939763
"10357","ENSG00000202334","7",114057101,114057338,238,"-","13713",114041078,114041197,"upstream",-15904,15904,"NearestStart","",114041078,114041197
"10358","ENSG00000202334","7",114187933,114188210,278,"-","13714",114041078,114041197,"upstream",-146736,146736,"NearestStart","",114041078,114041197
"10359","ENSG00000202341","2",237562149,237562523,375,"-","08857",237588586,237588687,"downstream",26538,26063,"NearestStart","",237588586,237588687
"10360","ENSG00000202341","2",237598302,237598817,516,"-","08858",237588586,237588687,"upstream",-9615,9615,"NearestStart","",237588586,237588687
"10361","ENSG00000202345","5",168354589,168354983,395,"+","12183",168151081,168151193,"downstream",203508,203396,"NearestStart","",168151081,168151193
"10362","ENSG00000202356","8",121001225,121001489,265,"-","14490",120972539,120972650,"upstream",-28575,28575,"NearestStart","",120972539,120972650
"10363","ENSG00000202356","8",121064132,121064467,336,"-","14491",120972539,120972650,"upstream",-91482,91482,"NearestStart","",120972539,120972650
"10364","ENSG00000202360","8",102161386,102161824,439,"+","14424",102219363,102219662,"upstream",-57977,57539,"NearestStart","",102219363,102219662
"10365","ENSG00000202392","4",7009743,7010195,453,"+","10883",7049640,7049956,"upstream",-39897,39445,"NearestStart","",7049640,7049956
"10366","ENSG00000202398","13",79851362,79851653,292,"-","03985",79841562,79841670,"upstream",-9692,9692,"NearestStart","",79841562,79841670
"10367","ENSG00000202398","13",79941885,79942423,539,"-","03986",79841562,79841670,"upstream",-100215,100215,"NearestStart","",79841562,79841670
"10368","ENSG00000202398","13",79945927,79946177,251,"-","03987",79841562,79841670,"upstream",-104257,104257,"NearestStart","",79841562,79841670
"10369","ENSG00000202402","14",30768558,30769072,515,"+","04146",30783718,30783818,"upstream",-15160,14646,"NearestStart","",30783718,30783818
"10370","ENSG00000202411","8",28522403,28522641,239,"+","14105",28443847,28443955,"downstream",78556,78448,"NearestStart","",28443847,28443955
"10371","ENSG00000202412","3",130925468,130925840,373,"+","10474",131020465,131020566,"upstream",-94997,94625,"NearestStart","",131020465,131020566
"10372","ENSG00000202414","20",25135517,25135879,363,"+","09090",25143334,25143434,"upstream",-7817,7455,"NearestStart","",25143334,25143434
"10373","ENSG00000202414","20",25151749,25152261,513,"+","09091",25143334,25143434,"downstream",8415,8315,"NearestStart","",25143334,25143434
"10374","ENSG00000202414","20",25154143,25154746,604,"+","09092",25143334,25143434,"downstream",10809,10709,"NearestStart","",25143334,25143434
"10375","ENSG00000202431","7",34136830,34137131,302,"-","13248",34303633,34303735,"downstream",166905,166502,"NearestStart","",34303633,34303735
"10376","ENSG00000202431","7",34204480,34204869,390,"-","13249",34303633,34303735,"downstream",99255,98764,"NearestStart","",34303633,34303735
"10377","ENSG00000202431","7",34242209,34242583,375,"-","13250",34303633,34303735,"downstream",61526,61050,"NearestStart","",34303633,34303735
"10378","ENSG00000202449","4",14278573,14279085,513,"+","10915",14301432,14301554,"upstream",-22859,22347,"NearestStart","",14301432,14301554
"10379","ENSG00000202449","4",14280164,14280506,343,"+","10916",14301432,14301554,"upstream",-21268,20926,"NearestStart","",14301432,14301554
"10380","ENSG00000202459","14",102200189,102200386,198,"+","04530",102231478,102231585,"upstream",-31289,31092,"NearestStart","",102231478,102231585
"10381","ENSG00000202459","14",102227051,102227363,313,"+","04531",102231478,102231585,"upstream",-4427,4115,"NearestStart","",102231478,102231585
"10382","ENSG00000202459","14",102233047,102233524,478,"+","04532",102231478,102231585,"downstream",1569,1462,"NearestStart","",102231478,102231585
"10383","ENSG00000202468","18",56084888,56085124,237,"+","07037",55981780,55981920,"downstream",103108,102968,"NearestStart","",55981780,55981920
"10384","ENSG00000202469","X",9968339,9968790,452,"+","15503",9989262,9989363,"upstream",-20923,20472,"NearestStart","",9989262,9989363
"10385","ENSG00000202469","X",9969563,9969868,306,"+","15504",9989262,9989363,"upstream",-19699,19394,"NearestStart","",9989262,9989363
"10386","ENSG00000202469","X",9979901,9980339,439,"+","15505",9989262,9989363,"upstream",-9361,8923,"NearestStart","",9989262,9989363
"10387","ENSG00000202491","1",198212248,198212624,377,"-","00964",198244256,198244361,"downstream",32113,31632,"NearestStart","",198244256,198244361
"10388","ENSG00000202497","16",67583891,67584151,261,"-","05526",67598456,67598555,"downstream",14664,14305,"NearestStart","",67598456,67598555
"10389","ENSG00000202502","3",184487947,184488280,334,"-","10720",184458782,184458898,"upstream",-29049,29049,"NearestStart","",184458782,184458898
"10390","ENSG00000202502","3",184492260,184492565,306,"-","10721",184458782,184458898,"upstream",-33362,33362,"NearestStart","",184458782,184458898
"10391","ENSG00000202502","3",184502665,184503024,360,"-","10722",184458782,184458898,"upstream",-43767,43767,"NearestStart","",184458782,184458898
"10392","ENSG00000202502","3",184516351,184516616,266,"-","10723",184458782,184458898,"upstream",-57453,57453,"NearestStart","",184458782,184458898
"10393","ENSG00000202517","3",40268716,40268861,146,"+","10148",40255103,40255236,"downstream",13613,13480,"NearestStart","",40255103,40255236
"10394","ENSG00000202517","3",40268960,40269200,241,"+","10149",40255103,40255236,"downstream",13857,13724,"NearestStart","",40255103,40255236
"10395","ENSG00000202534","12",91875007,91875389,383,"+","03449",91870546,91870652,"downstream",4461,4355,"NearestStart","",91870546,91870652
"10396","ENSG00000202582","12",48567706,48568500,795,"-","03208",48557746,48560301,"upstream",-7405,7405,"NearestStart","",48557746,48560301
"10397","ENSG00000202601","5",58795358,58795723,366,"-","11649",59035189,59035286,"downstream",239928,239466,"NearestStart","MIRN582",59035189,59035286
"10398","ENSG00000202601","5",58796600,58797014,415,"-","11650",59035189,59035286,"downstream",238686,238175,"NearestStart","MIRN582",59035189,59035286
"10399","ENSG00000202601","5",58849804,58850209,406,"-","11651",59035189,59035286,"downstream",185482,184980,"NearestStart","MIRN582",59035189,59035286
"10400","ENSG00000202601","5",58850906,58851298,393,"-","11652",59035189,59035286,"downstream",184380,183891,"NearestStart","MIRN582",59035189,59035286
"10401","ENSG00000202601","5",58857482,58858046,565,"-","11653",59035189,59035286,"downstream",177804,177143,"NearestStart","MIRN582",59035189,59035286
"10402","ENSG00000202601","5",58871600,58871887,288,"-","11654",59035189,59035286,"downstream",163686,163302,"NearestStart","MIRN582",59035189,59035286
"10403","ENSG00000202601","5",58872051,58872271,221,"-","11655",59035189,59035286,"downstream",163235,162918,"NearestStart","MIRN582",59035189,59035286
"10404","ENSG00000202601","5",58875087,58876034,948,"-","11656",59035189,59035286,"downstream",160199,159155,"NearestStart","MIRN582",59035189,59035286
"10405","ENSG00000202601","5",58880270,58881044,775,"-","11657",59035189,59035286,"downstream",155016,154145,"NearestStart","MIRN582",59035189,59035286
"10406","ENSG00000202601","5",58894533,58894947,415,"-","11658",59035189,59035286,"downstream",140753,140242,"NearestStart","MIRN582",59035189,59035286
"10407","ENSG00000202601","5",58907564,58907890,327,"-","11659",59035189,59035286,"downstream",127722,127299,"NearestStart","MIRN582",59035189,59035286
"10408","ENSG00000202601","5",58915171,58915606,436,"-","11660",59035189,59035286,"downstream",120115,119583,"NearestStart","MIRN582",59035189,59035286
"10409","ENSG00000202601","5",58923579,58924000,422,"-","11661",59035189,59035286,"downstream",111707,111189,"NearestStart","MIRN582",59035189,59035286
"10410","ENSG00000202601","5",58944309,58944526,218,"-","11662",59035189,59035286,"downstream",90977,90663,"NearestStart","MIRN582",59035189,59035286
"10411","ENSG00000202601","5",58948903,58949445,543,"-","11663",59035189,59035286,"downstream",86383,85744,"NearestStart","MIRN582",59035189,59035286
"10412","ENSG00000202601","5",58972081,58972358,278,"-","11664",59035189,59035286,"downstream",63205,62831,"NearestStart","MIRN582",59035189,59035286
"10413","ENSG00000202601","5",58996671,58996917,247,"-","11665",59035189,59035286,"downstream",38615,38272,"NearestStart","MIRN582",59035189,59035286
"10414","ENSG00000202601","5",59076806,59077505,700,"-","11666",59035189,59035286,"upstream",-41520,41520,"NearestStart","MIRN582",59035189,59035286
"10415","ENSG00000202601","5",59117902,59118446,545,"-","11667",59035189,59035286,"upstream",-82616,82616,"NearestStart","MIRN582",59035189,59035286
"10416","ENSG00000202601","5",59120823,59121149,327,"-","11668",59035189,59035286,"upstream",-85537,85537,"NearestStart","MIRN582",59035189,59035286
"10417","ENSG00000202601","5",59121985,59122991,1007,"-","11669",59035189,59035286,"upstream",-86699,86699,"NearestStart","MIRN582",59035189,59035286
"10418","ENSG00000202601","5",59124607,59124963,357,"-","11670",59035189,59035286,"upstream",-89321,89321,"NearestStart","MIRN582",59035189,59035286
"10419","ENSG00000202641","16",15674110,15674483,374,"+","05310",15644652,15644730,"downstream",29458,29380,"NearestStart","MIRN484",15644652,15644730
"10420","ENSG00000203257","1",228400466,228401009,544,"-","01219",228518061,228518599,"downstream",118133,117052,"NearestStart","",228518061,228518599
"10421","ENSG00000203257","1",228401528,228401802,275,"-","01220",228518061,228518599,"downstream",117071,116259,"NearestStart","",228518061,228518599
"10422","ENSG00000203259","1",210725749,210726225,477,"+","01108",210749444,210749685,"upstream",-23695,23219,"NearestStart","",210749444,210749685
"10423","ENSG00000203262","1",154452788,154453324,537,"-","00782",154454913,154455210,"downstream",2422,1589,"NearestStart","",154454913,154455210
"10424","ENSG00000203263","1",154342637,154343050,414,"+","00779",154360699,154360985,"upstream",-18062,17649,"NearestStart","",154360699,154360985
"10425","ENSG00000203263","1",154348696,154349162,467,"+","00780",154360699,154360985,"upstream",-12003,11537,"NearestStart","",154360699,154360985
"10426","ENSG00000203263","1",154363132,154363715,584,"+","00781",154360699,154360985,"downstream",2433,2147,"NearestStart","",154360699,154360985
"10427","ENSG00000203268","10",134773310,134774083,774,"-","02142",134749463,134750127,"upstream",-23183,23183,"NearestStart","",134749463,134750127
"10428","ENSG00000203273","10",126201323,126202142,820,"+","02114",126216311,126216849,"upstream",-14988,14169,"NearestStart","",126216311,126216849
"10429","ENSG00000203273","10",126203443,126204185,743,"+","02115",126216311,126216849,"upstream",-12868,12126,"NearestStart","",126216311,126216849
"10430","ENSG00000203273","10",126238986,126239347,362,"+","02116",126216311,126216849,"downstream",22675,22137,"NearestStart","",126216311,126216849
"10431","ENSG00000203273","10",126288798,126289145,348,"+","02117",126216311,126216849,"downstream",72487,71949,"NearestStart","",126216311,126216849
"10432","ENSG00000203275","9",138639237,138639918,682,"-","15430",138630582,138631119,"upstream",-8118,8118,"NearestStart","",138630582,138631119
"10433","ENSG00000203282","6",107675188,107675418,231,"-","12774",107671653,107672022,"upstream",-3166,3166,"NearestStart","",107671653,107672022
"10434","ENSG00000203293","1",41389035,41389573,539,"-","00335",41404798,41405308,"downstream",16273,15225,"NearestStart","",41404798,41405308
"10435","ENSG00000203307","17",73015425,73016476,1052,"+","06669",72956489,72956676,"downstream",58936,58749,"NearestStart","",72956489,72956676
"10436","ENSG00000203307","17",73110133,73110419,287,"+","06670",72956489,72956676,"downstream",153644,153457,"NearestStart","",72956489,72956676
"10437","ENSG00000203307","17",73123321,73123655,335,"+","06671",72956489,72956676,"downstream",166832,166645,"NearestStart","",72956489,72956676
"10438","ENSG00000203307","17",73130247,73130542,296,"+","06672",72956489,72956676,"downstream",173758,173571,"NearestStart","",72956489,72956676
"10439","ENSG00000203310","19",60185902,60186176,275,"-","07542",60181865,60182040,"upstream",-3862,3862,"NearestStart","",60181865,60182040
"10440","ENSG00000203314","17",72611432,72611754,323,"+","06651",72611114,72611249,"downstream",318,183,"NearestStart","",72611114,72611249
"10441","ENSG00000203314","17",72629433,72629884,452,"+","06652",72611114,72611249,"downstream",18319,18184,"NearestStart","",72611114,72611249
