"","category","numDEInCat","numInCat","padj","Term"
"16306","GO:0045321",2,522,1,"leukocyte activation"
"16308","GO:0045324",0,1,1,"late endosome to vacuole transport"
"16309","GO:0045329",0,5,1,"carnitine biosynthetic process"
"16315","GO:0045332",0,14,1,"phospholipid translocation"
"16316","GO:0045333",0,157,1,"cellular respiration"
"16319","GO:0045337",0,2,1,"farnesyl diphosphate biosynthetic process"
"16323","GO:0045338",0,3,1,"farnesyl diphosphate metabolic process"
"16324","GO:0045341",0,4,1,"MHC class I biosynthetic process"
"16330","GO:0045342",0,13,1,"MHC class II biosynthetic process"
"16336","GO:0045343",0,4,1,"regulation of MHC class I biosynthetic process"
"16342","GO:0045345",0,3,1,"positive regulation of MHC class I biosynthetic process"
"16353","GO:0045346",0,12,1,"regulation of MHC class II biosynthetic process"
"16359","GO:0045347",0,6,1,"negative regulation of MHC class II biosynthetic process"
"16369","GO:0045348",0,7,1,"positive regulation of MHC class II biosynthetic process"
"16380","GO:0045349",0,4,1,"interferon-alpha biosynthetic process"
"16386","GO:0045350",0,6,1,"interferon-beta biosynthetic process"
"16393","GO:0045351",0,11,1,"type I interferon biosynthetic process"
"16398","GO:0045354",0,4,1,"regulation of interferon-alpha biosynthetic process"
"16402","GO:0045355",0,1,1,"negative regulation of interferon-alpha biosynthetic process"
"16410","GO:0045356",0,3,1,"positive regulation of interferon-alpha biosynthetic process"
"16419","GO:0045357",0,6,1,"regulation of interferon-beta biosynthetic process"
"16423","GO:0045359",0,6,1,"positive regulation of interferon-beta biosynthetic process"
"16432","GO:0045360",0,1,1,"regulation of interleukin-1 biosynthetic process"
"16438","GO:0045362",0,1,1,"positive regulation of interleukin-1 biosynthetic process"
"16449","GO:0045366",0,1,1,"regulation of interleukin-13 biosynthetic process"
"16455","GO:0045368",0,1,1,"positive regulation of interleukin-13 biosynthetic process"
"16466","GO:0045381",0,1,1,"regulation of interleukin-18 biosynthetic process"
"16472","GO:0045399",0,2,1,"regulation of interleukin-3 biosynthetic process"
"16478","GO:0045401",0,2,1,"positive regulation of interleukin-3 biosynthetic process"
"16489","GO:0045402",0,4,1,"regulation of interleukin-4 biosynthetic process"
"16495","GO:0045403",0,1,1,"negative regulation of interleukin-4 biosynthetic process"
"16505","GO:0045404",0,3,1,"positive regulation of interleukin-4 biosynthetic process"
"16516","GO:0045408",0,13,1,"regulation of interleukin-6 biosynthetic process"
"16522","GO:0045409",0,4,1,"negative regulation of interleukin-6 biosynthetic process"
"16532","GO:0045410",0,7,1,"positive regulation of interleukin-6 biosynthetic process"
"16543","GO:0045414",0,9,1,"regulation of interleukin-8 biosynthetic process"
"16549","GO:0045415",0,4,1,"negative regulation of interleukin-8 biosynthetic process"
"16559","GO:0045416",0,6,1,"positive regulation of interleukin-8 biosynthetic process"
"16570","GO:0045423",0,3,1,"regulation of granulocyte macrophage colony-stimulating factor biosynthetic process"
"16576","GO:0045425",0,3,1,"positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process"
"16587","GO:0045426",0,12,1,"quinone cofactor biosynthetic process"
"16591","GO:0045428",0,38,1,"regulation of nitric oxide biosynthetic process"
"16595","GO:0045429",0,27,1,"positive regulation of nitric oxide biosynthetic process"
"16604","GO:0045444",1,129,1,"fat cell differentiation"
"16608","GO:0045445",0,39,1,"myoblast differentiation"
"16609","GO:0045446",0,48,1,"endothelial cell differentiation"
"16610","GO:0045448",0,2,1,"mitotic cell cycle, embryonic"
"16611","GO:0045453",0,38,1,"bone resorption"
"16612","GO:0045454",0,56,1,"cell redox homeostasis"
"16617","GO:0045471",0,81,1,"response to ethanol"
"16618","GO:0045472",0,2,1,"response to ether"
"16619","GO:0045475",0,4,1,"locomotor rhythm"
"16620","GO:0045494",0,24,1,"photoreceptor cell maintenance"
"16621","GO:0045540",0,12,1,"regulation of cholesterol biosynthetic process"
"16625","GO:0045541",0,3,1,"negative regulation of cholesterol biosynthetic process"
"16633","GO:0045542",0,5,1,"positive regulation of cholesterol biosynthetic process"
"16642","GO:0045553",0,1,1,"TRAIL biosynthetic process"
"16646","GO:0045554",0,1,1,"regulation of TRAIL biosynthetic process"
"16650","GO:0045556",0,1,1,"positive regulation of TRAIL biosynthetic process"
"16659","GO:0045576",0,37,1,"mast cell activation"
"16672","GO:0045579",0,10,1,"positive regulation of B cell differentiation"
"16681","GO:0045580",1,74,1,"regulation of T cell differentiation"
"16693","GO:0045582",0,50,1,"positive regulation of T cell differentiation"
"16702","GO:0045583",0,1,1,"regulation of cytotoxic T cell differentiation"
"16706","GO:0045585",0,1,1,"positive regulation of cytotoxic T cell differentiation"
"16715","GO:0045586",0,6,1,"regulation of gamma-delta T cell differentiation"
"16719","GO:0045588",0,6,1,"positive regulation of gamma-delta T cell differentiation"
"16728","GO:0045589",0,7,1,"regulation of regulatory T cell differentiation"
"16736","GO:0045590",0,3,1,"negative regulation of regulatory T cell differentiation"
"16746","GO:0045591",0,4,1,"positive regulation of regulatory T cell differentiation"
"16767","GO:0045598",1,62,1,"regulation of fat cell differentiation"
"16769","GO:0045599",0,29,1,"negative regulation of fat cell differentiation"
"16782","GO:0045601",0,10,1,"regulation of endothelial cell differentiation"
"16783","GO:0045602",0,3,1,"negative regulation of endothelial cell differentiation"
"16787","GO:0045603",0,7,1,"positive regulation of endothelial cell differentiation"
"16792","GO:0045604",0,22,1,"regulation of epidermal cell differentiation"
"16793","GO:0045605",0,5,1,"negative regulation of epidermal cell differentiation"
"16798","GO:0045606",0,10,1,"positive regulation of epidermal cell differentiation"
"16804","GO:0045607",0,3,1,"regulation of auditory receptor cell differentiation"
"16805","GO:0045608",0,2,1,"negative regulation of auditory receptor cell differentiation"
"16810","GO:0045616",0,17,1,"regulation of keratinocyte differentiation"
"16811","GO:0045617",0,4,1,"negative regulation of keratinocyte differentiation"
"16815","GO:0045618",0,9,1,"positive regulation of keratinocyte differentiation"
"16826","GO:0045621",0,59,1,"positive regulation of lymphocyte differentiation"
"16832","GO:0045622",0,21,1,"regulation of T-helper cell differentiation"
"16833","GO:0045623",0,8,1,"negative regulation of T-helper cell differentiation"
"16838","GO:0045624",0,12,1,"positive regulation of T-helper cell differentiation"
"16844","GO:0045625",0,9,1,"regulation of T-helper 1 cell differentiation"
"16845","GO:0045626",0,3,1,"negative regulation of T-helper 1 cell differentiation"
"16850","GO:0045627",0,5,1,"positive regulation of T-helper 1 cell differentiation"
"16856","GO:0045628",0,9,1,"regulation of T-helper 2 cell differentiation"
"16857","GO:0045629",0,3,1,"negative regulation of T-helper 2 cell differentiation"
"16862","GO:0045630",0,6,1,"positive regulation of T-helper 2 cell differentiation"
"16868","GO:0045631",0,4,1,"regulation of mechanoreceptor differentiation"
"16869","GO:0045632",0,3,1,"negative regulation of mechanoreceptor differentiation"
"16873","GO:0045634",0,5,1,"regulation of melanocyte differentiation"
"16874","GO:0045636",0,3,1,"positive regulation of melanocyte differentiation"
"16881","GO:0045638",1,65,1,"negative regulation of myeloid cell differentiation"
"16885","GO:0045639",1,59,1,"positive regulation of myeloid cell differentiation"
"16890","GO:0045643",0,1,1,"regulation of eosinophil differentiation"
"16891","GO:0045645",0,1,1,"positive regulation of eosinophil differentiation"
"16896","GO:0045646",0,34,1,"regulation of erythrocyte differentiation"
"16898","GO:0045647",0,8,1,"negative regulation of erythrocyte differentiation"
"16904","GO:0045648",0,20,1,"positive regulation of erythrocyte differentiation"
"16911","GO:0045649",0,13,1,"regulation of macrophage differentiation"
"16912","GO:0045650",0,6,1,"negative regulation of macrophage differentiation"
"16916","GO:0045651",0,7,1,"positive regulation of macrophage differentiation"
"16921","GO:0045652",0,18,1,"regulation of megakaryocyte differentiation"
"16922","GO:0045653",0,10,1,"negative regulation of megakaryocyte differentiation"
"16926","GO:0045654",0,6,1,"positive regulation of megakaryocyte differentiation"
"16931","GO:0045655",0,9,1,"regulation of monocyte differentiation"
"16932","GO:0045656",0,3,1,"negative regulation of monocyte differentiation"
"16936","GO:0045657",0,5,1,"positive regulation of monocyte differentiation"
"16941","GO:0045658",0,2,1,"regulation of neutrophil differentiation"
"16942","GO:0045659",0,1,1,"negative regulation of neutrophil differentiation"
"16946","GO:0045660",0,1,1,"positive regulation of neutrophil differentiation"
"16951","GO:0045661",0,20,1,"regulation of myoblast differentiation"
"16952","GO:0045662",0,10,1,"negative regulation of myoblast differentiation"
"16956","GO:0045663",0,8,1,"positive regulation of myoblast differentiation"
"16961","GO:0045664",1,287,1,"regulation of neuron differentiation"
"16966","GO:0045666",0,48,1,"positive regulation of neuron differentiation"
"16971","GO:0045667",1,91,1,"regulation of osteoblast differentiation"
"16976","GO:0045669",0,53,1,"positive regulation of osteoblast differentiation"
"16986","GO:0045672",0,12,1,"positive regulation of osteoclast differentiation"
"16991","GO:0045682",0,34,1,"regulation of epidermis development"
"16993","GO:0045683",0,7,1,"negative regulation of epidermis development"
"16999","GO:0045684",0,17,1,"positive regulation of epidermis development"
"17006","GO:0045685",0,38,1,"regulation of glial cell differentiation"
"17008","GO:0045686",0,18,1,"negative regulation of glial cell differentiation"
"17014","GO:0045687",0,19,1,"positive regulation of glial cell differentiation"
"17021","GO:0045713",0,7,1,"low-density lipoprotein particle receptor biosynthetic process"
"17028","GO:0045714",0,6,1,"regulation of low-density lipoprotein particle receptor biosynthetic process"
"17035","GO:0045715",0,3,1,"negative regulation of low-density lipoprotein particle receptor biosynthetic process"
"17044","GO:0045716",0,3,1,"positive regulation of low-density lipoprotein particle receptor biosynthetic process"
"17054","GO:0045717",0,9,1,"negative regulation of fatty acid biosynthetic process"
"17062","GO:0045719",0,8,1,"negative regulation of glycogen biosynthetic process"
"17070","GO:0045720",0,1,1,"negative regulation of integrin biosynthetic process"
"17078","GO:0045721",0,7,1,"negative regulation of gluconeogenesis"
"17082","GO:0045722",0,6,1,"positive regulation of gluconeogenesis"
"17087","GO:0045723",0,12,1,"positive regulation of fatty acid biosynthetic process"
"17096","GO:0045724",0,1,1,"positive regulation of flagellum assembly"
"17103","GO:0045725",0,12,1,"positive regulation of glycogen biosynthetic process"
"17112","GO:0045726",0,3,1,"positive regulation of integrin biosynthetic process"
"17121","GO:0045727",0,51,1,"positive regulation of translation"
"17132","GO:0045728",0,1,1,"respiratory burst after phagocytosis"
"17134","GO:0045730",0,21,1,"respiratory burst"
"17136","GO:0045732",0,80,1,"positive regulation of protein catabolic process"
"17144","GO:0045736",0,19,1,"negative regulation of cyclin-dependent protein kinase activity"
"17151","GO:0045737",0,17,1,"positive regulation of cyclin-dependent protein kinase activity"
"17157","GO:0045738",0,8,1,"negative regulation of DNA repair"
"17161","GO:0045739",0,27,1,"positive regulation of DNA repair"
"17166","GO:0045740",0,45,1,"positive regulation of DNA replication"
"17171","GO:0045741",0,9,1,"positive regulation of epidermal growth factor-activated receptor activity"
"17179","GO:0045742",0,14,1,"positive regulation of epidermal growth factor receptor signaling pathway"
"17187","GO:0045743",0,5,1,"positive regulation of fibroblast growth factor receptor signaling pathway"
"17195","GO:0045744",0,60,1,"negative regulation of G-protein coupled receptor protein signaling pathway"
"17206","GO:0045745",0,12,1,"positive regulation of G-protein coupled receptor protein signaling pathway"
"17218","GO:0045746",0,14,1,"negative regulation of Notch signaling pathway"
"17225","GO:0045747",0,15,1,"positive regulation of Notch signaling pathway"
"17233","GO:0045749",0,12,1,"negative regulation of S phase of mitotic cell cycle"
"17238","GO:0045750",0,8,1,"positive regulation of S phase of mitotic cell cycle"
"17244","GO:0045751",0,1,1,"negative regulation of Toll signaling pathway"
"17250","GO:0045759",0,3,1,"negative regulation of action potential"
"17254","GO:0045760",0,6,1,"positive regulation of action potential"
"17259","GO:0045761",0,49,1,"regulation of adenylate cyclase activity"
"17261","GO:0045762",0,30,1,"positive regulation of adenylate cyclase activity"
"17267","GO:0045763",0,1,1,"negative regulation of cellular amino acid metabolic process"
"17272","GO:0045764",0,4,1,"positive regulation of cellular amino acid metabolic process"
"17278","GO:0045765",1,145,1,"regulation of angiogenesis"
"17279","GO:0045766",0,82,1,"positive regulation of angiogenesis"
"17284","GO:0045769",0,1,1,"negative regulation of asymmetric cell division"
"17288","GO:0045773",0,20,1,"positive regulation of axon extension"
"17293","GO:0045776",0,28,1,"negative regulation of blood pressure"
"17297","GO:0045777",0,28,1,"positive regulation of blood pressure"
"17302","GO:0045778",0,36,1,"positive regulation of ossification"
"17309","GO:0045779",0,7,1,"negative regulation of bone resorption"
"17313","GO:0045780",0,9,1,"positive regulation of bone resorption"
"17318","GO:0045785",1,119,1,"positive regulation of cell adhesion"
"17323","GO:0045786",2,441,1,"negative regulation of cell cycle"
"17329","GO:0045787",0,103,1,"positive regulation of cell cycle"
"17336","GO:0045792",0,9,1,"negative regulation of cell size"
"17340","GO:0045793",0,7,1,"positive regulation of cell size"
"17345","GO:0045794",0,2,1,"negative regulation of cell volume"
"17347","GO:0045796",0,2,1,"negative regulation of intestinal cholesterol absorption"
"17351","GO:0045799",0,2,1,"positive regulation of chromatin assembly or disassembly"
"17357","GO:0045806",0,26,1,"negative regulation of endocytosis"
"17361","GO:0045807",0,64,1,"positive regulation of endocytosis"
"17366","GO:0045814",0,34,1,"negative regulation of gene expression, epigenetic"
"17370","GO:0045815",0,13,1,"positive regulation of gene expression, epigenetic"
"17375","GO:0045818",0,1,1,"negative regulation of glycogen catabolic process"
"17383","GO:0045819",0,3,1,"positive regulation of glycogen catabolic process"
"17392","GO:0045820",0,5,1,"negative regulation of glycolysis"
"17396","GO:0045821",0,9,1,"positive regulation of glycolysis"
"17401","GO:0045822",0,14,1,"negative regulation of heart contraction"
"17406","GO:0045823",0,16,1,"positive regulation of heart contraction"
"17412","GO:0045824",0,11,1,"negative regulation of innate immune response"
"17416","GO:0045827",0,1,1,"negative regulation of isoprenoid metabolic process"
"17421","GO:0045829",0,3,1,"negative regulation of isotype switching"
"17428","GO:0045830",0,10,1,"positive regulation of isotype switching"
"17436","GO:0045833",0,52,1,"negative regulation of lipid metabolic process"
"17441","GO:0045834",0,88,1,"positive regulation of lipid metabolic process"
"17447","GO:0045835",0,6,1,"negative regulation of meiosis"
"17451","GO:0045836",0,6,1,"positive regulation of meiosis"
"17456","GO:0045837",0,6,1,"negative regulation of membrane potential"
"17461","GO:0045838",0,15,1,"positive regulation of membrane potential"
"17467","GO:0045839",0,41,1,"negative regulation of mitosis"
"17471","GO:0045840",0,29,1,"positive regulation of mitosis"
"17477","GO:0045841",0,34,1,"negative regulation of mitotic metaphase/anaphase transition"
"17481","GO:0045842",0,7,1,"positive regulation of mitotic metaphase/anaphase transition"
"17486","GO:0045843",0,17,1,"negative regulation of striated muscle tissue development"
"17490","GO:0045844",0,12,1,"positive regulation of striated muscle tissue development"
"17495","GO:0045851",0,22,1,"pH reduction"
"17496","GO:0045852",0,1,1,"pH elevation"
"17497","GO:0045859",2,590,1,"regulation of protein kinase activity"
"17498","GO:0045860",0,395,1,"positive regulation of protein kinase activity"
"17502","GO:0045861",0,33,1,"negative regulation of proteolysis"
"17507","GO:0045862",0,62,1,"positive regulation of proteolysis"
"17513","GO:0045869",0,6,1,"negative regulation of retroviral genome replication"
"17517","GO:0045870",0,1,1,"positive regulation of retroviral genome replication"
"17522","GO:0045872",0,1,1,"positive regulation of rhodopsin gene expression"
"17528","GO:0045875",0,2,1,"negative regulation of sister chromatid cohesion"
"17532","GO:0045876",0,2,1,"positive regulation of sister chromatid cohesion"
"17537","GO:0045879",0,19,1,"negative regulation of smoothened signaling pathway"
"17559","GO:0045887",0,1,1,"positive regulation of synaptic growth at neuromuscular junction"
"17564","GO:0045892",2,745,1,"negative regulation of transcription, DNA-dependent"
"17578","GO:0045893",2,919,1,"positive regulation of transcription, DNA-dependent"
"17594","GO:0045896",0,1,1,"regulation of transcription during mitosis"
"17596","GO:0045897",0,1,1,"positive regulation of transcription during mitosis"
"17603","GO:0045898",0,6,1,"regulation of RNA polymerase II transcriptional preinitiation complex assembly"
"17606","GO:0045899",0,3,1,"positive regulation of RNA polymerase II transcriptional preinitiation complex assembly"
"17614","GO:0045900",0,4,1,"negative regulation of translational elongation"
"17618","GO:0045901",0,4,1,"positive regulation of translational elongation"
"17623","GO:0045905",0,3,1,"positive regulation of translational termination"
"17632","GO:0045907",0,17,1,"positive regulation of vasoconstriction"
"17637","GO:0045908",0,3,1,"negative regulation of vasodilation"
"17641","GO:0045909",0,19,1,"positive regulation of vasodilation"
"17646","GO:0045910",0,13,1,"negative regulation of DNA recombination"
"17650","GO:0045911",0,11,1,"positive regulation of DNA recombination"
"17655","GO:0045912",0,26,1,"negative regulation of carbohydrate metabolic process"
"17660","GO:0045913",0,43,1,"positive regulation of carbohydrate metabolic process"
"17666","GO:0045914",0,2,1,"negative regulation of catecholamine metabolic process"
"17671","GO:0045915",0,2,1,"positive regulation of catecholamine metabolic process"
"17677","GO:0045916",0,7,1,"negative regulation of complement activation"
"17682","GO:0045917",0,2,1,"positive regulation of complement activation"
"17688","GO:0045918",0,1,1,"negative regulation of cytolysis"
"17692","GO:0045919",0,4,1,"positive regulation of cytolysis"
"17697","GO:0045920",0,12,1,"negative regulation of exocytosis"
"17701","GO:0045921",0,32,1,"positive regulation of exocytosis"
"17706","GO:0045922",0,14,1,"negative regulation of fatty acid metabolic process"
"17711","GO:0045923",0,24,1,"positive regulation of fatty acid metabolic process"
"17717","GO:0045924",0,6,1,"regulation of female receptivity"
"17719","GO:0045925",0,2,1,"positive regulation of female receptivity"
"17724","GO:0045926",1,179,1,"negative regulation of growth"
"17733","GO:0045930",0,40,1,"negative regulation of mitotic cell cycle"
"17739","GO:0045931",0,37,1,"positive regulation of mitotic cell cycle"
"17746","GO:0045932",0,18,1,"negative regulation of muscle contraction"
"17750","GO:0045933",0,25,1,"positive regulation of muscle contraction"
"17755","GO:0045934",2,849,1,"negative regulation of nucleobase-containing compound metabolic process"
"17761","GO:0045935",2,1083,1,"positive regulation of nucleobase-containing compound metabolic process"
"17773","GO:0045937",1,620,1,"positive regulation of phosphate metabolic process"
"17779","GO:0045938",0,3,1,"positive regulation of circadian sleep/wake cycle, sleep"
"17785","GO:0045939",0,17,1,"negative regulation of steroid metabolic process"
"17790","GO:0045940",0,18,1,"positive regulation of steroid metabolic process"
"17796","GO:0045943",0,5,1,"positive regulation of transcription from RNA polymerase I promoter"
"17802","GO:0045944",1,624,1,"positive regulation of transcription from RNA polymerase II promoter"
"17818","GO:0045945",0,6,1,"positive regulation of transcription from RNA polymerase III promoter"
"17824","GO:0045947",0,18,1,"negative regulation of translational initiation"
"17828","GO:0045948",0,10,1,"positive regulation of translational initiation"
"17833","GO:0045950",0,2,1,"negative regulation of mitotic recombination"
"17838","GO:0045953",0,2,1,"negative regulation of natural killer cell mediated cytotoxicity"
"17849","GO:0045954",0,13,1,"positive regulation of natural killer cell mediated cytotoxicity"
"17861","GO:0045955",0,5,1,"negative regulation of calcium ion-dependent exocytosis"
"17865","GO:0045956",0,8,1,"positive regulation of calcium ion-dependent exocytosis"
"17870","GO:0045957",0,1,1,"negative regulation of complement activation, alternative pathway"
"17875","GO:0045959",0,1,1,"negative regulation of complement activation, classical pathway"
"17880","GO:0045963",0,2,1,"negative regulation of dopamine metabolic process"
"17885","GO:0045964",0,2,1,"positive regulation of dopamine metabolic process"
"17891","GO:0045974",0,7,1,"regulation of translation, ncRNA-mediated"
"17892","GO:0045977",0,1,1,"positive regulation of mitotic cell cycle, embryonic"
"17900","GO:0045978",0,2,1,"negative regulation of nucleoside metabolic process"
"17905","GO:0045979",0,3,1,"positive regulation of nucleoside metabolic process"
"17911","GO:0045980",0,30,1,"negative regulation of nucleotide metabolic process"
"17916","GO:0045981",0,63,1,"positive regulation of nucleotide metabolic process"
"17922","GO:0045986",0,12,1,"negative regulation of smooth muscle contraction"
"17927","GO:0045987",0,19,1,"positive regulation of smooth muscle contraction"
"17932","GO:0045988",0,6,1,"negative regulation of striated muscle contraction"
"17936","GO:0045989",0,7,1,"positive regulation of striated muscle contraction"
"17941","GO:0045990",0,5,1,"carbon catabolite regulation of transcription"
"17942","GO:0045991",0,3,1,"carbon catabolite activation of transcription"
"17943","GO:0045992",0,2,1,"negative regulation of embryonic development"
"17947","GO:0045993",0,1,1,"negative regulation of translational initiation by iron"
"17951","GO:0045994",0,1,1,"positive regulation of translational initiation by iron"
"17956","GO:0045995",1,80,1,"regulation of embryonic development"
"17957","GO:0046005",0,1,1,"positive regulation of circadian sleep/wake cycle, REM sleep"
"17963","GO:0046006",0,22,1,"regulation of activated T cell proliferation"
"17966","GO:0046007",0,7,1,"negative regulation of activated T cell proliferation"
"17973","GO:0046010",0,2,1,"positive regulation of circadian sleep/wake cycle, non-REM sleep"
"17979","GO:0046013",0,1,1,"regulation of T cell homeostatic proliferation"
"17983","GO:0046015",0,4,1,"regulation of transcription by glucose"
"17984","GO:0046016",0,2,1,"positive regulation of transcription by glucose"
"17989","GO:0046021",0,1,1,"regulation of transcription from RNA polymerase II promoter, mitotic"
"17992","GO:0046022",0,1,1,"positive regulation of transcription from RNA polymerase II promoter during mitosis"
"18000","GO:0046031",0,4,1,"ADP metabolic process"
"18001","GO:0046032",0,1,1,"ADP catabolic process"
"18004","GO:0046033",0,11,1,"AMP metabolic process"
"18006","GO:0046034",0,119,1,"ATP metabolic process"
"18007","GO:0046036",0,16,1,"CTP metabolic process"
"18010","GO:0046037",0,5,1,"GMP metabolic process"
"18011","GO:0046038",0,1,1,"GMP catabolic process"
"18014","GO:0046039",1,349,1,"GTP metabolic process"
"18015","GO:0046040",0,11,1,"IMP metabolic process"
"18016","GO:0046041",0,2,1,"ITP metabolic process"
"18017","GO:0046048",0,2,1,"UDP metabolic process"
"18018","GO:0046049",0,11,1,"UMP metabolic process"
"18019","GO:0046051",0,13,1,"UTP metabolic process"
"18020","GO:0046056",0,2,1,"dADP metabolic process"
"18021","GO:0046057",0,1,1,"dADP catabolic process"
"18024","GO:0046058",0,94,1,"cAMP metabolic process"
"18034","GO:0046060",0,4,1,"dATP metabolic process"
"18035","GO:0046061",0,1,1,"dATP catabolic process"
"18038","GO:0046062",0,1,1,"dCDP metabolic process"
"18039","GO:0046066",0,1,1,"dGDP metabolic process"
"18040","GO:0046067",0,1,1,"dGDP catabolic process"
"18043","GO:0046068",0,27,1,"cGMP metabolic process"
"18044","GO:0046069",0,5,1,"cGMP catabolic process"
"18047","GO:0046070",0,3,1,"dGTP metabolic process"
"18048","GO:0046072",0,2,1,"dTDP metabolic process"
"18049","GO:0046073",0,1,1,"dTMP metabolic process"
"18050","GO:0046075",0,3,1,"dTTP metabolic process"
"18051","GO:0046077",0,2,1,"dUDP metabolic process"
"18052","GO:0046078",0,3,1,"dUMP metabolic process"
"18053","GO:0046079",0,1,1,"dUMP catabolic process"
"18056","GO:0046080",0,1,1,"dUTP metabolic process"
"18057","GO:0046083",0,2,1,"adenine metabolic process"
"18058","GO:0046084",0,2,1,"adenine biosynthetic process"
"18062","GO:0046085",0,10,1,"adenosine metabolic process"
"18063","GO:0046086",0,1,1,"adenosine biosynthetic process"
"18067","GO:0046087",0,7,1,"cytidine metabolic process"
"18068","GO:0046090",0,1,1,"deoxyadenosine metabolic process"
"18069","GO:0046092",0,1,1,"deoxycytidine metabolic process"
"18070","GO:0046098",0,2,1,"guanine metabolic process"
"18071","GO:0046099",0,1,1,"guanine biosynthetic process"
"18075","GO:0046100",0,4,1,"hypoxanthine metabolic process"
"18076","GO:0046101",0,4,1,"hypoxanthine biosynthetic process"
"18080","GO:0046102",0,4,1,"inosine metabolic process"
"18081","GO:0046103",0,3,1,"inosine biosynthetic process"
"18085","GO:0046104",0,4,1,"thymidine metabolic process"
"18088","GO:0046105",0,1,1,"thymidine biosynthetic process"
"18094","GO:0046108",0,2,1,"uridine metabolic process"
"18095","GO:0046110",0,2,1,"xanthine metabolic process"
"18096","GO:0046111",0,1,1,"xanthine biosynthetic process"
"18100","GO:0046112",0,13,1,"nucleobase biosynthetic process"
"18104","GO:0046113",0,9,1,"nucleobase catabolic process"
"18107","GO:0046114",0,1,1,"guanosine biosynthetic process"
"18111","GO:0046116",0,2,1,"queuosine metabolic process"
"18112","GO:0046120",0,1,1,"deoxyribonucleoside biosynthetic process"
"18116","GO:0046121",0,3,1,"deoxyribonucleoside catabolic process"
"18119","GO:0046122",0,2,1,"purine deoxyribonucleoside metabolic process"
"18120","GO:0046124",0,1,1,"purine deoxyribonucleoside catabolic process"
"18123","GO:0046125",0,4,1,"pyrimidine deoxyribonucleoside metabolic process"
"18124","GO:0046126",0,1,1,"pyrimidine deoxyribonucleoside biosynthetic process"
"18128","GO:0046127",0,1,1,"pyrimidine deoxyribonucleoside catabolic process"
"18131","GO:0046128",1,525,1,"purine ribonucleoside metabolic process"
"18132","GO:0046129",0,94,1,"purine ribonucleoside biosynthetic process"
"18136","GO:0046130",1,415,1,"purine ribonucleoside catabolic process"
"18139","GO:0046131",0,33,1,"pyrimidine ribonucleoside metabolic process"
"18140","GO:0046132",0,24,1,"pyrimidine ribonucleoside biosynthetic process"
"18144","GO:0046133",0,8,1,"pyrimidine ribonucleoside catabolic process"
"18147","GO:0046134",0,33,1,"pyrimidine nucleoside biosynthetic process"
"18151","GO:0046135",0,19,1,"pyrimidine nucleoside catabolic process"
"18154","GO:0046136",0,2,1,"positive regulation of vitamin metabolic process"
"18160","GO:0046137",0,5,1,"negative regulation of vitamin metabolic process"
"18165","GO:0046144",0,1,1,"D-alanine family amino acid metabolic process"
"18166","GO:0046146",0,6,1,"tetrahydrobiopterin metabolic process"
"18168","GO:0046148",0,45,1,"pigment biosynthetic process"
"18172","GO:0046149",0,6,1,"pigment catabolic process"
"18175","GO:0046160",0,2,1,"heme a metabolic process"
"18178","GO:0046164",0,44,1,"alcohol catabolic process"
"18185","GO:0046166",0,1,1,"glyceraldehyde-3-phosphate biosynthetic process"
"18191","GO:0046167",0,1,1,"glycerol-3-phosphate biosynthetic process"
"18195","GO:0046168",0,2,1,"glycerol-3-phosphate catabolic process"
"18203","GO:0046174",0,13,1,"polyol catabolic process"
"18207","GO:0046176",0,1,1,"aldonic acid catabolic process"
"18210","GO:0046177",0,1,1,"D-gluconate catabolic process"
"18213","GO:0046184",0,3,1,"aldehyde biosynthetic process"
"18217","GO:0046185",0,6,1,"aldehyde catabolic process"
"18220","GO:0046189",0,13,1,"phenol-containing compound biosynthetic process"
"18224","GO:0046203",0,2,1,"spermidine catabolic process"
"18227","GO:0046208",0,2,1,"spermine catabolic process"
"18230","GO:0046209",0,61,1,"nitric oxide metabolic process"
"18231","GO:0046210",0,1,1,"nitric oxide catabolic process"
"18234","GO:0046218",0,11,1,"indolalkylamine catabolic process"
"18237","GO:0046219",0,5,1,"indolalkylamine biosynthetic process"
"18241","GO:0046222",0,1,1,"aflatoxin metabolic process"
"18244","GO:0046223",0,1,1,"aflatoxin catabolic process"
"18247","GO:0046226",0,2,1,"coumarin catabolic process"
"18250","GO:0046247",0,1,1,"terpene catabolic process"
"18253","GO:0046271",0,3,1,"phenylpropanoid catabolic process"
"18256","GO:0046272",0,1,1,"stilbene catabolic process"
"18259","GO:0046292",0,3,1,"formaldehyde metabolic process"
"18262","GO:0046293",0,1,1,"formaldehyde biosynthetic process"
"18268","GO:0046294",0,2,1,"formaldehyde catabolic process"
"18273","GO:0046314",0,1,1,"phosphocreatine biosynthetic process"
"18277","GO:0046317",0,1,1,"regulation of glucosylceramide biosynthetic process"
"18281","GO:0046318",0,1,1,"negative regulation of glucosylceramide biosynthetic process"
"18289","GO:0046320",0,36,1,"regulation of fatty acid oxidation"
"18290","GO:0046321",0,11,1,"positive regulation of fatty acid oxidation"
"18295","GO:0046322",0,4,1,"negative regulation of fatty acid oxidation"
"18299","GO:0046323",0,45,1,"glucose import"
"18300","GO:0046324",0,41,1,"regulation of glucose import"
